id,depth_pos,depth_m,depth_cm,def1,season,year,site,depth,core,mag.vec,duration
8317,504,-0.27,27,3,activelayer,2,HEAL,504,1,2,24
8318,504,-0.26,26,0,activelayer,2,HEAL,504,2,2,24
8319,504,-0.26,26,3,activelayer,2,HEAL,504,3,2,24
8320,504,-0.26,26,3,activelayer,2,HEAL,504,4,2,24
8321,504,-0.26,26,4,activelayer,2,HEAL,504,5,2,24
8322,505,-0.37,37,0,activelayer,2,HEAL,505,1,2,24
8324,505,-0.36,36,0,activelayer,2,HEAL,505,3,2,24
8325,505,-0.36,36,0,activelayer,2,HEAL,505,4,2,24
8326,505,-0.36,36,2,activelayer,2,HEAL,505,5,2,24
8327,506,-0.47,47,0,activelayer,2,HEAL,506,1,2,24
8328,506,-0.46,46,0,activelayer,2,HEAL,506,2,2,24
8329,506,-0.46,46,0,activelayer,2,HEAL,506,3,2,24
8331,506,-0.46,46,0,activelayer,2,HEAL,506,5,2,24
8333,507,-0.66,66,0,activelayer,2,HEAL,507,2,2,24
8334,507,-0.66,66,0,activelayer,2,HEAL,507,3,2,24
8335,507,-0.66,66,0,activelayer,2,HEAL,507,4,2,24
8336,507,-0.66,66,0,activelayer,2,HEAL,507,5,2,24
8338,508,-0.96,96,0,activelayer,2,HEAL,508,2,2,24
8339,508,-0.96,96,0,activelayer,2,HEAL,508,3,2,24
8340,508,-0.96,96,0,activelayer,2,HEAL,508,4,2,24
8341,508,-0.96,96,0,activelayer,2,HEAL,508,5,2,24
8342,509,-1.57,157,0,activelayer,2,HEAL,509,1,2,24
8343,509,-1.36,136,0,activelayer,2,HEAL,509,2,2,24
8344,509,-1.26,126,0,activelayer,2,HEAL,509,3,2,24
8345,509,-1.66,166,0,activelayer,2,HEAL,509,4,2,24
8346,509,-1.26,126,0,activelayer,2,HEAL,509,5,2,24
1057,501,-0.03,3,7,fall,1,HEAL,501,1,0.1,24
1058,501,-0.02,2,8,fall,1,HEAL,501,2,0.1,24
1060,501,-0.02,2,7,fall,1,HEAL,501,4,0.1,24
1061,501,-0.02,2,7,fall,1,HEAL,501,5,0.1,24
1062,502,-0.07,7,6,fall,1,HEAL,502,1,0.1,24
1064,502,-0.06,6,7,fall,1,HEAL,502,3,0.1,24
1065,502,-0.06,6,7,fall,1,HEAL,502,4,0.1,24
1066,502,-0.06,6,6,fall,1,HEAL,502,5,0.1,24
1067,503,-0.17,17,7,fall,1,HEAL,503,1,0.1,24
1068,503,-0.16,16,5,fall,1,HEAL,503,2,0.1,24
1069,503,-0.16,16,6,fall,1,HEAL,503,3,0.1,24
1070,503,-0.16,16,7,fall,1,HEAL,503,4,0.1,24
1071,503,-0.16,16,7,fall,1,HEAL,503,5,0.1,24
1072,504,-0.27,27,7,fall,1,HEAL,504,1,0.1,24
1073,504,-0.26,26,2,fall,1,HEAL,504,2,0.1,24
1074,504,-0.26,26,5,fall,1,HEAL,504,3,0.1,24
1075,504,-0.26,26,8,fall,1,HEAL,504,4,0.1,24
1076,504,-0.26,26,7,fall,1,HEAL,504,5,0.1,24
1077,505,-0.37,37,3,fall,1,HEAL,505,1,0.1,24
1079,505,-0.36,36,0,fall,1,HEAL,505,3,0.1,24
1080,505,-0.36,36,5,fall,1,HEAL,505,4,0.1,24
1081,505,-0.36,36,4,fall,1,HEAL,505,5,0.1,24
1082,506,-0.47,47,4,fall,1,HEAL,506,1,0.1,24
1083,506,-0.46,46,2,fall,1,HEAL,506,2,0.1,24
1084,506,-0.46,46,0,fall,1,HEAL,506,3,0.1,24
1086,506,-0.46,46,1,fall,1,HEAL,506,5,0.1,24
1088,507,-0.66,66,0,fall,1,HEAL,507,2,0.1,24
1089,507,-0.66,66,0,fall,1,HEAL,507,3,0.1,24
1090,507,-0.66,66,0,fall,1,HEAL,507,4,0.1,24
1091,507,-0.66,66,0,fall,1,HEAL,507,5,0.1,24
1092,508,-0.97,97,0,fall,1,HEAL,508,1,0.1,24
1093,508,-0.96,96,0,fall,1,HEAL,508,2,0.1,24
1094,508,-0.96,96,0,fall,1,HEAL,508,3,0.1,24
1095,508,-0.96,96,0,fall,1,HEAL,508,4,0.1,24
1096,508,-0.96,96,0,fall,1,HEAL,508,5,0.1,24
1097,509,-1.57,157,0,fall,1,HEAL,509,1,0.1,24
1098,509,-1.36,136,0,fall,1,HEAL,509,2,0.1,24
1099,509,-1.26,126,0,fall,1,HEAL,509,3,0.1,24
1100,509,-1.66,166,0,fall,1,HEAL,509,4,0.1,24
1101,509,-1.26,126,0,fall,1,HEAL,509,5,0.1,24
1218,501,-0.03,3,5,fall,2,HEAL,501,1,0.1,24
1221,501,-0.02,2,4,fall,2,HEAL,501,4,0.1,24
1222,501,-0.02,2,5,fall,2,HEAL,501,5,0.1,24
1223,502,-0.07,7,5,fall,2,HEAL,502,1,0.1,24
1225,502,-0.06,6,5,fall,2,HEAL,502,3,0.1,24
1226,502,-0.06,6,4,fall,2,HEAL,502,4,0.1,24
1227,502,-0.06,6,5,fall,2,HEAL,502,5,0.1,24
1228,503,-0.17,17,5,fall,2,HEAL,503,1,0.1,24
1230,503,-0.16,16,5,fall,2,HEAL,503,3,0.1,24
1231,503,-0.16,16,4,fall,2,HEAL,503,4,0.1,24
1232,503,-0.16,16,3,fall,2,HEAL,503,5,0.1,24
1233,504,-0.27,27,5,fall,2,HEAL,504,1,0.1,24
1235,504,-0.26,26,3,fall,2,HEAL,504,3,0.1,24
1236,504,-0.26,26,4,fall,2,HEAL,504,4,0.1,24
1237,504,-0.26,26,5,fall,2,HEAL,504,5,0.1,24
1238,505,-0.37,37,5,fall,2,HEAL,505,1,0.1,24
1240,505,-0.36,36,2,fall,2,HEAL,505,3,0.1,24
1241,505,-0.36,36,4,fall,2,HEAL,505,4,0.1,24
1242,505,-0.36,36,5,fall,2,HEAL,505,5,0.1,24
1243,506,-0.47,47,4,fall,2,HEAL,506,1,0.1,24
1245,506,-0.46,46,0,fall,2,HEAL,506,3,0.1,24
1247,506,-0.46,46,2,fall,2,HEAL,506,5,0.1,24
1250,507,-0.66,66,0,fall,2,HEAL,507,3,0.1,24
1251,507,-0.66,66,0,fall,2,HEAL,507,4,0.1,24
1252,507,-0.66,66,0,fall,2,HEAL,507,5,0.1,24
1255,508,-0.96,96,0,fall,2,HEAL,508,3,0.1,24
1256,508,-0.96,96,0,fall,2,HEAL,508,4,0.1,24
1257,508,-0.96,96,0,fall,2,HEAL,508,5,0.1,24
1258,509,-1.57,157,0,fall,2,HEAL,509,1,0.1,24
1260,509,-1.26,126,0,fall,2,HEAL,509,3,0.1,24
1261,509,-1.66,166,0,fall,2,HEAL,509,4,0.1,24
1262,509,-1.26,126,0,fall,2,HEAL,509,5,0.1,24
2667,501,-0.03,3,56,fall,1,HEAL,501,1,0.1,1
2668,501,-0.02,2,40,fall,1,HEAL,501,2,0.1,1
2670,501,-0.02,2,38,fall,1,HEAL,501,4,0.1,1
2671,501,-0.02,2,52,fall,1,HEAL,501,5,0.1,1
2672,502,-0.07,7,55,fall,1,HEAL,502,1,0.1,1
2674,502,-0.06,6,41,fall,1,HEAL,502,3,0.1,1
2675,502,-0.06,6,38,fall,1,HEAL,502,4,0.1,1
2676,502,-0.06,6,53,fall,1,HEAL,502,5,0.1,1
2677,503,-0.17,17,44,fall,1,HEAL,503,1,0.1,1
2678,503,-0.16,16,30,fall,1,HEAL,503,2,0.1,1
2679,503,-0.16,16,40,fall,1,HEAL,503,3,0.1,1
2680,503,-0.16,16,36,fall,1,HEAL,503,4,0.1,1
2681,503,-0.16,16,44,fall,1,HEAL,503,5,0.1,1
2682,504,-0.27,27,32,fall,1,HEAL,504,1,0.1,1
2683,504,-0.26,26,4,fall,1,HEAL,504,2,0.1,1
2684,504,-0.26,26,20,fall,1,HEAL,504,3,0.1,1
2685,504,-0.26,26,31,fall,1,HEAL,504,4,0.1,1
2686,504,-0.26,26,33,fall,1,HEAL,504,5,0.1,1
2687,505,-0.37,37,20,fall,1,HEAL,505,1,0.1,1
2689,505,-0.36,36,0,fall,1,HEAL,505,3,0.1,1
2690,505,-0.36,36,22,fall,1,HEAL,505,4,0.1,1
2691,505,-0.36,36,27,fall,1,HEAL,505,5,0.1,1
2692,506,-0.47,47,4,fall,1,HEAL,506,1,0.1,1
2693,506,-0.46,46,3,fall,1,HEAL,506,2,0.1,1
2694,506,-0.46,46,0,fall,1,HEAL,506,3,0.1,1
2696,506,-0.46,46,1,fall,1,HEAL,506,5,0.1,1
2698,507,-0.66,66,0,fall,1,HEAL,507,2,0.1,1
2699,507,-0.66,66,0,fall,1,HEAL,507,3,0.1,1
2700,507,-0.66,66,0,fall,1,HEAL,507,4,0.1,1
2701,507,-0.66,66,0,fall,1,HEAL,507,5,0.1,1
2702,508,-0.97,97,0,fall,1,HEAL,508,1,0.1,1
2703,508,-0.96,96,0,fall,1,HEAL,508,2,0.1,1
2704,508,-0.96,96,0,fall,1,HEAL,508,3,0.1,1
2705,508,-0.96,96,0,fall,1,HEAL,508,4,0.1,1
2706,508,-0.96,96,0,fall,1,HEAL,508,5,0.1,1
2707,509,-1.57,157,0,fall,1,HEAL,509,1,0.1,1
2708,509,-1.36,136,0,fall,1,HEAL,509,2,0.1,1
2709,509,-1.26,126,0,fall,1,HEAL,509,3,0.1,1
2710,509,-1.66,166,0,fall,1,HEAL,509,4,0.1,1
2711,509,-1.26,126,0,fall,1,HEAL,509,5,0.1,1
2828,501,-0.03,3,36,fall,2,HEAL,501,1,0.1,1
2831,501,-0.02,2,7,fall,2,HEAL,501,4,0.1,1
2832,501,-0.02,2,17,fall,2,HEAL,501,5,0.1,1
2833,502,-0.07,7,29,fall,2,HEAL,502,1,0.1,1
2835,502,-0.06,6,10,fall,2,HEAL,502,3,0.1,1
2836,502,-0.06,6,7,fall,2,HEAL,502,4,0.1,1
2837,502,-0.06,6,21,fall,2,HEAL,502,5,0.1,1
2838,503,-0.17,17,22,fall,2,HEAL,503,1,0.1,1
2840,503,-0.16,16,9,fall,2,HEAL,503,3,0.1,1
2841,503,-0.16,16,7,fall,2,HEAL,503,4,0.1,1
2842,503,-0.16,16,11,fall,2,HEAL,503,5,0.1,1
2843,504,-0.27,27,13,fall,2,HEAL,504,1,0.1,1
2845,504,-0.26,26,5,fall,2,HEAL,504,3,0.1,1
2846,504,-0.26,26,6,fall,2,HEAL,504,4,0.1,1
2847,504,-0.26,26,10,fall,2,HEAL,504,5,0.1,1
2848,505,-0.37,37,13,fall,2,HEAL,505,1,0.1,1
2850,505,-0.36,36,4,fall,2,HEAL,505,3,0.1,1
2851,505,-0.36,36,6,fall,2,HEAL,505,4,0.1,1
2852,505,-0.36,36,6,fall,2,HEAL,505,5,0.1,1
2853,506,-0.47,47,9,fall,2,HEAL,506,1,0.1,1
2855,506,-0.46,46,0,fall,2,HEAL,506,3,0.1,1
2857,506,-0.46,46,4,fall,2,HEAL,506,5,0.1,1
2860,507,-0.66,66,0,fall,2,HEAL,507,3,0.1,1
2861,507,-0.66,66,0,fall,2,HEAL,507,4,0.1,1
2862,507,-0.66,66,0,fall,2,HEAL,507,5,0.1,1
2865,508,-0.96,96,0,fall,2,HEAL,508,3,0.1,1
2866,508,-0.96,96,0,fall,2,HEAL,508,4,0.1,1
2867,508,-0.96,96,0,fall,2,HEAL,508,5,0.1,1
2868,509,-1.57,157,0,fall,2,HEAL,509,1,0.1,1
2870,509,-1.26,126,0,fall,2,HEAL,509,3,0.1,1
2871,509,-1.66,166,0,fall,2,HEAL,509,4,0.1,1
2872,509,-1.26,126,0,fall,2,HEAL,509,5,0.1,1
4277,501,-0.03,3,7,fall,1,HEAL,501,1,0.5,24
4278,501,-0.02,2,8,fall,1,HEAL,501,2,0.5,24
4280,501,-0.02,2,7,fall,1,HEAL,501,4,0.5,24
4281,501,-0.02,2,6,fall,1,HEAL,501,5,0.5,24
4282,502,-0.07,7,6,fall,1,HEAL,502,1,0.5,24
4284,502,-0.06,6,6,fall,1,HEAL,502,3,0.5,24
4285,502,-0.06,6,7,fall,1,HEAL,502,4,0.5,24
4286,502,-0.06,6,6,fall,1,HEAL,502,5,0.5,24
4287,503,-0.17,17,5,fall,1,HEAL,503,1,0.5,24
4288,503,-0.16,16,4,fall,1,HEAL,503,2,0.5,24
4289,503,-0.16,16,4,fall,1,HEAL,503,3,0.5,24
4290,503,-0.16,16,7,fall,1,HEAL,503,4,0.5,24
4291,503,-0.16,16,5,fall,1,HEAL,503,5,0.5,24
4292,504,-0.27,27,6,fall,1,HEAL,504,1,0.5,24
4293,504,-0.26,26,2,fall,1,HEAL,504,2,0.5,24
4294,504,-0.26,26,4,fall,1,HEAL,504,3,0.5,24
4295,504,-0.26,26,6,fall,1,HEAL,504,4,0.5,24
4296,504,-0.26,26,7,fall,1,HEAL,504,5,0.5,24
4297,505,-0.37,37,2,fall,1,HEAL,505,1,0.5,24
4299,505,-0.36,36,1,fall,1,HEAL,505,3,0.5,24
4300,505,-0.36,36,4,fall,1,HEAL,505,4,0.5,24
4301,505,-0.36,36,3,fall,1,HEAL,505,5,0.5,24
4302,506,-0.47,47,3,fall,1,HEAL,506,1,0.5,24
4303,506,-0.46,46,0,fall,1,HEAL,506,2,0.5,24
4304,506,-0.46,46,0,fall,1,HEAL,506,3,0.5,24
4306,506,-0.46,46,1,fall,1,HEAL,506,5,0.5,24
4308,507,-0.66,66,0,fall,1,HEAL,507,2,0.5,24
4309,507,-0.66,66,0,fall,1,HEAL,507,3,0.5,24
4310,507,-0.66,66,0,fall,1,HEAL,507,4,0.5,24
4311,507,-0.66,66,0,fall,1,HEAL,507,5,0.5,24
4312,508,-0.97,97,0,fall,1,HEAL,508,1,0.5,24
4313,508,-0.96,96,0,fall,1,HEAL,508,2,0.5,24
4314,508,-0.96,96,0,fall,1,HEAL,508,3,0.5,24
4315,508,-0.96,96,0,fall,1,HEAL,508,4,0.5,24
4316,508,-0.96,96,0,fall,1,HEAL,508,5,0.5,24
4317,509,-1.57,157,0,fall,1,HEAL,509,1,0.5,24
4318,509,-1.36,136,0,fall,1,HEAL,509,2,0.5,24
4319,509,-1.26,126,0,fall,1,HEAL,509,3,0.5,24
4320,509,-1.66,166,0,fall,1,HEAL,509,4,0.5,24
4321,509,-1.26,126,0,fall,1,HEAL,509,5,0.5,24
4438,501,-0.03,3,5,fall,2,HEAL,501,1,0.5,24
4441,501,-0.02,2,4,fall,2,HEAL,501,4,0.5,24
4442,501,-0.02,2,5,fall,2,HEAL,501,5,0.5,24
4443,502,-0.07,7,5,fall,2,HEAL,502,1,0.5,24
4445,502,-0.06,6,5,fall,2,HEAL,502,3,0.5,24
4446,502,-0.06,6,4,fall,2,HEAL,502,4,0.5,24
4447,502,-0.06,6,5,fall,2,HEAL,502,5,0.5,24
4448,503,-0.17,17,5,fall,2,HEAL,503,1,0.5,24
4450,503,-0.16,16,5,fall,2,HEAL,503,3,0.5,24
4451,503,-0.16,16,4,fall,2,HEAL,503,4,0.5,24
4452,503,-0.16,16,3,fall,2,HEAL,503,5,0.5,24
4453,504,-0.27,27,5,fall,2,HEAL,504,1,0.5,24
4455,504,-0.26,26,3,fall,2,HEAL,504,3,0.5,24
4456,504,-0.26,26,4,fall,2,HEAL,504,4,0.5,24
4457,504,-0.26,26,5,fall,2,HEAL,504,5,0.5,24
4458,505,-0.37,37,3,fall,2,HEAL,505,1,0.5,24
4460,505,-0.36,36,2,fall,2,HEAL,505,3,0.5,24
4461,505,-0.36,36,3,fall,2,HEAL,505,4,0.5,24
4462,505,-0.36,36,4,fall,2,HEAL,505,5,0.5,24
4463,506,-0.47,47,0,fall,2,HEAL,506,1,0.5,24
4465,506,-0.46,46,0,fall,2,HEAL,506,3,0.5,24
4467,506,-0.46,46,2,fall,2,HEAL,506,5,0.5,24
4470,507,-0.66,66,0,fall,2,HEAL,507,3,0.5,24
4471,507,-0.66,66,0,fall,2,HEAL,507,4,0.5,24
4472,507,-0.66,66,0,fall,2,HEAL,507,5,0.5,24
4475,508,-0.96,96,0,fall,2,HEAL,508,3,0.5,24
4476,508,-0.96,96,0,fall,2,HEAL,508,4,0.5,24
4477,508,-0.96,96,0,fall,2,HEAL,508,5,0.5,24
4478,509,-1.57,157,0,fall,2,HEAL,509,1,0.5,24
4480,509,-1.26,126,0,fall,2,HEAL,509,3,0.5,24
4481,509,-1.66,166,0,fall,2,HEAL,509,4,0.5,24
4482,509,-1.26,126,0,fall,2,HEAL,509,5,0.5,24
5887,501,-0.03,3,6,fall,1,HEAL,501,1,1,24
5888,501,-0.02,2,7,fall,1,HEAL,501,2,1,24
5890,501,-0.02,2,6,fall,1,HEAL,501,4,1,24
5891,501,-0.02,2,5,fall,1,HEAL,501,5,1,24
5892,502,-0.07,7,4,fall,1,HEAL,502,1,1,24
5894,502,-0.06,6,5,fall,1,HEAL,502,3,1,24
5895,502,-0.06,6,5,fall,1,HEAL,502,4,1,24
5896,502,-0.06,6,4,fall,1,HEAL,502,5,1,24
5897,503,-0.17,17,4,fall,1,HEAL,503,1,1,24
5898,503,-0.16,16,3,fall,1,HEAL,503,2,1,24
5899,503,-0.16,16,3,fall,1,HEAL,503,3,1,24
5900,503,-0.16,16,5,fall,1,HEAL,503,4,1,24
5901,503,-0.16,16,4,fall,1,HEAL,503,5,1,24
5902,504,-0.27,27,4,fall,1,HEAL,504,1,1,24
5903,504,-0.26,26,2,fall,1,HEAL,504,2,1,24
5904,504,-0.26,26,2,fall,1,HEAL,504,3,1,24
5905,504,-0.26,26,5,fall,1,HEAL,504,4,1,24
5906,504,-0.26,26,5,fall,1,HEAL,504,5,1,24
5907,505,-0.37,37,2,fall,1,HEAL,505,1,1,24
5909,505,-0.36,36,1,fall,1,HEAL,505,3,1,24
5910,505,-0.36,36,2,fall,1,HEAL,505,4,1,24
5911,505,-0.36,36,2,fall,1,HEAL,505,5,1,24
5912,506,-0.47,47,1,fall,1,HEAL,506,1,1,24
5913,506,-0.46,46,0,fall,1,HEAL,506,2,1,24
5914,506,-0.46,46,0,fall,1,HEAL,506,3,1,24
5916,506,-0.46,46,1,fall,1,HEAL,506,5,1,24
5918,507,-0.66,66,0,fall,1,HEAL,507,2,1,24
5919,507,-0.66,66,0,fall,1,HEAL,507,3,1,24
5920,507,-0.66,66,0,fall,1,HEAL,507,4,1,24
5921,507,-0.66,66,0,fall,1,HEAL,507,5,1,24
5922,508,-0.97,97,0,fall,1,HEAL,508,1,1,24
5923,508,-0.96,96,0,fall,1,HEAL,508,2,1,24
5924,508,-0.96,96,0,fall,1,HEAL,508,3,1,24
5925,508,-0.96,96,0,fall,1,HEAL,508,4,1,24
5926,508,-0.96,96,0,fall,1,HEAL,508,5,1,24
5927,509,-1.57,157,0,fall,1,HEAL,509,1,1,24
5928,509,-1.36,136,0,fall,1,HEAL,509,2,1,24
5929,509,-1.26,126,0,fall,1,HEAL,509,3,1,24
5930,509,-1.66,166,0,fall,1,HEAL,509,4,1,24
5931,509,-1.26,126,0,fall,1,HEAL,509,5,1,24
6048,501,-0.03,3,5,fall,2,HEAL,501,1,1,24
6051,501,-0.02,2,4,fall,2,HEAL,501,4,1,24
6052,501,-0.02,2,5,fall,2,HEAL,501,5,1,24
6053,502,-0.07,7,5,fall,2,HEAL,502,1,1,24
6055,502,-0.06,6,5,fall,2,HEAL,502,3,1,24
6056,502,-0.06,6,4,fall,2,HEAL,502,4,1,24
6057,502,-0.06,6,5,fall,2,HEAL,502,5,1,24
6058,503,-0.17,17,5,fall,2,HEAL,503,1,1,24
6060,503,-0.16,16,5,fall,2,HEAL,503,3,1,24
6061,503,-0.16,16,4,fall,2,HEAL,503,4,1,24
6062,503,-0.16,16,3,fall,2,HEAL,503,5,1,24
6063,504,-0.27,27,4,fall,2,HEAL,504,1,1,24
6065,504,-0.26,26,3,fall,2,HEAL,504,3,1,24
6066,504,-0.26,26,4,fall,2,HEAL,504,4,1,24
6067,504,-0.26,26,5,fall,2,HEAL,504,5,1,24
6068,505,-0.37,37,2,fall,2,HEAL,505,1,1,24
6070,505,-0.36,36,1,fall,2,HEAL,505,3,1,24
6071,505,-0.36,36,2,fall,2,HEAL,505,4,1,24
6072,505,-0.36,36,2,fall,2,HEAL,505,5,1,24
6073,506,-0.47,47,0,fall,2,HEAL,506,1,1,24
6075,506,-0.46,46,0,fall,2,HEAL,506,3,1,24
6077,506,-0.46,46,0,fall,2,HEAL,506,5,1,24
6080,507,-0.66,66,0,fall,2,HEAL,507,3,1,24
6081,507,-0.66,66,0,fall,2,HEAL,507,4,1,24
6082,507,-0.66,66,0,fall,2,HEAL,507,5,1,24
6085,508,-0.96,96,0,fall,2,HEAL,508,3,1,24
6086,508,-0.96,96,0,fall,2,HEAL,508,4,1,24
6087,508,-0.96,96,0,fall,2,HEAL,508,5,1,24
6088,509,-1.57,157,0,fall,2,HEAL,509,1,1,24
6090,509,-1.26,126,0,fall,2,HEAL,509,3,1,24
6091,509,-1.66,166,0,fall,2,HEAL,509,4,1,24
6092,509,-1.26,126,0,fall,2,HEAL,509,5,1,24
7497,501,-0.03,3,5,fall,1,HEAL,501,1,1.5,24
7498,501,-0.02,2,4,fall,1,HEAL,501,2,1.5,24
7500,501,-0.02,2,4,fall,1,HEAL,501,4,1.5,24
7501,501,-0.02,2,4,fall,1,HEAL,501,5,1.5,24
7502,502,-0.07,7,4,fall,1,HEAL,502,1,1.5,24
7504,502,-0.06,6,4,fall,1,HEAL,502,3,1.5,24
7505,502,-0.06,6,3,fall,1,HEAL,502,4,1.5,24
7506,502,-0.06,6,4,fall,1,HEAL,502,5,1.5,24
7507,503,-0.17,17,4,fall,1,HEAL,503,1,1.5,24
7508,503,-0.16,16,2,fall,1,HEAL,503,2,1.5,24
7509,503,-0.16,16,3,fall,1,HEAL,503,3,1.5,24
7510,503,-0.16,16,3,fall,1,HEAL,503,4,1.5,24
7511,503,-0.16,16,3,fall,1,HEAL,503,5,1.5,24
7512,504,-0.27,27,4,fall,1,HEAL,504,1,1.5,24
7513,504,-0.26,26,2,fall,1,HEAL,504,2,1.5,24
7514,504,-0.26,26,2,fall,1,HEAL,504,3,1.5,24
7515,504,-0.26,26,3,fall,1,HEAL,504,4,1.5,24
7516,504,-0.26,26,3,fall,1,HEAL,504,5,1.5,24
7517,505,-0.37,37,2,fall,1,HEAL,505,1,1.5,24
7519,505,-0.36,36,1,fall,1,HEAL,505,3,1.5,24
7520,505,-0.36,36,2,fall,1,HEAL,505,4,1.5,24
7521,505,-0.36,36,2,fall,1,HEAL,505,5,1.5,24
7522,506,-0.47,47,0,fall,1,HEAL,506,1,1.5,24
7523,506,-0.46,46,0,fall,1,HEAL,506,2,1.5,24
7524,506,-0.46,46,0,fall,1,HEAL,506,3,1.5,24
7526,506,-0.46,46,1,fall,1,HEAL,506,5,1.5,24
7528,507,-0.66,66,0,fall,1,HEAL,507,2,1.5,24
7529,507,-0.66,66,0,fall,1,HEAL,507,3,1.5,24
7530,507,-0.66,66,0,fall,1,HEAL,507,4,1.5,24
7531,507,-0.66,66,0,fall,1,HEAL,507,5,1.5,24
7532,508,-0.97,97,0,fall,1,HEAL,508,1,1.5,24
7533,508,-0.96,96,0,fall,1,HEAL,508,2,1.5,24
7534,508,-0.96,96,0,fall,1,HEAL,508,3,1.5,24
7535,508,-0.96,96,0,fall,1,HEAL,508,4,1.5,24
7536,508,-0.96,96,0,fall,1,HEAL,508,5,1.5,24
7537,509,-1.57,157,0,fall,1,HEAL,509,1,1.5,24
7538,509,-1.36,136,0,fall,1,HEAL,509,2,1.5,24
7539,509,-1.26,126,0,fall,1,HEAL,509,3,1.5,24
7540,509,-1.66,166,0,fall,1,HEAL,509,4,1.5,24
7541,509,-1.26,126,0,fall,1,HEAL,509,5,1.5,24
7658,501,-0.03,3,5,fall,2,HEAL,501,1,1.5,24
7661,501,-0.02,2,4,fall,2,HEAL,501,4,1.5,24
7662,501,-0.02,2,5,fall,2,HEAL,501,5,1.5,24
7663,502,-0.07,7,4,fall,2,HEAL,502,1,1.5,24
7665,502,-0.06,6,4,fall,2,HEAL,502,3,1.5,24
7666,502,-0.06,6,4,fall,2,HEAL,502,4,1.5,24
7667,502,-0.06,6,4,fall,2,HEAL,502,5,1.5,24
7668,503,-0.17,17,4,fall,2,HEAL,503,1,1.5,24
7670,503,-0.16,16,4,fall,2,HEAL,503,3,1.5,24
7671,503,-0.16,16,4,fall,2,HEAL,503,4,1.5,24
7672,503,-0.16,16,3,fall,2,HEAL,503,5,1.5,24
7673,504,-0.27,27,3,fall,2,HEAL,504,1,1.5,24
7675,504,-0.26,26,2,fall,2,HEAL,504,3,1.5,24
7676,504,-0.26,26,3,fall,2,HEAL,504,4,1.5,24
7677,504,-0.26,26,4,fall,2,HEAL,504,5,1.5,24
7678,505,-0.37,37,2,fall,2,HEAL,505,1,1.5,24
7680,505,-0.36,36,1,fall,2,HEAL,505,3,1.5,24
7681,505,-0.36,36,0,fall,2,HEAL,505,4,1.5,24
7682,505,-0.36,36,2,fall,2,HEAL,505,5,1.5,24
7683,506,-0.47,47,1,fall,2,HEAL,506,1,1.5,24
7685,506,-0.46,46,0,fall,2,HEAL,506,3,1.5,24
7687,506,-0.46,46,0,fall,2,HEAL,506,5,1.5,24
7690,507,-0.66,66,0,fall,2,HEAL,507,3,1.5,24
7691,507,-0.66,66,0,fall,2,HEAL,507,4,1.5,24
7692,507,-0.66,66,0,fall,2,HEAL,507,5,1.5,24
7695,508,-0.96,96,0,fall,2,HEAL,508,3,1.5,24
7696,508,-0.96,96,0,fall,2,HEAL,508,4,1.5,24
7697,508,-0.96,96,0,fall,2,HEAL,508,5,1.5,24
7698,509,-1.57,157,0,fall,2,HEAL,509,1,1.5,24
7700,509,-1.26,126,0,fall,2,HEAL,509,3,1.5,24
7701,509,-1.66,166,0,fall,2,HEAL,509,4,1.5,24
7702,509,-1.26,126,0,fall,2,HEAL,509,5,1.5,24
9107,501,-0.03,3,5,fall,1,HEAL,501,1,2,24
9108,501,-0.02,2,4,fall,1,HEAL,501,2,2,24
9110,501,-0.02,2,4,fall,1,HEAL,501,4,2,24
9111,501,-0.02,2,4,fall,1,HEAL,501,5,2,24
9112,502,-0.07,7,4,fall,1,HEAL,502,1,2,24
9114,502,-0.06,6,4,fall,1,HEAL,502,3,2,24
9115,502,-0.06,6,3,fall,1,HEAL,502,4,2,24
9116,502,-0.06,6,4,fall,1,HEAL,502,5,2,24
9117,503,-0.17,17,4,fall,1,HEAL,503,1,2,24
9118,503,-0.16,16,2,fall,1,HEAL,503,2,2,24
9119,503,-0.16,16,3,fall,1,HEAL,503,3,2,24
9120,503,-0.16,16,3,fall,1,HEAL,503,4,2,24
9121,503,-0.16,16,3,fall,1,HEAL,503,5,2,24
9122,504,-0.27,27,4,fall,1,HEAL,504,1,2,24
9123,504,-0.26,26,2,fall,1,HEAL,504,2,2,24
9124,504,-0.26,26,2,fall,1,HEAL,504,3,2,24
9125,504,-0.26,26,3,fall,1,HEAL,504,4,2,24
9126,504,-0.26,26,3,fall,1,HEAL,504,5,2,24
9127,505,-0.37,37,2,fall,1,HEAL,505,1,2,24
9129,505,-0.36,36,1,fall,1,HEAL,505,3,2,24
9130,505,-0.36,36,2,fall,1,HEAL,505,4,2,24
9131,505,-0.36,36,2,fall,1,HEAL,505,5,2,24
9132,506,-0.47,47,0,fall,1,HEAL,506,1,2,24
9133,506,-0.46,46,0,fall,1,HEAL,506,2,2,24
9134,506,-0.46,46,0,fall,1,HEAL,506,3,2,24
9136,506,-0.46,46,1,fall,1,HEAL,506,5,2,24
9138,507,-0.66,66,0,fall,1,HEAL,507,2,2,24
9139,507,-0.66,66,0,fall,1,HEAL,507,3,2,24
9140,507,-0.66,66,0,fall,1,HEAL,507,4,2,24
9141,507,-0.66,66,0,fall,1,HEAL,507,5,2,24
