id,depth_pos,depth_m,depth_cm,Label,Def1,season,year,site,depth,core,mag.vec,duration
4981,504,-0.26,26,Keep,0,activelayer,1,TOOL,504,3,1,24
4982,504,-0.26,26,Keep,0,activelayer,1,TOOL,504,4,1,24
4984,505,-0.36,36,Keep,0,activelayer,1,TOOL,505,3,1,24
4985,505,-0.36,36,Keep,0,activelayer,1,TOOL,505,4,1,24
4987,506,-0.46,46,Keep,0,activelayer,1,TOOL,506,3,1,24
4988,506,-0.46,46,Keep,0,activelayer,1,TOOL,506,4,1,24
4989,507,-0.56,56,Keep,0,activelayer,1,TOOL,507,2,1,24
4990,507,-0.56,56,Keep,0,activelayer,1,TOOL,507,3,1,24
4991,507,-0.56,56,Keep,0,activelayer,1,TOOL,507,4,1,24
4992,501,-0.02,2,Keep,1,activelayer,2,BARR,501,1,1,24
4993,501,-0.02,2,Keep,1,activelayer,2,BARR,501,2,1,24
4994,501,-0.01,1,Keep,1,activelayer,2,BARR,501,3,1,24
4996,501,-0.02,2,Keep,1,activelayer,2,BARR,501,5,1,24
4997,502,-0.06,6,Keep,2,activelayer,2,BARR,502,1,1,24
4998,502,-0.06,6,Keep,1,activelayer,2,BARR,502,2,1,24
4999,502,-0.05,5,Keep,2,activelayer,2,BARR,502,3,1,24
5000,502,-0.06,6,Keep,1,activelayer,2,BARR,502,4,1,24
5001,502,-0.06,6,Keep,1,activelayer,2,BARR,502,5,1,24
5004,503,-0.15,15,Keep,0,activelayer,2,BARR,503,3,1,24
5005,503,-0.16,16,Keep,0,activelayer,2,BARR,503,4,1,24
5006,503,-0.16,16,Keep,1,activelayer,2,BARR,503,5,1,24
5007,504,-0.26,26,Keep,0,activelayer,2,BARR,504,1,1,24
5009,504,-0.25,25,Keep,0,activelayer,2,BARR,504,3,1,24
5010,504,-0.26,26,Keep,0,activelayer,2,BARR,504,4,1,24
5011,504,-0.26,26,Keep,0,activelayer,2,BARR,504,5,1,24
5012,505,-0.36,36,Keep,0,activelayer,2,BARR,505,1,1,24
5014,505,-0.35,35,Keep,0,activelayer,2,BARR,505,3,1,24
5015,505,-0.36,36,Keep,0,activelayer,2,BARR,505,4,1,24
5016,505,-0.36,36,Keep,0,activelayer,2,BARR,505,5,1,24
5017,506,-0.56,56,Keep,0,activelayer,2,BARR,506,1,1,24
5018,506,-0.56,56,Keep,0,activelayer,2,BARR,506,2,1,24
5019,506,-0.55,55,Keep,0,activelayer,2,BARR,506,3,1,24
5020,506,-0.56,56,Keep,0,activelayer,2,BARR,506,4,1,24
5022,507,-0.86,86,Keep,0,activelayer,2,BARR,507,1,1,24
5023,507,-0.86,86,Keep,0,activelayer,2,BARR,507,2,1,24
5024,507,-0.85,85,Keep,0,activelayer,2,BARR,507,3,1,24
5025,507,-0.86,86,Keep,0,activelayer,2,BARR,507,4,1,24
5026,507,-0.86,86,Keep,0,activelayer,2,BARR,507,5,1,24
5027,508,-1.36,136,Keep,0,activelayer,2,BARR,508,1,1,24
5028,508,-1.36,136,Keep,0,activelayer,2,BARR,508,2,1,24
5029,508,-1.35,135,Keep,0,activelayer,2,BARR,508,3,1,24
5030,508,-1.36,136,Keep,0,activelayer,2,BARR,508,4,1,24
5031,508,-1.36,136,Keep,0,activelayer,2,BARR,508,5,1,24
5032,509,-1.76,176,Keep,0,activelayer,2,BARR,509,1,1,24
5033,509,-2.26,226,Keep,0,activelayer,2,BARR,509,2,1,24
5034,509,-1.75,175,Keep,0,activelayer,2,BARR,509,3,1,24
5035,509,-1.96,196,Keep,0,activelayer,2,BARR,509,4,1,24
5036,509,-1.86,186,Keep,0,activelayer,2,BARR,509,5,1,24
5037,501,-0.02,2,Keep,4,activelayer,2,BONA,501,1,1,24
5038,501,-0.01,1,Keep,4,activelayer,2,BONA,501,2,1,24
5039,501,-0.02,2,Keep,4,activelayer,2,BONA,501,3,1,24
5040,501,-0.02,2,Keep,3,activelayer,2,BONA,501,4,1,24
5041,501,-0.03,3,Keep,2,activelayer,2,BONA,501,5,1,24
5042,502,-0.06,6,Keep,4,activelayer,2,BONA,502,1,1,24
5043,502,-0.05,5,Keep,2,activelayer,2,BONA,502,2,1,24
5044,502,-0.06,6,Keep,4,activelayer,2,BONA,502,3,1,24
5045,502,-0.06,6,Keep,2,activelayer,2,BONA,502,4,1,24
5046,502,-0.07,7,Keep,2,activelayer,2,BONA,502,5,1,24
5047,503,-0.16,16,Keep,2,activelayer,2,BONA,503,1,1,24
5048,503,-0.15,15,Keep,2,activelayer,2,BONA,503,2,1,24
5049,503,-0.16,16,Keep,2,activelayer,2,BONA,503,3,1,24
5050,503,-0.16,16,Keep,1,activelayer,2,BONA,503,4,1,24
5051,503,-0.17,17,Keep,2,activelayer,2,BONA,503,5,1,24
5052,504,-0.26,26,Keep,1,activelayer,2,BONA,504,1,1,24
5053,504,-0.25,25,Keep,1,activelayer,2,BONA,504,2,1,24
5054,504,-0.26,26,Keep,0,activelayer,2,BONA,504,3,1,24
5055,504,-0.26,26,Keep,0,activelayer,2,BONA,504,4,1,24
5057,505,-0.46,46,Keep,0,activelayer,2,BONA,505,1,1,24
5058,505,-0.45,45,Keep,0,activelayer,2,BONA,505,2,1,24
5059,505,-0.46,46,Keep,0,activelayer,2,BONA,505,3,1,24
5060,505,-0.46,46,Keep,0,activelayer,2,BONA,505,4,1,24
5061,505,-0.47,47,Keep,0,activelayer,2,BONA,505,5,1,24
5062,506,-0.76,76,Keep,0,activelayer,2,BONA,506,1,1,24
5063,506,-0.75,75,Keep,0,activelayer,2,BONA,506,2,1,24
5064,506,-0.76,76,Keep,0,activelayer,2,BONA,506,3,1,24
5065,506,-0.76,76,Keep,0,activelayer,2,BONA,506,4,1,24
5066,506,-0.77,77,Keep,0,activelayer,2,BONA,506,5,1,24
5067,507,-1.06,106,Keep,0,activelayer,2,BONA,507,1,1,24
5068,507,-1.05,105,Keep,0,activelayer,2,BONA,507,2,1,24
5069,507,-1.06,106,Keep,0,activelayer,2,BONA,507,3,1,24
5070,507,-1.06,106,Keep,0,activelayer,2,BONA,507,4,1,24
5071,507,-1.07,107,Keep,0,activelayer,2,BONA,507,5,1,24
5072,508,-1.56,156,Keep,0,activelayer,2,BONA,508,1,1,24
5073,508,-1.55,155,Keep,0,activelayer,2,BONA,508,2,1,24
5074,508,-1.56,156,Keep,0,activelayer,2,BONA,508,3,1,24
5075,508,-1.56,156,Keep,0,activelayer,2,BONA,508,4,1,24
5076,508,-1.57,157,Keep,0,activelayer,2,BONA,508,5,1,24
5077,509,-1.86,186,Keep,0,activelayer,2,BONA,509,1,1,24
5078,509,-1.85,185,Keep,0,activelayer,2,BONA,509,2,1,24
5079,509,-1.86,186,Keep,0,activelayer,2,BONA,509,3,1,24
5080,509,-1.96,196,Keep,0,activelayer,2,BONA,509,4,1,24
5081,509,-2.07,207,Keep,0,activelayer,2,BONA,509,5,1,24
5082,501,-0.03,3,Keep,5,activelayer,2,HEAL,501,1,1,24
5083,501,-0.02,2,Keep,5,activelayer,2,HEAL,501,2,1,24
5085,501,-0.02,2,Keep,5,activelayer,2,HEAL,501,4,1,24
5086,501,-0.02,2,Keep,6,activelayer,2,HEAL,501,5,1,24
5087,502,-0.07,7,Keep,5,activelayer,2,HEAL,502,1,1,24
5088,502,-0.06,6,Keep,5,activelayer,2,HEAL,502,2,1,24
5089,502,-0.06,6,Keep,5,activelayer,2,HEAL,502,3,1,24
5090,502,-0.06,6,Keep,5,activelayer,2,HEAL,502,4,1,24
5091,502,-0.06,6,Keep,5,activelayer,2,HEAL,502,5,1,24
5092,503,-0.17,17,Keep,5,activelayer,2,HEAL,503,1,1,24
5093,503,-0.16,16,Keep,4,activelayer,2,HEAL,503,2,1,24
5094,503,-0.16,16,Keep,5,activelayer,2,HEAL,503,3,1,24
5095,503,-0.16,16,Keep,4,activelayer,2,HEAL,503,4,1,24
5096,503,-0.16,16,Keep,4,activelayer,2,HEAL,503,5,1,24
5097,504,-0.27,27,Keep,4,activelayer,2,HEAL,504,1,1,24
5098,504,-0.26,26,Keep,0,activelayer,2,HEAL,504,2,1,24
5099,504,-0.26,26,Keep,4,activelayer,2,HEAL,504,3,1,24
5100,504,-0.26,26,Keep,4,activelayer,2,HEAL,504,4,1,24
5101,504,-0.26,26,Keep,5,activelayer,2,HEAL,504,5,1,24
5102,505,-0.37,37,Keep,2,activelayer,2,HEAL,505,1,1,24
5104,505,-0.36,36,Keep,0,activelayer,2,HEAL,505,3,1,24
5105,505,-0.36,36,Keep,3,activelayer,2,HEAL,505,4,1,24
5106,505,-0.36,36,Keep,2,activelayer,2,HEAL,505,5,1,24
5107,506,-0.47,47,Keep,0,activelayer,2,HEAL,506,1,1,24
5108,506,-0.46,46,Keep,0,activelayer,2,HEAL,506,2,1,24
5109,506,-0.46,46,Keep,0,activelayer,2,HEAL,506,3,1,24
5111,506,-0.46,46,Keep,0,activelayer,2,HEAL,506,5,1,24
5113,507,-0.66,66,Keep,0,activelayer,2,HEAL,507,2,1,24
5114,507,-0.66,66,Keep,0,activelayer,2,HEAL,507,3,1,24
5115,507,-0.66,66,Keep,0,activelayer,2,HEAL,507,4,1,24
5116,507,-0.66,66,Keep,0,activelayer,2,HEAL,507,5,1,24
5118,508,-0.96,96,Keep,0,activelayer,2,HEAL,508,2,1,24
5119,508,-0.96,96,Keep,0,activelayer,2,HEAL,508,3,1,24
5120,508,-0.96,96,Keep,0,activelayer,2,HEAL,508,4,1,24
5121,508,-0.96,96,Keep,0,activelayer,2,HEAL,508,5,1,24
5122,509,-1.57,157,Keep,0,activelayer,2,HEAL,509,1,1,24
5123,509,-1.36,136,Keep,0,activelayer,2,HEAL,509,2,1,24
5124,509,-1.26,126,Keep,0,activelayer,2,HEAL,509,3,1,24
5125,509,-1.66,166,Keep,0,activelayer,2,HEAL,509,4,1,24
5126,509,-1.26,126,Keep,0,activelayer,2,HEAL,509,5,1,24
5127,501,-0.02,2,Keep,0,activelayer,2,TOOL,501,1,1,24
5128,501,-0.02,2,Keep,0,activelayer,2,TOOL,501,2,1,24
5129,501,-0.02,2,Keep,2,activelayer,2,TOOL,501,3,1,24
5130,501,-0.02,2,Keep,0,activelayer,2,TOOL,501,4,1,24
5131,501,-0.02,2,Keep,0,activelayer,2,TOOL,501,5,1,24
5132,502,-0.06,6,Keep,0,activelayer,2,TOOL,502,1,1,24
5133,502,-0.06,6,Keep,0,activelayer,2,TOOL,502,2,1,24
5134,502,-0.06,6,Keep,0,activelayer,2,TOOL,502,3,1,24
5135,502,-0.06,6,Keep,1,activelayer,2,TOOL,502,4,1,24
5136,502,-0.06,6,Keep,0,activelayer,2,TOOL,502,5,1,24
5137,503,-0.16,16,Keep,0,activelayer,2,TOOL,503,1,1,24
5138,503,-0.16,16,Keep,0,activelayer,2,TOOL,503,2,1,24
5139,503,-0.16,16,Keep,0,activelayer,2,TOOL,503,3,1,24
5140,503,-0.16,16,Keep,0,activelayer,2,TOOL,503,4,1,24
5141,504,-0.26,26,Keep,0,activelayer,2,TOOL,504,2,1,24
5143,504,-0.26,26,Keep,0,activelayer,2,TOOL,504,4,1,24
5144,505,-0.36,36,Keep,0,activelayer,2,TOOL,505,2,1,24
5145,505,-0.36,36,Keep,0,activelayer,2,TOOL,505,3,1,24
5146,505,-0.36,36,Keep,0,activelayer,2,TOOL,505,4,1,24
5147,506,-0.46,46,Keep,0,activelayer,2,TOOL,506,2,1,24
5148,506,-0.46,46,Keep,0,activelayer,2,TOOL,506,3,1,24
5149,506,-0.46,46,Keep,0,activelayer,2,TOOL,506,4,1,24
5150,507,-0.56,56,Keep,0,activelayer,2,TOOL,507,2,1,24
5151,507,-0.56,56,Keep,0,activelayer,2,TOOL,507,3,1,24
5152,507,-0.56,56,Keep,0,activelayer,2,TOOL,507,4,1,24
5198,501,-0.02,2,Keep,0,spring,1,BONA,501,1,1,24
5199,501,-0.01,1,Keep,0,spring,1,BONA,501,2,1,24
5200,501,-0.02,2,Keep,0,spring,1,BONA,501,3,1,24
5202,501,-0.03,3,Keep,0,spring,1,BONA,501,5,1,24
5203,502,-0.06,6,Keep,0,spring,1,BONA,502,1,1,24
5204,502,-0.05,5,Keep,0,spring,1,BONA,502,2,1,24
5205,502,-0.06,6,Keep,0,spring,1,BONA,502,3,1,24
5207,502,-0.07,7,Keep,0,spring,1,BONA,502,5,1,24
5208,503,-0.16,16,Keep,0,spring,1,BONA,503,1,1,24
5209,503,-0.15,15,Keep,0,spring,1,BONA,503,2,1,24
5210,503,-0.16,16,Keep,0,spring,1,BONA,503,3,1,24
5212,503,-0.17,17,Keep,0,spring,1,BONA,503,5,1,24
5213,504,-0.26,26,Keep,0,spring,1,BONA,504,1,1,24
5214,504,-0.25,25,Keep,0,spring,1,BONA,504,2,1,24
5215,504,-0.26,26,Keep,0,spring,1,BONA,504,3,1,24
5217,504,-0.27,27,Keep,0,spring,1,BONA,504,5,1,24
5218,505,-0.46,46,Keep,0,spring,1,BONA,505,1,1,24
5219,505,-0.45,45,Keep,0,spring,1,BONA,505,2,1,24
5220,505,-0.46,46,Keep,0,spring,1,BONA,505,3,1,24
5222,505,-0.47,47,Keep,0,spring,1,BONA,505,5,1,24
5223,506,-0.76,76,Keep,0,spring,1,BONA,506,1,1,24
5224,506,-0.75,75,Keep,0,spring,1,BONA,506,2,1,24
5225,506,-0.76,76,Keep,0,spring,1,BONA,506,3,1,24
5227,506,-0.77,77,Keep,0,spring,1,BONA,506,5,1,24
5228,507,-1.06,106,Keep,0,spring,1,BONA,507,1,1,24
5229,507,-1.05,105,Keep,0,spring,1,BONA,507,2,1,24
5230,507,-1.06,106,Keep,0,spring,1,BONA,507,3,1,24
5232,507,-1.07,107,Keep,0,spring,1,BONA,507,5,1,24
5233,508,-1.56,156,Keep,0,spring,1,BONA,508,1,1,24
5234,508,-1.55,155,Keep,0,spring,1,BONA,508,2,1,24
5235,508,-1.56,156,Keep,0,spring,1,BONA,508,3,1,24
5237,508,-1.57,157,Keep,0,spring,1,BONA,508,5,1,24
5238,509,-1.86,186,Keep,0,spring,1,BONA,509,1,1,24
5239,509,-1.85,185,Keep,0,spring,1,BONA,509,2,1,24
5240,509,-1.86,186,Keep,0,spring,1,BONA,509,3,1,24
5242,509,-2.07,207,Keep,0,spring,1,BONA,509,5,1,24
5244,501,-0.02,2,Keep,1,spring,1,HEAL,501,2,1,24
5245,501,-0.02,2,Keep,1,spring,1,HEAL,501,3,1,24
5246,501,-0.02,2,Keep,1,spring,1,HEAL,501,4,1,24
5247,501,-0.02,2,Keep,1,spring,1,HEAL,501,5,1,24
5248,502,-0.07,7,Keep,1,spring,1,HEAL,502,1,1,24
5250,502,-0.06,6,Keep,1,spring,1,HEAL,502,3,1,24
5251,502,-0.06,6,Keep,1,spring,1,HEAL,502,4,1,24
5252,502,-0.06,6,Keep,1,spring,1,HEAL,502,5,1,24
5253,503,-0.17,17,Keep,0,spring,1,HEAL,503,1,1,24
5254,503,-0.16,16,Keep,0,spring,1,HEAL,503,2,1,24
5255,503,-0.16,16,Keep,0,spring,1,HEAL,503,3,1,24
5256,503,-0.16,16,Keep,0,spring,1,HEAL,503,4,1,24
5258,504,-0.27,27,Keep,0,spring,1,HEAL,504,1,1,24
5259,504,-0.26,26,Keep,0,spring,1,HEAL,504,2,1,24
5260,504,-0.26,26,Keep,0,spring,1,HEAL,504,3,1,24
5261,504,-0.26,26,Keep,0,spring,1,HEAL,504,4,1,24
5262,504,-0.26,26,Keep,0,spring,1,HEAL,504,5,1,24
5263,505,-0.37,37,Keep,0,spring,1,HEAL,505,1,1,24
5265,505,-0.36,36,Keep,0,spring,1,HEAL,505,3,1,24
5266,505,-0.36,36,Keep,0,spring,1,HEAL,505,4,1,24
5267,505,-0.36,36,Keep,0,spring,1,HEAL,505,5,1,24
5268,506,-0.47,47,Keep,0,spring,1,HEAL,506,1,1,24
5269,506,-0.46,46,Keep,0,spring,1,HEAL,506,2,1,24
5270,506,-0.46,46,Keep,0,spring,1,HEAL,506,3,1,24
5272,506,-0.46,46,Keep,0,spring,1,HEAL,506,5,1,24
5273,507,-0.67,67,Keep,0,spring,1,HEAL,507,1,1,24
5274,507,-0.66,66,Keep,0,spring,1,HEAL,507,2,1,24
5275,507,-0.66,66,Keep,0,spring,1,HEAL,507,3,1,24
5276,507,-0.66,66,Keep,0,spring,1,HEAL,507,4,1,24
5277,507,-0.66,66,Keep,0,spring,1,HEAL,507,5,1,24
5278,508,-0.97,97,Keep,0,spring,1,HEAL,508,1,1,24
5279,508,-0.96,96,Keep,0,spring,1,HEAL,508,2,1,24
5280,508,-0.96,96,Keep,0,spring,1,HEAL,508,3,1,24
5281,508,-0.96,96,Keep,0,spring,1,HEAL,508,4,1,24
5282,508,-0.96,96,Keep,0,spring,1,HEAL,508,5,1,24
5283,509,-1.57,157,Keep,0,spring,1,HEAL,509,1,1,24
5284,509,-1.36,136,Keep,0,spring,1,HEAL,509,2,1,24
5285,509,-1.26,126,Keep,0,spring,1,HEAL,509,3,1,24
5286,509,-1.66,166,Keep,0,spring,1,HEAL,509,4,1,24
5287,509,-1.26,126,Keep,0,spring,1,HEAL,509,5,1,24
5288,501,-0.02,2,Keep,0,spring,1,TOOL,501,1,1,24
5289,501,-0.02,2,Keep,0,spring,1,TOOL,501,2,1,24
5290,501,-0.02,2,Keep,0,spring,1,TOOL,501,3,1,24
5291,501,-0.02,2,Keep,0,spring,1,TOOL,501,4,1,24
5292,501,-0.02,2,Keep,0,spring,1,TOOL,501,5,1,24
5293,502,-0.06,6,Keep,0,spring,1,TOOL,502,1,1,24
5294,502,-0.06,6,Keep,0,spring,1,TOOL,502,2,1,24
5295,502,-0.06,6,Keep,0,spring,1,TOOL,502,3,1,24
5296,502,-0.06,6,Keep,0,spring,1,TOOL,502,4,1,24
5297,502,-0.06,6,Keep,0,spring,1,TOOL,502,5,1,24
5298,503,-0.16,16,Keep,0,spring,1,TOOL,503,1,1,24
5299,503,-0.16,16,Keep,0,spring,1,TOOL,503,2,1,24
5300,503,-0.16,16,Keep,0,spring,1,TOOL,503,3,1,24
5301,503,-0.16,16,Keep,0,spring,1,TOOL,503,4,1,24
5302,504,-0.26,26,Keep,0,spring,1,TOOL,504,2,1,24
5303,504,-0.26,26,Keep,0,spring,1,TOOL,504,3,1,24
5304,504,-0.26,26,Keep,0,spring,1,TOOL,504,4,1,24
5305,505,-0.36,36,Keep,0,spring,1,TOOL,505,2,1,24
5306,505,-0.36,36,Keep,0,spring,1,TOOL,505,3,1,24
5307,505,-0.36,36,Keep,0,spring,1,TOOL,505,4,1,24
5308,506,-0.46,46,Keep,0,spring,1,TOOL,506,2,1,24
5309,506,-0.46,46,Keep,0,spring,1,TOOL,506,3,1,24
5310,506,-0.46,46,Keep,0,spring,1,TOOL,506,4,1,24
5311,507,-0.56,56,Keep,0,spring,1,TOOL,507,2,1,24
5312,507,-0.56,56,Keep,0,spring,1,TOOL,507,3,1,24
5313,507,-0.56,56,Keep,0,spring,1,TOOL,507,4,1,24
5314,501,-0.02,2,Keep,1,spring,2,BARR,501,1,1,24
5315,501,-0.02,2,Keep,1,spring,2,BARR,501,2,1,24
5316,501,-0.01,1,Keep,1,spring,2,BARR,501,3,1,24
5318,501,-0.02,2,Keep,1,spring,2,BARR,501,5,1,24
5319,502,-0.06,6,Keep,0,spring,2,BARR,502,1,1,24
5320,502,-0.06,6,Keep,0,spring,2,BARR,502,2,1,24
5321,502,-0.05,5,Keep,1,spring,2,BARR,502,3,1,24
5322,502,-0.06,6,Keep,1,spring,2,BARR,502,4,1,24
5323,502,-0.06,6,Keep,1,spring,2,BARR,502,5,1,24
5326,503,-0.15,15,Keep,0,spring,2,BARR,503,3,1,24
5327,503,-0.16,16,Keep,0,spring,2,BARR,503,4,1,24
5328,503,-0.16,16,Keep,0,spring,2,BARR,503,5,1,24
5329,504,-0.26,26,Keep,0,spring,2,BARR,504,1,1,24
5331,504,-0.25,25,Keep,0,spring,2,BARR,504,3,1,24
5332,504,-0.26,26,Keep,0,spring,2,BARR,504,4,1,24
5333,504,-0.26,26,Keep,0,spring,2,BARR,504,5,1,24
5334,505,-0.36,36,Keep,0,spring,2,BARR,505,1,1,24
5336,505,-0.35,35,Keep,0,spring,2,BARR,505,3,1,24
5337,505,-0.36,36,Keep,0,spring,2,BARR,505,4,1,24
5338,505,-0.36,36,Keep,0,spring,2,BARR,505,5,1,24
5339,506,-0.56,56,Keep,0,spring,2,BARR,506,1,1,24
5340,506,-0.56,56,Keep,0,spring,2,BARR,506,2,1,24
5341,506,-0.55,55,Keep,0,spring,2,BARR,506,3,1,24
5342,506,-0.56,56,Keep,0,spring,2,BARR,506,4,1,24
5344,507,-0.86,86,Keep,0,spring,2,BARR,507,1,1,24
5345,507,-0.86,86,Keep,0,spring,2,BARR,507,2,1,24
5347,507,-0.86,86,Keep,0,spring,2,BARR,507,4,1,24
5348,507,-0.86,86,Keep,0,spring,2,BARR,507,5,1,24
5349,508,-1.36,136,Keep,0,spring,2,BARR,508,1,1,24
5350,508,-1.36,136,Keep,0,spring,2,BARR,508,2,1,24
5352,508,-1.36,136,Keep,0,spring,2,BARR,508,4,1,24
5353,508,-1.36,136,Keep,0,spring,2,BARR,508,5,1,24
5354,509,-1.76,176,Keep,0,spring,2,BARR,509,1,1,24
5355,509,-2.26,226,Keep,0,spring,2,BARR,509,2,1,24
5357,509,-1.96,196,Keep,0,spring,2,BARR,509,4,1,24
5358,509,-1.86,186,Keep,0,spring,2,BARR,509,5,1,24
5359,501,-0.02,2,Keep,1,spring,2,BONA,501,1,1,24
5360,501,-0.01,1,Keep,1,spring,2,BONA,501,2,1,24
5361,501,-0.02,2,Keep,1,spring,2,BONA,501,3,1,24
5363,501,-0.03,3,Keep,1,spring,2,BONA,501,5,1,24
5364,502,-0.06,6,Keep,0,spring,2,BONA,502,1,1,24
5365,502,-0.05,5,Keep,0,spring,2,BONA,502,2,1,24
5366,502,-0.06,6,Keep,1,spring,2,BONA,502,3,1,24
5368,502,-0.07,7,Keep,1,spring,2,BONA,502,5,1,24
5369,503,-0.16,16,Keep,0,spring,2,BONA,503,1,1,24
5370,503,-0.15,15,Keep,0,spring,2,BONA,503,2,1,24
5371,503,-0.16,16,Keep,0,spring,2,BONA,503,3,1,24
5373,503,-0.17,17,Keep,1,spring,2,BONA,503,5,1,24
5374,504,-0.26,26,Keep,0,spring,2,BONA,504,1,1,24
5375,504,-0.25,25,Keep,0,spring,2,BONA,504,2,1,24
5376,504,-0.26,26,Keep,0,spring,2,BONA,504,3,1,24
5379,505,-0.46,46,Keep,0,spring,2,BONA,505,1,1,24
5380,505,-0.45,45,Keep,0,spring,2,BONA,505,2,1,24
5381,505,-0.46,46,Keep,0,spring,2,BONA,505,3,1,24
5383,505,-0.47,47,Keep,0,spring,2,BONA,505,5,1,24
5384,506,-0.76,76,Keep,0,spring,2,BONA,506,1,1,24
5385,506,-0.75,75,Keep,0,spring,2,BONA,506,2,1,24
5386,506,-0.76,76,Keep,0,spring,2,BONA,506,3,1,24
5388,506,-0.77,77,Keep,0,spring,2,BONA,506,5,1,24
5389,507,-1.06,106,Keep,0,spring,2,BONA,507,1,1,24
5390,507,-1.05,105,Keep,0,spring,2,BONA,507,2,1,24
5391,507,-1.06,106,Keep,0,spring,2,BONA,507,3,1,24
5392,507,-1.06,106,Keep,0,spring,2,BONA,507,4,1,24
5393,507,-1.07,107,Keep,0,spring,2,BONA,507,5,1,24
5394,508,-1.56,156,Keep,0,spring,2,BONA,508,1,1,24
5395,508,-1.55,155,Keep,0,spring,2,BONA,508,2,1,24
5396,508,-1.56,156,Keep,0,spring,2,BONA,508,3,1,24
5397,508,-1.56,156,Keep,0,spring,2,BONA,508,4,1,24
5398,508,-1.57,157,Keep,0,spring,2,BONA,508,5,1,24
5399,509,-1.86,186,Keep,0,spring,2,BONA,509,1,1,24
5400,509,-1.85,185,Keep,0,spring,2,BONA,509,2,1,24
5401,509,-1.86,186,Keep,0,spring,2,BONA,509,3,1,24
5402,509,-1.96,196,Keep,0,spring,2,BONA,509,4,1,24
5403,509,-2.07,207,Keep,0,spring,2,BONA,509,5,1,24
5404,501,-0.03,3,Keep,3,spring,2,HEAL,501,1,1,24
5405,501,-0.02,2,Keep,3,spring,2,HEAL,501,2,1,24
5407,501,-0.02,2,Keep,3,spring,2,HEAL,501,4,1,24
5408,501,-0.02,2,Keep,3,spring,2,HEAL,501,5,1,24
5409,502,-0.07,7,Keep,3,spring,2,HEAL,502,1,1,24
5411,502,-0.06,6,Keep,3,spring,2,HEAL,502,3,1,24
5412,502,-0.06,6,Keep,3,spring,2,HEAL,502,4,1,24
5413,502,-0.06,6,Keep,3,spring,2,HEAL,502,5,1,24
5414,503,-0.17,17,Keep,3,spring,2,HEAL,503,1,1,24
5415,503,-0.16,16,Keep,2,spring,2,HEAL,503,2,1,24
5416,503,-0.16,16,Keep,2,spring,2,HEAL,503,3,1,24
5417,503,-0.16,16,Keep,3,spring,2,HEAL,503,4,1,24
5418,503,-0.16,16,Keep,3,spring,2,HEAL,503,5,1,24
5419,504,-0.27,27,Keep,2,spring,2,HEAL,504,1,1,24
5420,504,-0.26,26,Keep,0,spring,2,HEAL,504,2,1,24
5421,504,-0.26,26,Keep,2,spring,2,HEAL,504,3,1,24
5422,504,-0.26,26,Keep,2,spring,2,HEAL,504,4,1,24
5423,504,-0.26,26,Keep,2,spring,2,HEAL,504,5,1,24
5424,505,-0.37,37,Keep,0,spring,2,HEAL,505,1,1,24
5426,505,-0.36,36,Keep,0,spring,2,HEAL,505,3,1,24
5427,505,-0.36,36,Keep,0,spring,2,HEAL,505,4,1,24
5428,505,-0.36,36,Keep,0,spring,2,HEAL,505,5,1,24
5429,506,-0.47,47,Keep,0,spring,2,HEAL,506,1,1,24
5430,506,-0.46,46,Keep,0,spring,2,HEAL,506,2,1,24
5431,506,-0.46,46,Keep,0,spring,2,HEAL,506,3,1,24
5433,506,-0.46,46,Keep,0,spring,2,HEAL,506,5,1,24
5435,507,-0.66,66,Keep,0,spring,2,HEAL,507,2,1,24
5436,507,-0.66,66,Keep,0,spring,2,HEAL,507,3,1,24
5437,507,-0.66,66,Keep,0,spring,2,HEAL,507,4,1,24
5438,507,-0.66,66,Keep,0,spring,2,HEAL,507,5,1,24
5439,508,-0.97,97,Keep,0,spring,2,HEAL,508,1,1,24
5440,508,-0.96,96,Keep,0,spring,2,HEAL,508,2,1,24
5441,508,-0.96,96,Keep,0,spring,2,HEAL,508,3,1,24
5442,508,-0.96,96,Keep,0,spring,2,HEAL,508,4,1,24
5443,508,-0.96,96,Keep,0,spring,2,HEAL,508,5,1,24
5444,509,-1.57,157,Keep,0,spring,2,HEAL,509,1,1,24
5445,509,-1.36,136,Keep,0,spring,2,HEAL,509,2,1,24
5446,509,-1.26,126,Keep,0,spring,2,HEAL,509,3,1,24
5447,509,-1.66,166,Keep,0,spring,2,HEAL,509,4,1,24
5448,509,-1.26,126,Keep,0,spring,2,HEAL,509,5,1,24
5636,501,-0.02,2,Keep,0,summer,2,BARR,501,1,1,24
5637,501,-0.02,2,Keep,0,summer,2,BARR,501,2,1,24
5638,501,-0.01,1,Keep,0,summer,2,BARR,501,3,1,24
5640,501,-0.02,2,Keep,0,summer,2,BARR,501,5,1,24
5641,502,-0.06,6,Keep,0,summer,2,BARR,502,1,1,24
5642,502,-0.06,6,Keep,0,summer,2,BARR,502,2,1,24
5643,502,-0.05,5,Keep,0,summer,2,BARR,502,3,1,24
5644,502,-0.06,6,Keep,0,summer,2,BARR,502,4,1,24
5645,502,-0.06,6,Keep,0,summer,2,BARR,502,5,1,24
5648,503,-0.15,15,Keep,0,summer,2,BARR,503,3,1,24
5649,503,-0.16,16,Keep,0,summer,2,BARR,503,4,1,24
