uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,analysisStartDate,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,airDryOvenDryRatio,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,phCacl2,phH2o,ec12pre,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,acidity,waterRetention15Bar,MehlichIIITotP,Bray1PExtractable,OlsenPExtractable,processingRemarks,laboratoryName,dataQF
7913d123-f136-4b35-9ea5-4bdb6987919f,TOOL_002.basePlot.all,D18,TOOL,TOOL_002,S2018AK185102,8/15/2018,19N00197,Oi,11/7/2018,S2018AK185102-1,bulk,0,7,3.5,1.095,0,,38.6,2.8,8.2,0.2,96.7,,,,,0.2,,342.3,4.1,4.6,1.35,,0,1,0.4,0,0.28,0.4,1221,0.4,0.8,0.4,0.5,0,0,1.3,4.4,,0.1,480.5,10.1,48,481,0.9,0.07,0.17,178.4,175.1,0.02,0.11,0.1,0.2,0,0.1,107,,160.3,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
c6bfb344-ba9a-4e7e-b34c-55f09afd3f68,TOOL_036.basePlot.all,D18,TOOL,TOOL_036,S2018AK185136,8/15/2018,19N00271,Cfg,11/13/2018,S2018AK185136-5,bulk,47,100,73.5,1.016,,,2.9,0.3,0.5,0,10.2,,,,,1.2,,111.3,4.4,5.2,0.07,,,,,,,,,,,,,,,,,,,48.7,2.7,18,49,0.4,0.19,2.07,486.4,182,0.03,0.29,0.2,1.5,0,0,19,,3.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,
aa5630b6-40dc-482f-953f-1406245db115,TOOL_028.basePlot.all,D18,TOOL,TOOL_028,S2018AK185128,8/15/2018,19N00251,Bg,11/9/2018,S2018AK185128-3,bulk,25,37,31,1.014,,,1.9,0.1,0.5,0,13,,,,,3.8,,15.1,4.1,4.9,0.04,,,,,,,,,,,,,,,,,,,32.6,2.2,15,33,0.2,0.2,0.8,30.7,93,0.02,0.2,0.2,1.2,0,0,21.8,,0.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,
d4826aa1-e86d-4aff-b11e-be6b41e0d108,TOOL_028.basePlot.all,D18,TOOL,TOOL_028,S2018AK185128,8/15/2018,19N00252,Cg,11/9/2018,S2018AK185128-4,bulk,37,48,42.5,1.011,,,1.6,0.1,0.4,0,9.6,,,,,2.9,,25.3,4.2,5.1,0.05,,,,,,,,,,,,,,,,,,,23.9,1.5,16,24,0.1,0.17,0.43,29.9,70.7,0.01,0.14,0.2,1,0,0,18.1,,1.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,
2390c366-8fdd-45b3-bfc2-45056972922a,TOOL_020.basePlot.all,D18,TOOL,TOOL_020,S2018AK185120,8/15/2018,19N00238,Cg1,11/9/2018,S2018AK185120-3,bulk,40,75,57.5,1.01,,,11.7,0.2,0.9,0,15.3,,,,,,,,6.7,7.4,0.11,,,,,,,,,,,,,,,,,,,16.4,1.4,12,16,0.2,0.09,0.5,442.4,262.8,0.03,0.12,0.1,1.4,0,0,4.1,,0.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,
03aacf9c-0d40-496e-ac65-3299bd0aa238,TOOL_003.basePlot.all,D18,TOOL,TOOL_003,S2018AK185103,8/15/2018,19N00204,Oe1,11/7/2018,S2018AK185103-2,bulk,6,20,13,1.084,,,33.9,0.1,2.8,0.1,53.7,,,,,,,,5.4,6,0.34,,0,1,0.1,0,0.12,0,770.3,0.4,0,0.2,0.2,0,0,0,5.9,,0.1,429.1,28.7,15,429,4.1,0.13,1.19,302.9,3.3,0,0.22,0.1,2.3,0,0,65.6,,0.7,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
8364c861-f46b-4e1f-bdda-784dd8d9cf55,TOOL_020.basePlot.all,D18,TOOL,TOOL_020,S2018AK185120,8/15/2018,19N00237,Bg,11/9/2018,S2018AK185120-2,bulk,10,40,25,1.012,,,11.4,0.2,1,0,11.6,,,,,,,,5.7,6.5,0.06,,,,,,,,,,,,,,,,,,,16.4,1.5,11,16,0.2,0.1,0.32,498.8,288,0.02,0.11,0.2,1.9,0.1,0,8.6,,1.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,
840d9df5-6367-439d-a0aa-f14907d36606,TOOL_003.basePlot.all,D18,TOOL,TOOL_003,S2018AK185103,8/15/2018,19N00206,Oaf1,11/7/2018,S2018AK185103-4,bulk,39,60,49.5,1.09,,,41.8,0.1,2.1,0.1,82.7,,,,,0.2,,381,4.7,5.2,0.42,,0,1,0.1,0,0.15,0,615.8,0.2,0,0.1,0.2,0,0,0,5.1,,0.2,389.8,26.2,15,390,4.1,0.16,3.63,493.4,8.7,0.01,0.79,0.2,5.9,0.1,0,102.3,,0.4,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
d2124fd5-15fa-4bfa-bd10-06441c285420,TOOL_017.basePlot.all,D18,TOOL,TOOL_017,S2018AK185117,8/15/2018,19N00224,Oi,11/8/2018,S2018AK185117-1,bulk,0,7,3.5,1.085,0,,22.5,4.2,8.2,0.1,83,,,,,0.8,,897.1,3.8,4.3,1.77,,0,0.8,0.4,0,0.42,0.4,1168.5,0,1.6,0.5,0.2,0,0,2,4.3,,0.1,488.9,15.8,31,489,1.1,0.12,0.15,729.2,322.2,0.01,0.1,0.1,0.2,0.1,0,112.8,,196.4,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
adb74abc-5f97-4779-9c7a-9435399c1289,TOOL_071.basePlot.all,D18,TOOL,TOOL_071,S2018AK185171,8/15/2018,19N00276,Cf,11/13/2018,S2018AK185171-5,bulk,52,105,78.5,1.02,,,3.5,0.3,0.3,0,17.4,,,,,3.3,,85.4,4,4.8,0.11,,,,,,,,,,,,,,,,,,,61.2,3.8,16,61,0.4,0.22,1.15,117.2,197.3,0.02,0.31,0.2,1.5,0,0,30.5,,0.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,
dfb096fe-c450-4a17-8681-27af251e5888,TOOL_036.basePlot.all,D18,TOOL,TOOL_036,S2018AK185136,8/15/2018,19N00269,Bg,11/13/2018,S2018AK185136-3,bulk,19,31,25,1.012,,,2.4,0.2,0.5,0,10.8,,,,,2,,60.3,4.2,5,0.08,,,,,,,,,,,,,,,,,,,43.2,2.5,17,43,0.4,0.16,0.46,75.1,83.1,0.01,0.22,0.2,0.8,0,0,17.5,,3.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,
3051b058-3195-42a5-986b-bb808e780747,TOOL_028.basePlot.all,D18,TOOL,TOOL_028,S2018AK185128,8/15/2018,19N00253,Cf,11/9/2018,S2018AK185128-5,bulk,48,100,74,1.01,,,1.8,0.2,0.4,0,10.6,,,,,2.7,,25.4,4.1,4.8,0.08,,,,,,,,,,,,,,,,,,,23.6,1.7,14,24,0,0.17,0.42,34,91,0.01,0.15,0.1,0.6,0,0,17.8,,2.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,
d95d8e2f-85e9-4374-ac50-1cb305f61110,TOOL_071.basePlot.all,D18,TOOL,TOOL_071,S2018AK185171,8/15/2018,19N00273,A,11/13/2018,S2018AK185171-2,bulk,13,23,18,1.058,,,12.7,0.3,1.9,0,49.3,,,,,3,,639.8,4.3,5.1,0.3,,0,1,0.2,0,0.2,0.1,249.7,0.6,0.1,0.3,0.3,0,0,0,4.9,,0.4,226.8,14.8,15,227,1.8,0.45,1.8,1884.1,687.2,0.05,0.42,0.5,2.3,0.2,0.2,76,,0.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,
345e1ca4-8160-47ee-9cc8-87dbf644c01d,TOOL_071.basePlot.all,D18,TOOL,TOOL_071,S2018AK185171,8/15/2018,19N00272,Oi,11/13/2018,S2018AK185171-1,bulk,0,13,6.5,1.093,0,,30.8,3.5,6.8,0.1,75.8,,,,,0.6,,811.6,3.8,4.4,1.47,,,,,,,,,,,,,,,,,,,489.3,14.9,33,489,1.3,0.09,0.18,719.4,131.6,0.01,0.07,0.1,0.2,0.1,0,116,,28.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,
ef56f45c-c271-4b6f-9553-ec6298a7fc6d,TOOL_002.basePlot.all,D18,TOOL,TOOL_002,S2018AK185102,8/15/2018,19N00200,Cg,11/7/2018,S2018AK185102-4,bulk,33,54,43.5,1.011,,,2,0.1,0.3,0,10.3,,,,,2.2,,38.1,4.2,5.1,0.08,,,,,,,,,,,,,,,,,,,30.4,1.7,18,30,0.3,0.12,0.41,42,40,0.01,0.15,0.1,0.7,0,0,16.7,,2.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,
37aea14b-765f-4e24-b27b-9eab5511bffc,TOOL_032.basePlot.all,D18,TOOL,TOOL_032,S2018AK185132,8/16/2018,19N00260,Bw,11/13/2018,S2018AK185132-2,bulk,12,32,22,1.015,,,13,0.1,0.7,0,13.2,,,,,,,,5.6,6.4,0.08,,,,,,,,,,,,,,,,,,,20.6,1.7,12,21,0.3,0.12,0.62,548.1,254.5,0.02,0.2,0.2,3,0.1,0.1,9.1,,1.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,
58d106d8-f36c-4e29-9feb-bfbabe66e305,TOOL_072.basePlot.all,D18,TOOL,TOOL_072,S2018AK185172,8/16/2018,19N00278,Oajj/Bwjj(O),11/13/2018,S2018AK185172-2O,bulk,20,35,27.5,1.078,0,,5.8,0.7,1.3,0.1,64.8,,,,,6.4,,110,3.9,4.6,0.5,,0,0.3,0.3,0,0.21,0.1,401.2,0,0.2,0.2,0.2,0,0,0,4.6,,0.4,364.8,19.1,19,365,1.9,0.73,1.64,325.9,570.6,0.02,1.06,0.8,1.7,0,0,120.9,,1.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,
c8dbf69d-25d0-47bb-af2f-1296295e7e86,TOOL_011.basePlot.all,D18,TOOL,TOOL_011,S2018AK185111,8/16/2018,19N00217,A,11/8/2018,S2018AK185111-1,bulk,0,7,3.5,1.075,,,63.7,0.7,5.2,0,60.1,,,,,,,,6.3,6.8,1.22,,0,3.6,0.3,0,0.51,0,531.6,3.5,0.4,0.7,0.3,0,0,0,6.7,,0.4,192.1,10.2,19,192,1.5,0.16,11.73,3221.7,0,0.26,1.34,0,1.8,0,0.2,44.4,,0.3,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
40ee5878-7bbe-4c9d-b062-95d9ed9fef2e,TOOL_031.basePlot.all,D18,TOOL,TOOL_031,S2018AK185131,8/16/2018,19N00256,Bg,11/9/2018,S2018AK185131-3,bulk,21,35,28,1.039,,,2.8,0.2,0.5,0,33.5,,,,,8,,46.3,4,4.8,0.15,,,,,,,,,,,,,,,,,,,129.6,9.5,14,130,1.1,0.6,1.27,55.4,275.7,0.03,0.47,0.5,1.6,0,0,63.6,,0.9,,,,USDA NRCS Kellogg Soil Survey Laboratory,
c6cff8c8-56ee-472e-8cde-b0ad9aebae7a,TOOL_008.basePlot.all,D18,TOOL,TOOL_008,S2018AK185108,8/16/2018,19N00212,Bg,11/8/2018,S2018AK185108-4,bulk,28,67,47.5,1.009,,,3.4,0.2,0.7,0,5.9,,,,,0.5,,81.8,4.6,5.5,0.03,,,,,,,,,,,,,,,,,,,19.9,1.2,16,20,0.1,0.11,0.87,598.8,114.6,0.02,0.13,0.1,2,0.1,0,11.9,,5.1,,,,USDA NRCS Kellogg Soil Survey Laboratory,
c3f519f6-8a5c-4ca1-a091-f840c162f8a7,TOOL_032.basePlot.all,D18,TOOL,TOOL_032,S2018AK185132,8/16/2018,19N00262,2C,11/13/2018,S2018AK185132-4,bulk,56,120,88,1.01,,,6.5,0.1,0.4,0,8,,,,,,,,5.3,6.2,0.04,,,,,,,,,,,,,,,,,,,11.6,1.1,10,12,0,0.09,0.5,541.3,125.2,0.02,0.1,0.2,2.1,0.1,0,9.8,,1.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,
cb9074fa-202b-488e-a36d-d55a6567e8f5,TOOL_031.basePlot.all,D18,TOOL,TOOL_031,S2018AK185131,8/16/2018,19N00255,Bw,11/9/2018,S2018AK185131-2,bulk,14,21,17.5,1.079,,,8.3,0.4,1.3,0.1,54.5,,,,,3.7,,363,4.2,5,0.29,,0,0.5,0.2,0,0.13,0,234.4,0.4,0.1,0.2,0.3,0,0.1,0,4.8,,0.1,178.1,10.8,17,178,1.1,0.55,7.7,824,205.5,0.05,1.02,1.1,16.5,0.2,0.2,129.9,,0.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,
0a34d8b5-0599-4db8-906f-d0d74afcaf33,TOOL_035.basePlot.all,D18,TOOL,TOOL_035,S2018AK185135,8/16/2018,19N00265,Cg,11/13/2018,S2018AK185135-3,bulk,28,50,39,1.01,,,5,0.2,0.4,0,9.3,,,,,0.7,,23.2,4.7,5.8,0.05,,,,,,,,,,,,,,,,,,,26.8,1.8,15,27,0.4,0.13,0.24,34.1,106.3,0.01,0.12,0.1,0.6,0,0,11.9,,2.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,
d65a9f99-29b0-4b32-8e9d-2a3a22326e1b,TOOL_011.basePlot.all,D18,TOOL,TOOL_011,S2018AK185111,8/16/2018,19N00219,Oa,11/8/2018,S2018AK185111-3,bulk,45,90,67.5,1.046,,,15.7,0.2,1.5,0.1,39.3,,,,,0.8,,65.7,4.6,5.2,0.44,,0,1.4,0.1,0,0.18,0.1,553.8,0.4,0,0.3,0.2,0,0,0,5.2,,0.6,265.8,15.4,17,266,2.4,0.31,0.61,62.3,146.8,0.01,0.27,0.3,0.8,0,0,76.4,,1.6,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
d11719ec-a083-4eba-8cfe-3009a855f2b7,TOOL_032.basePlot.all,D18,TOOL,TOOL_032,S2018AK185132,8/16/2018,19N00261,Bg,11/13/2018,S2018AK185132-3,bulk,32,56,44,1.012,,,7.7,0.1,0.4,0,10.7,,,,,,,,5.1,5.9,0.05,,,,,,,,,,,,,,,,,,,28.5,1.8,16,29,0.2,0.13,0.52,294.4,148.7,0.01,0.2,0.2,1.9,0,0,10.9,,2.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,
8a31271b-9db6-4a26-a8b8-6f79ba3cd3b8,TOOL_031.basePlot.all,D18,TOOL,TOOL_031,S2018AK185131,8/16/2018,19N00257,Cjjfg,11/9/2018,S2018AK185131-4,bulk,35,65,50,1.042,,,3.2,0.2,0.5,0,37,,,,,7.7,,70.6,4,4.8,0.13,,,,,,,,,,,,,,,,,,,145.8,9.9,15,146,1.2,0.63,1.19,73.8,328.4,0.03,0.53,0.6,1.6,0,0,67.9,,0.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,
933bd1cb-c822-47d8-bfaf-28c824d7db67,TOOL_035.basePlot.all,D18,TOOL,TOOL_035,S2018AK185135,8/16/2018,19N00264,Bw,11/13/2018,S2018AK185135-2,bulk,13,28,20.5,1.018,,,14.5,0.1,1.2,0,16.7,,,,,,,,5.3,6.2,0.08,,,,,,,,,,,,,,,,,,,34.8,2.5,14,35,0.5,0.14,0.86,327.7,155.8,0.02,0.24,0.2,2.2,0.1,0,15.8,,0.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,
61458f76-b19f-40a2-898c-23a232b4665d,TOOL_035.basePlot.all,D18,TOOL,TOOL_035,S2018AK185135,8/16/2018,19N00263,Oe,11/13/2018,S2018AK185135-1,bulk,0,13,6.5,1.099,0,,114.1,0.6,8.5,0.1,116.6,,,,,,,,6,6.4,0.87,,0,3.2,0.5,0,0.38,0,466.5,2,0.2,0.6,0.3,0,0,0,6.3,,0.2,383.8,22.1,17,384,3.5,0.2,0.66,1159.7,317.8,0.02,0.45,0.2,1,0.1,0,54.7,,19.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,
ac8eabba-97b3-499a-be95-29896a04d5eb,TOOL_008.basePlot.all,D18,TOOL,TOOL_008,S2018AK185108,8/16/2018,19N00210,A,11/8/2018,S2018AK185108-2,bulk,13,16,14.5,1.037,,,7.7,0.3,2.7,0,32.2,,,,,1.6,,116.1,4.3,5,0.25,,0,0.7,0.2,0,0.15,0,250.7,0.2,0.1,0.4,0.2,0,0,0,4.9,,0.2,179.8,9.6,19,180,0.9,0.2,0.88,129.8,398.8,0.02,0.29,0.3,1.6,0,0.1,72.5,,2.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,
d75c86d7-3e54-451b-a1ab-28e0ba5aba45,TOOL_008.basePlot.all,D18,TOOL,TOOL_008,S2018AK185108,8/16/2018,19N00211,Bw,11/8/2018,S2018AK185108-3,bulk,16,28,22,1.011,,,2.2,0.1,0.6,0,8,,,,,1.8,,180.3,4.2,5.2,0.05,,,,,,,,,,,,,,,,,,,18.2,1.4,13,18,0.2,0.16,1.24,924.4,143.1,0.02,0.15,0.2,2.2,0.1,0,15.6,,2.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,
a305ea3b-7b27-456b-a185-03b8a2b236dd,TOOL_018.basePlot.all,D18,TOOL,TOOL_018,S2018AK185118,8/16/2018,19N00228,Oa,11/8/2018,S2018AK185118-1,bulk,0,8,4,1.045,,,9.3,0.9,2.2,0,39.6,,,,,2,,76,3.8,4.6,0.32,,0,0.7,0.2,0,0.17,0.1,355.8,0,0.4,0.3,0.2,0,0,0,4.3,,0.2,263.3,9.6,27,263,0.9,0.12,0.44,82.3,311.5,0.01,0.12,0.1,1,0,0.1,58.8,,9.3,,,,USDA NRCS Kellogg Soil Survey Laboratory,
f76fb5f2-8c64-4120-ab31-100e75343b71,TOOL_035.basePlot.all,D18,TOOL,TOOL_035,S2018AK185135,8/16/2018,19N00266,C/Ojjf,11/13/2018,S2018AK185135-4,bulk,50,100,75,1.034,,,16.1,0.3,0.7,0,34.4,,,,,0.5,,261.4,4.7,5.5,0.13,,,,,,,,,,,,,,,,,,,128.2,8.8,15,128,1.2,0.27,1.81,310.3,173.2,0.03,0.91,0.2,2,0,0,47.6,,0.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,
9da3605f-8749-44c1-bbed-02de7ab4dade,TOOL_031.basePlot.all,D18,TOOL,TOOL_031,S2018AK185131,8/16/2018,19N00258,Cf,11/9/2018,S2018AK185131-5,bulk,65,110,87.5,1.028,,,3.9,0.4,0.5,0,25,,,,,5.7,,29,4,4.8,0.11,,,,,,,,,,,,,,,,,,,94.2,6,16,94,0.9,0.38,0.79,35.1,151.6,0.02,0.47,0.3,0.8,0,0,48,,1.8,,,,USDA NRCS Kellogg Soil Survey Laboratory,
904e8ebc-f60c-4139-b3d9-0db6f6593252,TOOL_072.basePlot.all,D18,TOOL,TOOL_072,S2018AK185172,8/16/2018,19N00279,Bgjj/Oajj,11/14/2018,S2018AK185172-3,bulk,35,50,42.5,1.022,,,1.4,0.1,0.4,0,16.6,,,,,3.9,,26.6,3.9,4.7,0.13,,,,,,,,,,,,,,,,,,,91.4,4.8,19,91,0.4,0.21,0.94,30.9,151.4,0.02,0.24,0.2,1.1,0,0,34.7,,0.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,
0c8680d0-285a-4fed-957a-0fdac9c484a4,TOOL_008.basePlot.all,D18,TOOL,TOOL_008,S2018AK185108,8/16/2018,19N00213,Cf,11/8/2018,S2018AK185108-5,bulk,67,100,83.5,1.011,,,3.7,0.2,0.9,0,19.2,,,,,2.3,,79.7,5,5.8,0.05,,,,,,,,,,,,,,,,,,,23.8,1.7,14,24,0.1,0.13,1.07,480.5,151.4,0.02,0.14,0.2,2.4,0.1,0,11.4,,4.5,,,,USDA NRCS Kellogg Soil Survey Laboratory,
1e1673ee-421a-4b8b-bbf8-5ea2da4ed7c3,TOOL_018.basePlot.all,D18,TOOL,TOOL_018,S2018AK185118,8/16/2018,19N00230,Cg2,11/8/2018,S2018AK185118-3,bulk,35,110,72.5,1.01,,,7.8,0.1,0.3,0,11.6,,,,,,,,5.9,6.8,0.06,,,,,,,,,,,,,,,,,,,8.5,0.9,9,9,0,0.08,0.25,958,84.4,0.03,0.06,0.2,2.6,0.1,0,5,,1.6,,,,USDA NRCS Kellogg Soil Survey Laboratory,
4b24ab2e-6832-4e9c-a306-c473fbddde28,TOOL_072.basePlot.all,D18,TOOL,TOOL_072,S2018AK185172,8/16/2018,19N00429,Oajj/Bwjj(B),11/14/2018,S2018AK185172-2B,bulk,20,35,27.5,1.016,,,0.6,0.1,0.1,0,13.1,,,,,4.8,,21.9,3.8,4.6,0.06,,,,,,,,,,,,,,,,,,,42.5,2.1,20,43,0.3,0.25,1.2,64.4,154.3,0.02,0.2,0.3,1.7,0,0,28.1,,1.2,,,,USDA NRCS Kellogg Soil Survey Laboratory,
aca186e3-7ff5-4f8b-8aae-018b41c17a73,TOOL_031.basePlot.all,D18,TOOL,TOOL_031,S2018AK185131,8/16/2018,19N00254,Oe,11/9/2018,S2018AK185131-1,bulk,0,14,7,1.088,0,,14.5,3.2,5,0.1,82.2,,,,,1,,347.3,3.2,3.9,1.27,,0,0.4,1.3,0,0.41,0.1,1121.9,0.2,1.8,0.3,0.5,0,0,2.1,3.8,,0.1,500.5,13.4,37,501,0.6,0.05,0.23,317.6,238.2,0.01,0.09,0.1,0.3,0,0,131.1,,73.9,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
0df9b590-6211-4247-8d05-9ff1e1ba26ce,TOOL_018.basePlot.all,D18,TOOL,TOOL_018,S2018AK185118,8/16/2018,19N00229,Cg1,11/8/2018,S2018AK185118-2,bulk,8,35,21.5,1.009,,,8.8,0.2,0.4,0,8.1,,,,,,,,5.6,6.5,0.06,,,,,,,,,,,,,,,,,,,10.8,0.9,12,11,0.1,0.08,0.28,160.7,154.6,0.01,0.11,0.1,1.6,0.1,0,5.5,,2.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,
1ab5556e-3fa8-4812-b20c-2d1cf51b43d9,TOOL_008.basePlot.all,D18,TOOL,TOOL_008,S2018AK185108,8/16/2018,19N00209,Oe,11/8/2018,S2018AK185108-1,bulk,0,13,6.5,1.09,0,,35.9,3,11.4,0.1,91.3,,,,,0.4,,403.7,4,4.5,0.99,,0,0.6,0.2,0,0.19,0.1,1537.8,0.2,0.8,0.3,0.2,0,0,1,4.5,,0.1,462.7,11,42,463,0.8,0.1,0.23,271.1,46.1,0.01,0.08,0.1,0.4,0.1,0,115.1,,31.5,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
9bc503ce-0efe-49eb-979c-972a034f90e1,TOOL_011.basePlot.all,D18,TOOL,TOOL_011,S2018AK185111,8/16/2018,19N00218,Oe,11/8/2018,S2018AK185111-2,bulk,7,45,26,1.068,0,,33.9,0.3,2.1,0.1,44.7,,,,,,,,5.9,6.3,0.93,,0,1.1,0.1,0,0.23,0,914,0.9,0.1,0.2,0.2,0,0,0,6.3,,0.6,407.2,21.5,19,407,3.3,0.38,0.39,40.9,36.6,0.01,0.25,0.4,1.3,0,0,44.6,,4.3,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
1a01b229-a890-47e0-bda5-3a6fde9d3df7,TOOL_032.basePlot.all,D18,TOOL,TOOL_032,S2018AK185132,8/16/2018,19N00259,Oe,11/13/2018,S2018AK185132-1,bulk,0,12,6,1.101,0,,132.6,1.3,6.7,0.2,134.8,,,,,,,,6.1,6.4,1.27,,0,3.5,0.6,0,0.51,0,505.4,3.8,0.6,0.5,0.5,0,0,0.2,6.4,,0.2,413.7,23.5,18,414,2.4,0.12,0.38,682.7,270.3,0.01,0.24,0.1,0.6,0.1,0,52.8,,39.1,,,The saturated paste water content value is abnormally high (i.e. > 500%) for this sample due to a high organic matter content. Organic matter has a low particle density compared to mineral matter and the SP water % is determined on a weight basis.,USDA NRCS Kellogg Soil Survey Laboratory,
9e0a7c30-b9ab-4411-b140-971c6a6df239,TOOL_072.basePlot.all,D18,TOOL,TOOL_072,S2018AK185172,8/16/2018,19N00277,Oe,11/13/2018,S2018AK185172-1,bulk,0,20,10,1.076,0,,6.1,1.8,2.6,0.2,45.4,,,,,11.8,,164.2,3.4,4,0.81,,,,,,,,,,,,,,,,,,,410,17.9,23,410,1.7,0.45,0.76,178.9,282,0.01,0.51,0.5,0.9,0,0,138.5,,5.7,,,,USDA NRCS Kellogg Soil Survey Laboratory,
555e4e6f-7818-4813-9384-81db6f362b19,TOOL_072.basePlot.all,D18,TOOL,TOOL_072,S2018AK185172,8/16/2018,19N00280,Cgjjf/Wf/Oa,11/14/2018,S2018AK185172-4,bulk,50,100,75,1.017,,,1.2,0.1,0.2,0,14.6,,,,,3.1,,34.9,3.8,4.6,0.1,,,,,,,,,,,,,,,,,,,70.5,3.4,21,71,0.4,0.16,1.26,107.4,218.8,0.02,0.24,0.1,1.2,0,0,27,,2.4,,,,USDA NRCS Kellogg Soil Survey Laboratory,
