"GHG_col","ID","W","Mass","formula","presence","Site","trmt","Material","max_reps","formulareps","include"
"GHG","10","W",263.1289241,"C15H20O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",263.1652969,"C16H24O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",264.0150304,"C11H7O7N1",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",264.0513782,"C12H11O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",264.0877723,"C13H15O5N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",265.035409,"C12H10O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",265.0565257,"C9H14O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",265.0718083,"C13H14O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",265.108175,"C14H18O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",265.1445784,"C15H22O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",265.1479419,"C12H26O4S1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",265.1809271,"C16H26O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",266.0306448,"C11H9O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",266.0670527,"C12H13O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",267.0146718,"C11H8O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",267.0510551,"C12H12O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",267.0623214,"C11H12O6N2",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",267.072187,"C9H16O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",267.0874514,"C13H16O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",267.098693,"C12H16O5N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",267.123825,"C14H20O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",267.1602057,"C15H24O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",267.1965999,"C16H28O3",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",267.232989,"C17H32O2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",268.0463181,"C11H11O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",268.0826798,"C12H15O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",269.0303346,"C11H10O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",269.0667006,"C12H14O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",269.0779305,"C11H14O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",269.0819704,"C16H14O4",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",269.1030889,"C13H18O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",269.1143461,"C12H18O5N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",269.1394806,"C14H22O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",269.1758709,"C15H26O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",269.2122489,"C16H30O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",269.2486406,"C17H34O2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",270.0619691,"C11H13O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",270.0731639,"C10H13O6N3",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",270.098324,"C12H17O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.0248505,"C14H8O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.0459898,"C11H12O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.057208,"C10H12O7N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.0612117,"C15H12O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.0823477,"C12H16O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.0935906,"C11H16O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.0976434,"C16H16O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.1187389,"C13H20O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.1300048,"C12H20O5N2",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",271.1551442,"C14H24O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.191515,"C15H28O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",271.2279089,"C16H32O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",272.0775963,"C11H15O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",272.0888212,"C10H15O6N3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",273.0404872,"C14H10O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",273.0616171,"C11H14O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",273.072873,"C10H14O7N2",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",273.0768805,"C15H14O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",273.0980058,"C12H18O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",273.1092514,"C11H18O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",273.1132586,"C16H18O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",273.1343998,"C13H22O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",273.1496625,"C17H22O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",273.1707839,"C14H26O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",273.2071729,"C15H30O4",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",274.0721046,"C14H13O5N1",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",274.0932603,"C11H17O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.0197651,"C13H8O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.0408875,"C10H12O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.0561452,"C14H12O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.0772628,"C11H16O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.0885014,"C10H16O7N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.0925355,"C15H16O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.1136456,"C12H20O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.1289223,"C16H20O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.1500432,"C13H24O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.1652888,"C17H24O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",275.1686705,"C14H28O3S1",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",276.051398,"C13H11O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",276.0877431,"C14H15O5N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",277.0354256,"C13H10O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",277.0565446,"C10H14O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",277.0718092,"C14H14O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",277.0929131,"C11H18O8",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",277.1081799,"C15H18O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",277.1445636,"C16H22O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",277.1809527,"C17H26O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",277.184321,"C14H30O3S1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",277.2173603,"C18H30O2",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",278.0306516,"C12H9O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",278.0670537,"C13H13O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",278.1034561,"C14H17O5N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",279.01466,"C12H8O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",279.0510602,"C13H12O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",279.0623156,"C12H12O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",279.0721618,"C10H16O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",279.0874645,"C14H16O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",279.1238355,"C15H20O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",279.1602024,"C16H24O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",279.1966233,"C17H28O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",279.232996,"C18H32O2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",280.046328,"C12H11O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",280.9188494,"C6H6O3N2S4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",281.0303426,"C12H10O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",281.0667029,"C13H14O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",281.0779577,"C12H14O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",281.1030774,"C14H18O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",281.1394773,"C15H22O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",281.1758745,"C16H26O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",281.2122845,"C17H30O3",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",281.2486303,"C18H34O2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",282.0619639,"C12H13O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",282.0983874,"C13H17O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",283.0248209,"C15H8O6",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",283.0459756,"C12H12O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",283.0572021,"C11H12O7N2",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",283.061226,"C16H12O5",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",283.0823421,"C13H16O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",283.0936031,"C12H16O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",283.1187364,"C14H20O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",283.155141,"C15H24O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",283.1915398,"C16H28O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",283.2279269,"C17H32O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",283.2642423,"C18H36O2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",284.0412433,"C11H11O8N1",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",284.0776338,"C12H15O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",284.125219,"C12H19O5N3",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",285.0405181,"C15H10O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",285.0616458,"C12H14O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",285.0728706,"C11H14O7N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",285.0768872,"C16H14O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",285.0980398,"C13H18O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",285.1092428,"C12H18O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",285.1132754,"C17H18O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",285.1344118,"C14H22O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",285.1707744,"C15H26O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",285.2071427,"C16H30O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",285.2435274,"C17H34O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",286.0568743,"C11H13O8N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",286.1045214,"C11H17O6N3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.0197619,"C14H8O7",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",287.0409043,"C11H12O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.0561681,"C15H12O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.0772821,"C12H16O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.0885205,"C11H16O7N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.0925474,"C16H16O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.1136537,"C13H20O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.1249156,"C12H20O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.1289482,"C17H20O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.1500357,"C14H24O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.1653144,"C18H24O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.1864319,"C15H28O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",287.2228265,"C16H32O4",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",288.051417,"C14H11O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",288.0724831,"C11H15O8N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",288.0878045,"C15H15O5N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",288.1201834,"C11H19O6N3",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",289.0354217,"C14H10O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",289.0565465,"C11H14O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",289.0717978,"C15H14O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",289.0929221,"C12H18O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",289.1081832,"C16H18O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",289.1292846,"C13H22O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",289.1445753,"C17H22O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",289.1656917,"C14H26O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",289.180977,"C18H26O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",290.0306455,"C13H9O7N1",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",290.067033,"C14H13O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",290.0881894,"C11H17O8N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",291.0146825,"C13H8O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",291.0510614,"C14H12O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",291.0722001,"C11H16O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",291.087438,"C15H16O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",291.1085796,"C12H20O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",291.1238185,"C16H20O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",291.1449641,"C13H24O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",291.1602027,"C17H24O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",291.1966214,"C18H28O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",291.1999783,"C15H32O3S1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",292.0462786,"C13H11O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",292.0826837,"C14H15O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",292.1191203,"C15H19O5N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",293.0303457,"C13H10O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",293.051468,"C10H14O10",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",293.0667197,"C14H14O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",293.1030999,"C15H18O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",293.139473,"C16H22O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",293.175802,"C17H26O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",293.2122392,"C18H30O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",294.061924,"C13H13O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",295.0459643,"C13H12O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",295.0671226,"C10H16O10",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",295.0823523,"C14H16O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",295.0936448,"C13H16O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",295.1187396,"C15H20O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",295.155115,"C16H24O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",295.1915034,"C17H28O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",295.2278914,"C18H32O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",295.2642871,"C19H36O2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",296.0775755,"C13H15O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",296.0888355,"C12H15O6N3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",297.0252361,"C12H10O9",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",297.0404775,"C16H10O6",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",297.0471669,"C10H18O6S2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",297.061627,"C13H14O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",297.0728801,"C12H14O7N2",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",297.0768617,"C17H14O5",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",297.0980179,"C14H18O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",297.1092427,"C13H18O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",297.1344087,"C15H22O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",297.1530229,"C16H26O3S1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",297.1707956,"C16H26O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",297.2071886,"C17H30O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",297.2435591,"C18H34O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",297.2799331,"C19H38O2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",298.0932801,"C13H17O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",298.1045352,"C12H17O6N3",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",298.1296625,"C14H21O6N1",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",299.0197803,"C15H8O7",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",299.0264461,"C9H16O7S2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.040901,"C12H12O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.0561446,"C16H12O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.077278,"C13H16O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.0885268,"C12H16O7N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.0925287,"C17H16O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.1136598,"C14H20O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.1248819,"C13H20O6N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.1289047,"C18H20O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.1500461,"C15H24O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.1653224,"C19H24O3",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",299.186429,"C16H28O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",299.2016886,"C20H28O2",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",299.2228237,"C17H32O4",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",299.2592066,"C18H36O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",300.1201549,"C12H19O6N3",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",301.0354141,"C15H10O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.0565463,"C12H14O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.0718073,"C16H14O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.0929445,"C13H18O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.1041707,"C12H18O7N2",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.1081975,"C17H18O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.1293208,"C14H22O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.1446047,"C18H22O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.1656998,"C15H26O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.1809572,"C19H26O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.2020753,"C16H30O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",301.2173627,"C20H30O2",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",301.2384524,"C17H34O4",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",302.067038,"C15H13O6N1",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",302.0993992,"C11H17O7N3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",303.0146971,"C14H8O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",303.0510686,"C15H12O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",303.0721796,"C12H16O9",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",303.0874493,"C16H16O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",303.1085556,"C13H20O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",303.1238426,"C17H20O5",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",303.1449365,"C14H24O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",303.1602267,"C18H24O4",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",303.1813261,"C15H28O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",303.196623,"C19H28O3",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",304.0463022,"C14H11O7N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",304.0826628,"C15H15O6N1",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",305.0303244,"C14H10O8",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",305.0415892,"C13H10O7N2",1,"TOOL","FTC","Lower Mineral",4,3,TRUE
"GHG","10","W",305.0667117,"C15H14O7",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
"GHG","10","W",305.1030949,"C16H18O6",1,"TOOL","FTC","Lower Mineral",4,4,TRUE
