"FT_col","ID","W","Mass","formula","presence","Site","Trtmt","Material","max_reps","formulareps","include"
"FT","09","C",489.4078864,"C28H59O4P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",490.3748691,"C26H53O7N1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",491.2650185,"C27H40O8",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",491.301346,"C28H44O7",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",491.3296064,"C29H49O4P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",491.3377221,"C29H48O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",491.3740942,"C30H52O5",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",491.3871144,"C27H57O5P1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",491.4104596,"C31H56O4",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",493.3169366,"C28H46O7",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",493.3533857,"C29H50O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",493.3664164,"C26H55O6P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",493.389726,"C30H54O5",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",493.4261831,"C31H58O4",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",493.4624955,"C32H62O3",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",495.093229,"C25H20O11",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",495.1297322,"C26H24O10",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",495.3326663,"C28H48O7",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",495.4055103,"C30H56O5",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",497.3119017,"C27H46O8",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",497.3483304,"C28H50O7",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",497.384755,"C29H54O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",497.3999262,"C33H54O3",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",497.4210805,"C30H58O5",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",497.4574113,"C31H62O4",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",498.4163246,"C29H57O5N1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",499.3275165,"C27H48O8",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",499.3639536,"C28H52O7",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",499.400408,"C29H56O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",499.4157016,"C33H56O3",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",499.4366611,"C30H60O5",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",500.39558,"C28H55O6N1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",501.3220634,"C30H46O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",501.3431859,"C27H50O8",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",501.358431,"C31H50O5",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",501.3948205,"C32H54O4",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",501.4079152,"C29H59O4P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",501.4159131,"C29H58O6",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",501.4442774,"C30H63O3P1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",503.3013013,"C29H44O7",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",503.3377854,"C30H48O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",503.377503,"C28H56O5S1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",503.3871452,"C28H57O5P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",503.4234464,"C29H61O4P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",504.4269784,"C28H59O6N1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",505.4027422,"C28H59O5P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",506.396433,"C29H53O4N3",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",507.296258,"C28H44O8",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",507.3245782,"C29H49O5P1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",507.3326343,"C29H48O7",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",507.3457457,"C26H53O7P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",507.4418383,"C32H60O4",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",509.2755112,"C27H42O9",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",509.3846153,"C30H54O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",509.4209974,"C31H58O5",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",511.3274986,"C28H48O8",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",511.3638861,"C29H52O7",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",511.4002641,"C30H56O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",511.4730422,"C32H64O4",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",513.2856673,"C30H42O7",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",513.3068549,"C27H46O9",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",513.3796128,"C29H54O7",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",513.4312091,"C34H58O3",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",515.3013017,"C30H44O7",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",515.3741063,"C32H52O5",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",515.3952967,"C29H56O7",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",515.4597978,"C31H65O3P1",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",517.35334,"C31H50O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",519.2962106,"C29H44O8",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",519.3325892,"C30H48O7",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",521.3482941,"C30H50O7",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",521.3880519,"C28H58O6S1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",521.3977157,"C28H59O6P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",521.4210291,"C32H58O5",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",525.319757,"C25H51O9P1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",525.3949321,"C34H54O4",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",525.4159952,"C31H58O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",525.4524183,"C32H62O5",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",525.4887728,"C33H66O4",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",527.3952361,"C30H56O7",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",527.4105224,"C34H56O4",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",527.4316472,"C31H60O6",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",529.3897765,"C33H54O5",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",529.4261055,"C34H58O4",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",529.4390901,"C31H63O4P1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",531.3690657,"C32H52O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",531.4184475,"C30H61O5P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",531.4547227,"C31H65O4P1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",533.4243867,"C30H62O5S1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",535.3768568,"C28H57O7P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",535.3921451,"C32H57O4P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",535.4730437,"C34H64O4",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",537.3067925,"C29H46O9",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",539.3951928,"C31H56O7",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",539.4316016,"C32H60O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",541.4835886,"C33H66O5",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",543.3537449,"C29H52O9",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",543.3690138,"C33H52O6",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",543.4054111,"C34H56O5",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",543.4264988,"C31H60O7",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",547.4035073,"C30H60O6S1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",549.4288951,"C30H63O6P1",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",553.4472331,"C33H62O6",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",553.4836492,"C34H66O5",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",555.4628912,"C33H64O6",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",555.4992458,"C34H68O5",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",565.3745235,"C32H54O8",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",565.4026743,"C33H59O5P1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",569.4785223,"C34H66O6",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",576.4300361,"C33H60O3N3P1",1,"HEAL","CON","Organic",9,8,TRUE
"FT","09","C",581.5149645,"C36H70O5",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",585.4006425,"C32H58O9",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",589.4109126,"C35H58O7",1,"HEAL","CON","Organic",9,7,TRUE
"FT","09","C",625.4322317,"C35H62O9",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",643.5153166,"C37H72O8",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",651.6297918,"C42H84O4",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",665.390651,"C36H58O11",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",679.5883956,"C42H80O6",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",707.6921466,"C46H92O4",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",723.687303,"C46H92O5",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",725.6302334,"C44H86O7",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",751.7183738,"C48H96O5",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",782.6965165,"C50H93O1N3S1",1,"HEAL","CON","Organic",9,6,TRUE
"FT","09","C",809.72377,"C50H98O7",1,"HEAL","CON","Organic",9,6,TRUE
"FT","10","C",255.2329247,"C16H32O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",269.212188,"C16H30O3",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",271.2278476,"C16H32O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",281.2485875,"C18H34O2",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",283.2642271,"C18H36O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",285.2070928,"C16H30O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",285.2434968,"C17H34O3",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",287.2227903,"C16H32O4",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",293.1758208,"C17H26O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",297.2435341,"C18H34O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",297.2799208,"C19H38O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",299.222819,"C17H32O4",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",299.2592017,"C18H36O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",301.0353922,"C15H10O7",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",301.2384346,"C17H34O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",309.1707577,"C17H26O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",309.2071608,"C18H30O4",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",311.1686928,"C17H28O3S1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",311.2228263,"C18H32O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",311.2592288,"C19H36O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",311.2955555,"C20H40O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",313.2384604,"C18H34O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",313.2748697,"C19H38O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",315.0510327,"C16H12O7",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",315.2541306,"C18H36O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",317.0666961,"C16H14O7",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",323.2592386,"C20H36O3",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",323.2956079,"C21H40O2",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",325.1843128,"C18H30O3S1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",325.27489,"C20H38O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",325.3112736,"C21H42O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",327.2177927,"C18H32O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",327.2541126,"C19H36O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",329.233381,"C18H34O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",329.2698167,"C19H38O4",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",331.0823531,"C17H16O7",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",331.2490916,"C18H36O5",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",337.3113007,"C22H42O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",337.3475774,"C23H46O1",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",339.1813864,"C18H28O6",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",339.2905037,"C21H40O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",341.1970439,"C18H30O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",341.3061233,"C21H42O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",343.2126993,"C18H32O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",343.2490741,"C19H36O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",343.2853978,"C20H40O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",345.0616464,"C17H14O8",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",345.2283212,"C18H34O6",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",348.275641,"C18H39O5N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",351.3269529,"C23H44O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",353.0819726,"C23H14O4",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",353.3061586,"C22H42O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",353.3425361,"C23H46O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",355.2490286,"C20H36O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",355.2854604,"C21H40O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",357.3011039,"C21H42O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",359.2074673,"C18H32O7",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",359.244005,"C19H36O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",362.2912659,"C19H41O5N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",365.3425561,"C24H46O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",367.2854803,"C22H40O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",367.3217966,"C23H44O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",369.2647318,"C21H38O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",369.3373274,"C23H46O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",371.0924908,"C23H16O5",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",371.2804065,"C21H40O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",371.3167443,"C22H44O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",373.0929525,"C19H18O8",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",373.2959121,"C21H42O5",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",375.2751869,"C20H40O6",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",377.3062273,"C24H42O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",378.2862138,"C19H41O6N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",379.3218429,"C24H44O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",379.3582665,"C25H48O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",381.3011061,"C23H42O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",381.3373541,"C24H46O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",381.373878,"C25H50O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",383.3166565,"C23H44O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",385.2596699,"C21H38O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",385.2960111,"C22H42O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",385.3324112,"C23H46O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",387.2752584,"C21H40O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",387.311704,"C22H44O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",389.0877832,"C19H18O9",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",389.2909357,"C21H42O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",390.2861576,"C20H41O6N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",390.3225444,"C21H45O5N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",392.3018497,"C20H43O6N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",393.373837,"C26H50O2",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",394.2810702,"C19H41O7N1",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",395.3167102,"C24H44O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",395.3530618,"C25H48O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",395.389413,"C26H52O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",397.2596467,"C22H38O6",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",397.295987,"C23H42O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",397.3322798,"C24H46O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",397.3686381,"C25H50O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",399.2752031,"C22H40O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",399.3116628,"C23H44O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",399.3480168,"C24H48O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",401.254419,"C21H38O7",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",401.290817,"C22H42O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",401.3272624,"C23H46O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",403.3065706,"C22H44O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",403.3218722,"C26H44O3",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",403.3347475,"C23H49O3P1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",406.2811131,"C20H41O7N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",406.3174168,"C21H45O6N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",407.2802967,"C24H40O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",407.3166818,"C25H44O4",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",407.3529935,"C26H48O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",409.2959145,"C24H42O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",409.3323659,"C25H46O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",409.3688369,"C26H50O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",409.4051109,"C27H54O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",411.2751249,"C23H40O6",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",411.3115963,"C24H44O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",411.3479888,"C25H48O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",413.2908545,"C23H42O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",413.3272492,"C24H46O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",413.3637122,"C25H50O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",415.3065387,"C23H44O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",415.3428589,"C24H48O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",417.3221074,"C23H46O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",418.3173913,"C22H45O6N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",418.3456519,"C23H50O3N1P1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",418.3537776,"C23H49O5N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",419.2804013,"C25H40O5",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",419.3296455,"C23H49O4P1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",419.3530551,"C27H48O3",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",421.2959454,"C25H42O5",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",422.3123501,"C21H45O7N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",423.2518191,"C20H41O7P1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",423.3116365,"C25H44O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",423.3479489,"C26H48O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",423.3844095,"C27H52O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",423.4208177,"C28H56O2",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",425.3272949,"C25H46O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",425.3635865,"C26H50O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",425.4001296,"C27H54O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",427.3066388,"C24H44O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",427.3429235,"C25H48O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",427.3792334,"C26H52O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",429.2857906,"C23H42O7",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",429.3221274,"C24H46O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",429.3586124,"C25H50O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",431.3014634,"C23H44O7",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",431.3167425,"C27H44O4",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",431.3378909,"C24H48O6",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",432.3331535,"C23H47O6N1",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",432.3694946,"C24H51O5N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",433.2959456,"C26H42O5",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",433.3357503,"C24H50O4S1",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",433.3687569,"C28H50O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",434.3123625,"C22H45O7N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",434.3487924,"C23H49O6N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",435.2751771,"C25H40O6",1,"HEAL","CON","Upper Mineral",7,5,TRUE
"FT","10","C",435.3115857,"C26H44O5",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",435.3480003,"C27H48O4",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",436.3278734,"C22H47O7N1",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",437.3273301,"C26H46O5",1,"HEAL","CON","Upper Mineral",7,6,TRUE
"FT","10","C",437.3636193,"C27H50O4",1,"HEAL","CON","Upper Mineral",7,7,TRUE
"FT","10","C",437.4000184,"C28H54O3",1,"HEAL","CON","Upper Mineral",7,7,TRUE
