,X,column_names,site_pos,core_pos,depth_pos,depth_m,Label,Def1,season,year,site,depth,core,mag.vec,duration
6722,6722,HEAL_507_001,HEAL,1,507,-0.67,Exclude,NA,activelayer,2,HEAL,507,1,1.5,24
6723,6723,HEAL_507_002,HEAL,2,507,-0.66,Keep,0,activelayer,2,HEAL,507,2,1.5,24
6724,6724,HEAL_507_003,HEAL,3,507,-0.66,Keep,0,activelayer,2,HEAL,507,3,1.5,24
6725,6725,HEAL_507_004,HEAL,4,507,-0.66,Keep,0,activelayer,2,HEAL,507,4,1.5,24
6726,6726,HEAL_507_005,HEAL,5,507,-0.66,Keep,0,activelayer,2,HEAL,507,5,1.5,24
6727,6727,HEAL_508_001,HEAL,1,508,-0.97,Exclude,NA,activelayer,2,HEAL,508,1,1.5,24
6728,6728,HEAL_508_002,HEAL,2,508,-0.96,Keep,0,activelayer,2,HEAL,508,2,1.5,24
6729,6729,HEAL_508_003,HEAL,3,508,-0.96,Keep,0,activelayer,2,HEAL,508,3,1.5,24
6730,6730,HEAL_508_004,HEAL,4,508,-0.96,Keep,0,activelayer,2,HEAL,508,4,1.5,24
6731,6731,HEAL_508_005,HEAL,5,508,-0.96,Keep,0,activelayer,2,HEAL,508,5,1.5,24
6732,6732,HEAL_509_001,HEAL,1,509,-1.57,Keep,0,activelayer,2,HEAL,509,1,1.5,24
6733,6733,HEAL_509_002,HEAL,2,509,-1.36,Keep,0,activelayer,2,HEAL,509,2,1.5,24
6734,6734,HEAL_509_003,HEAL,3,509,-1.26,Keep,0,activelayer,2,HEAL,509,3,1.5,24
6735,6735,HEAL_509_004,HEAL,4,509,-1.66,Keep,0,activelayer,2,HEAL,509,4,1.5,24
6736,6736,HEAL_509_005,HEAL,5,509,-1.26,Keep,0,activelayer,2,HEAL,509,5,1.5,24
6737,6737,TOOL_501_001,TOOL,1,501,-0.02,Keep,0,activelayer,2,TOOL,501,1,1.5,24
6738,6738,TOOL_501_002,TOOL,2,501,-0.02,Keep,0,activelayer,2,TOOL,501,2,1.5,24
6739,6739,TOOL_501_003,TOOL,3,501,-0.02,Keep,2,activelayer,2,TOOL,501,3,1.5,24
6740,6740,TOOL_501_004,TOOL,4,501,-0.02,Keep,0,activelayer,2,TOOL,501,4,1.5,24
6741,6741,TOOL_501_005,TOOL,5,501,-0.02,Keep,0,activelayer,2,TOOL,501,5,1.5,24
6742,6742,TOOL_502_001,TOOL,1,502,-0.06,Keep,0,activelayer,2,TOOL,502,1,1.5,24
6743,6743,TOOL_502_002,TOOL,2,502,-0.06,Keep,0,activelayer,2,TOOL,502,2,1.5,24
6744,6744,TOOL_502_003,TOOL,3,502,-0.06,Keep,0,activelayer,2,TOOL,502,3,1.5,24
6745,6745,TOOL_502_004,TOOL,4,502,-0.06,Keep,0,activelayer,2,TOOL,502,4,1.5,24
6746,6746,TOOL_502_005,TOOL,5,502,-0.06,Keep,0,activelayer,2,TOOL,502,5,1.5,24
6747,6747,TOOL_503_001,TOOL,1,503,-0.16,Keep,0,activelayer,2,TOOL,503,1,1.5,24
6748,6748,TOOL_503_002,TOOL,2,503,-0.16,Keep,0,activelayer,2,TOOL,503,2,1.5,24
6749,6749,TOOL_503_003,TOOL,3,503,-0.16,Keep,0,activelayer,2,TOOL,503,3,1.5,24
6750,6750,TOOL_503_004,TOOL,4,503,-0.16,Keep,0,activelayer,2,TOOL,503,4,1.5,24
6751,6751,TOOL_504_002,TOOL,2,504,-0.26,Keep,0,activelayer,2,TOOL,504,2,1.5,24
6752,6752,TOOL_504_003,TOOL,3,504,-0.26,Exclude,NA,activelayer,2,TOOL,504,3,1.5,24
6753,6753,TOOL_504_004,TOOL,4,504,-0.26,Keep,0,activelayer,2,TOOL,504,4,1.5,24
6754,6754,TOOL_505_002,TOOL,2,505,-0.36,Keep,0,activelayer,2,TOOL,505,2,1.5,24
6755,6755,TOOL_505_003,TOOL,3,505,-0.36,Keep,0,activelayer,2,TOOL,505,3,1.5,24
6756,6756,TOOL_505_004,TOOL,4,505,-0.36,Keep,0,activelayer,2,TOOL,505,4,1.5,24
6757,6757,TOOL_506_002,TOOL,2,506,-0.46,Keep,0,activelayer,2,TOOL,506,2,1.5,24
6758,6758,TOOL_506_003,TOOL,3,506,-0.46,Keep,0,activelayer,2,TOOL,506,3,1.5,24
6759,6759,TOOL_506_004,TOOL,4,506,-0.46,Keep,0,activelayer,2,TOOL,506,4,1.5,24
6760,6760,TOOL_507_002,TOOL,2,507,-0.56,Keep,0,activelayer,2,TOOL,507,2,1.5,24
6761,6761,TOOL_507_003,TOOL,3,507,-0.56,Keep,0,activelayer,2,TOOL,507,3,1.5,24
6762,6762,TOOL_507_004,TOOL,4,507,-0.56,Keep,0,activelayer,2,TOOL,507,4,1.5,24
8212,8212,BARR_501_001,BARR,1,501,-0.02,Keep,1,activelayer,2,BARR,501,1,2,24
8213,8213,BARR_501_002,BARR,2,501,-0.02,Keep,1,activelayer,2,BARR,501,2,2,24
8214,8214,BARR_501_003,BARR,3,501,-0.01,Keep,1,activelayer,2,BARR,501,3,2,24
8215,8215,BARR_501_004,BARR,4,501,-0.02,Exclude,NA,activelayer,2,BARR,501,4,2,24
8216,8216,BARR_501_005,BARR,5,501,-0.02,Keep,1,activelayer,2,BARR,501,5,2,24
8217,8217,BARR_502_001,BARR,1,502,-0.06,Keep,0,activelayer,2,BARR,502,1,2,24
8218,8218,BARR_502_002,BARR,2,502,-0.06,Keep,1,activelayer,2,BARR,502,2,2,24
8219,8219,BARR_502_003,BARR,3,502,-0.05,Keep,0,activelayer,2,BARR,502,3,2,24
8220,8220,BARR_502_004,BARR,4,502,-0.06,Keep,0,activelayer,2,BARR,502,4,2,24
8221,8221,BARR_502_005,BARR,5,502,-0.06,Keep,1,activelayer,2,BARR,502,5,2,24
8222,8222,BARR_503_001,BARR,1,503,-0.16,Exclude,NA,activelayer,2,BARR,503,1,2,24
8223,8223,BARR_503_002,BARR,2,503,-0.16,Exclude,NA,activelayer,2,BARR,503,2,2,24
8224,8224,BARR_503_003,BARR,3,503,-0.15,Keep,0,activelayer,2,BARR,503,3,2,24
8225,8225,BARR_503_004,BARR,4,503,-0.16,Keep,0,activelayer,2,BARR,503,4,2,24
8226,8226,BARR_503_005,BARR,5,503,-0.16,Keep,1,activelayer,2,BARR,503,5,2,24
8227,8227,BARR_504_001,BARR,1,504,-0.26,Keep,0,activelayer,2,BARR,504,1,2,24
8228,8228,BARR_504_002,BARR,2,504,-0.26,Exclude,NA,activelayer,2,BARR,504,2,2,24
8229,8229,BARR_504_003,BARR,3,504,-0.25,Keep,0,activelayer,2,BARR,504,3,2,24
8230,8230,BARR_504_004,BARR,4,504,-0.26,Keep,0,activelayer,2,BARR,504,4,2,24
8231,8231,BARR_504_005,BARR,5,504,-0.26,Keep,0,activelayer,2,BARR,504,5,2,24
8232,8232,BARR_505_001,BARR,1,505,-0.36,Keep,0,activelayer,2,BARR,505,1,2,24
8233,8233,BARR_505_002,BARR,2,505,-0.36,Exclude,NA,activelayer,2,BARR,505,2,2,24
8234,8234,BARR_505_003,BARR,3,505,-0.35,Keep,0,activelayer,2,BARR,505,3,2,24
8235,8235,BARR_505_004,BARR,4,505,-0.36,Keep,0,activelayer,2,BARR,505,4,2,24
8236,8236,BARR_505_005,BARR,5,505,-0.36,Keep,0,activelayer,2,BARR,505,5,2,24
8237,8237,BARR_506_001,BARR,1,506,-0.56,Keep,0,activelayer,2,BARR,506,1,2,24
8238,8238,BARR_506_002,BARR,2,506,-0.56,Keep,0,activelayer,2,BARR,506,2,2,24
8239,8239,BARR_506_003,BARR,3,506,-0.55,Keep,0,activelayer,2,BARR,506,3,2,24
8240,8240,BARR_506_004,BARR,4,506,-0.56,Keep,0,activelayer,2,BARR,506,4,2,24
8241,8241,BARR_506_005,BARR,5,506,-0.56,Exclude,NA,activelayer,2,BARR,506,5,2,24
8242,8242,BARR_507_001,BARR,1,507,-0.86,Keep,0,activelayer,2,BARR,507,1,2,24
8243,8243,BARR_507_002,BARR,2,507,-0.86,Keep,0,activelayer,2,BARR,507,2,2,24
8244,8244,BARR_507_003,BARR,3,507,-0.85,Keep,0,activelayer,2,BARR,507,3,2,24
8245,8245,BARR_507_004,BARR,4,507,-0.86,Keep,0,activelayer,2,BARR,507,4,2,24
8246,8246,BARR_507_005,BARR,5,507,-0.86,Keep,0,activelayer,2,BARR,507,5,2,24
8247,8247,BARR_508_001,BARR,1,508,-1.36,Keep,0,activelayer,2,BARR,508,1,2,24
8248,8248,BARR_508_002,BARR,2,508,-1.36,Keep,0,activelayer,2,BARR,508,2,2,24
8249,8249,BARR_508_003,BARR,3,508,-1.35,Keep,0,activelayer,2,BARR,508,3,2,24
8250,8250,BARR_508_004,BARR,4,508,-1.36,Keep,0,activelayer,2,BARR,508,4,2,24
8251,8251,BARR_508_005,BARR,5,508,-1.36,Keep,0,activelayer,2,BARR,508,5,2,24
8252,8252,BARR_509_001,BARR,1,509,-1.76,Keep,0,activelayer,2,BARR,509,1,2,24
8253,8253,BARR_509_002,BARR,2,509,-2.26,Keep,0,activelayer,2,BARR,509,2,2,24
8254,8254,BARR_509_003,BARR,3,509,-1.75,Keep,0,activelayer,2,BARR,509,3,2,24
8255,8255,BARR_509_004,BARR,4,509,-1.96,Keep,0,activelayer,2,BARR,509,4,2,24
8256,8256,BARR_509_005,BARR,5,509,-1.86,Keep,0,activelayer,2,BARR,509,5,2,24
8257,8257,BONA_501_001,BONA,1,501,-0.02,Keep,4,activelayer,2,BONA,501,1,2,24
8258,8258,BONA_501_002,BONA,2,501,-0.01,Keep,3,activelayer,2,BONA,501,2,2,24
8259,8259,BONA_501_003,BONA,3,501,-0.02,Keep,4,activelayer,2,BONA,501,3,2,24
8260,8260,BONA_501_004,BONA,4,501,-0.02,Keep,2,activelayer,2,BONA,501,4,2,24
8261,8261,BONA_501_005,BONA,5,501,-0.03,Keep,2,activelayer,2,BONA,501,5,2,24
8262,8262,BONA_502_001,BONA,1,502,-0.06,Keep,4,activelayer,2,BONA,502,1,2,24
8263,8263,BONA_502_002,BONA,2,502,-0.05,Keep,2,activelayer,2,BONA,502,2,2,24
8264,8264,BONA_502_003,BONA,3,502,-0.06,Keep,4,activelayer,2,BONA,502,3,2,24
8265,8265,BONA_502_004,BONA,4,502,-0.06,Keep,2,activelayer,2,BONA,502,4,2,24
8266,8266,BONA_502_005,BONA,5,502,-0.07,Keep,2,activelayer,2,BONA,502,5,2,24
8267,8267,BONA_503_001,BONA,1,503,-0.16,Keep,2,activelayer,2,BONA,503,1,2,24
8268,8268,BONA_503_002,BONA,2,503,-0.15,Keep,2,activelayer,2,BONA,503,2,2,24
8269,8269,BONA_503_003,BONA,3,503,-0.16,Keep,2,activelayer,2,BONA,503,3,2,24
8270,8270,BONA_503_004,BONA,4,503,-0.16,Keep,1,activelayer,2,BONA,503,4,2,24
8271,8271,BONA_503_005,BONA,5,503,-0.17,Keep,2,activelayer,2,BONA,503,5,2,24
8272,8272,BONA_504_001,BONA,1,504,-0.26,Keep,1,activelayer,2,BONA,504,1,2,24
8273,8273,BONA_504_002,BONA,2,504,-0.25,Keep,0,activelayer,2,BONA,504,2,2,24
8274,8274,BONA_504_003,BONA,3,504,-0.26,Keep,0,activelayer,2,BONA,504,3,2,24
8275,8275,BONA_504_004,BONA,4,504,-0.26,Keep,0,activelayer,2,BONA,504,4,2,24
8276,8276,BONA_504_005,BONA,5,504,-0.27,Exclude,NA,activelayer,2,BONA,504,5,2,24
8277,8277,BONA_505_001,BONA,1,505,-0.46,Keep,0,activelayer,2,BONA,505,1,2,24
8278,8278,BONA_505_002,BONA,2,505,-0.45,Keep,0,activelayer,2,BONA,505,2,2,24
8279,8279,BONA_505_003,BONA,3,505,-0.46,Keep,0,activelayer,2,BONA,505,3,2,24
8280,8280,BONA_505_004,BONA,4,505,-0.46,Keep,0,activelayer,2,BONA,505,4,2,24
8281,8281,BONA_505_005,BONA,5,505,-0.47,Keep,0,activelayer,2,BONA,505,5,2,24
8282,8282,BONA_506_001,BONA,1,506,-0.76,Keep,0,activelayer,2,BONA,506,1,2,24
8283,8283,BONA_506_002,BONA,2,506,-0.75,Keep,0,activelayer,2,BONA,506,2,2,24
8284,8284,BONA_506_003,BONA,3,506,-0.76,Keep,0,activelayer,2,BONA,506,3,2,24
8285,8285,BONA_506_004,BONA,4,506,-0.76,Keep,0,activelayer,2,BONA,506,4,2,24
8286,8286,BONA_506_005,BONA,5,506,-0.77,Keep,0,activelayer,2,BONA,506,5,2,24
8287,8287,BONA_507_001,BONA,1,507,-1.06,Keep,0,activelayer,2,BONA,507,1,2,24
8288,8288,BONA_507_002,BONA,2,507,-1.05,Keep,0,activelayer,2,BONA,507,2,2,24
8289,8289,BONA_507_003,BONA,3,507,-1.06,Keep,0,activelayer,2,BONA,507,3,2,24
8290,8290,BONA_507_004,BONA,4,507,-1.06,Keep,0,activelayer,2,BONA,507,4,2,24
8291,8291,BONA_507_005,BONA,5,507,-1.07,Keep,0,activelayer,2,BONA,507,5,2,24
8292,8292,BONA_508_001,BONA,1,508,-1.56,Keep,0,activelayer,2,BONA,508,1,2,24
8293,8293,BONA_508_002,BONA,2,508,-1.55,Keep,0,activelayer,2,BONA,508,2,2,24
8294,8294,BONA_508_003,BONA,3,508,-1.56,Keep,0,activelayer,2,BONA,508,3,2,24
8295,8295,BONA_508_004,BONA,4,508,-1.56,Keep,0,activelayer,2,BONA,508,4,2,24
8296,8296,BONA_508_005,BONA,5,508,-1.57,Keep,0,activelayer,2,BONA,508,5,2,24
8297,8297,BONA_509_001,BONA,1,509,-1.86,Keep,0,activelayer,2,BONA,509,1,2,24
8298,8298,BONA_509_002,BONA,2,509,-1.85,Keep,0,activelayer,2,BONA,509,2,2,24
8299,8299,BONA_509_003,BONA,3,509,-1.86,Keep,0,activelayer,2,BONA,509,3,2,24
8300,8300,BONA_509_004,BONA,4,509,-1.96,Keep,0,activelayer,2,BONA,509,4,2,24
8301,8301,BONA_509_005,BONA,5,509,-2.07,Keep,0,activelayer,2,BONA,509,5,2,24
8302,8302,HEAL_501_001,HEAL,1,501,-0.03,Keep,5,activelayer,2,HEAL,501,1,2,24
8303,8303,HEAL_501_002,HEAL,2,501,-0.02,Keep,5,activelayer,2,HEAL,501,2,2,24
8304,8304,HEAL_501_003,HEAL,3,501,-0.02,Exclude,NA,activelayer,2,HEAL,501,3,2,24
8305,8305,HEAL_501_004,HEAL,4,501,-0.02,Keep,5,activelayer,2,HEAL,501,4,2,24
8306,8306,HEAL_501_005,HEAL,5,501,-0.02,Keep,5,activelayer,2,HEAL,501,5,2,24
8307,8307,HEAL_502_001,HEAL,1,502,-0.07,Keep,4,activelayer,2,HEAL,502,1,2,24
8308,8308,HEAL_502_002,HEAL,2,502,-0.06,Keep,5,activelayer,2,HEAL,502,2,2,24
8309,8309,HEAL_502_003,HEAL,3,502,-0.06,Keep,4,activelayer,2,HEAL,502,3,2,24
8310,8310,HEAL_502_004,HEAL,4,502,-0.06,Keep,4,activelayer,2,HEAL,502,4,2,24
8311,8311,HEAL_502_005,HEAL,5,502,-0.06,Keep,4,activelayer,2,HEAL,502,5,2,24
8312,8312,HEAL_503_001,HEAL,1,503,-0.17,Keep,4,activelayer,2,HEAL,503,1,2,24
8313,8313,HEAL_503_002,HEAL,2,503,-0.16,Keep,3,activelayer,2,HEAL,503,2,2,24
8314,8314,HEAL_503_003,HEAL,3,503,-0.16,Keep,4,activelayer,2,HEAL,503,3,2,24
8315,8315,HEAL_503_004,HEAL,4,503,-0.16,Keep,4,activelayer,2,HEAL,503,4,2,24
8316,8316,HEAL_503_005,HEAL,5,503,-0.16,Keep,4,activelayer,2,HEAL,503,5,2,24
8317,8317,HEAL_504_001,HEAL,1,504,-0.27,Keep,3,activelayer,2,HEAL,504,1,2,24
8318,8318,HEAL_504_002,HEAL,2,504,-0.26,Keep,0,activelayer,2,HEAL,504,2,2,24
8319,8319,HEAL_504_003,HEAL,3,504,-0.26,Keep,3,activelayer,2,HEAL,504,3,2,24
8320,8320,HEAL_504_004,HEAL,4,504,-0.26,Keep,3,activelayer,2,HEAL,504,4,2,24
8321,8321,HEAL_504_005,HEAL,5,504,-0.26,Keep,4,activelayer,2,HEAL,504,5,2,24
8322,8322,HEAL_505_001,HEAL,1,505,-0.37,Keep,0,activelayer,2,HEAL,505,1,2,24
8323,8323,HEAL_505_002,HEAL,2,505,-0.36,Exclude,NA,activelayer,2,HEAL,505,2,2,24
8324,8324,HEAL_505_003,HEAL,3,505,-0.36,Keep,0,activelayer,2,HEAL,505,3,2,24
8325,8325,HEAL_505_004,HEAL,4,505,-0.36,Keep,0,activelayer,2,HEAL,505,4,2,24
8326,8326,HEAL_505_005,HEAL,5,505,-0.36,Keep,2,activelayer,2,HEAL,505,5,2,24
8327,8327,HEAL_506_001,HEAL,1,506,-0.47,Keep,0,activelayer,2,HEAL,506,1,2,24
8328,8328,HEAL_506_002,HEAL,2,506,-0.46,Keep,0,activelayer,2,HEAL,506,2,2,24
8329,8329,HEAL_506_003,HEAL,3,506,-0.46,Keep,0,activelayer,2,HEAL,506,3,2,24
8330,8330,HEAL_506_004,HEAL,4,506,-0.46,Exclude,NA,activelayer,2,HEAL,506,4,2,24
8331,8331,HEAL_506_005,HEAL,5,506,-0.46,Keep,0,activelayer,2,HEAL,506,5,2,24
8332,8332,HEAL_507_001,HEAL,1,507,-0.67,Exclude,NA,activelayer,2,HEAL,507,1,2,24
8333,8333,HEAL_507_002,HEAL,2,507,-0.66,Keep,0,activelayer,2,HEAL,507,2,2,24
8334,8334,HEAL_507_003,HEAL,3,507,-0.66,Keep,0,activelayer,2,HEAL,507,3,2,24
8335,8335,HEAL_507_004,HEAL,4,507,-0.66,Keep,0,activelayer,2,HEAL,507,4,2,24
8336,8336,HEAL_507_005,HEAL,5,507,-0.66,Keep,0,activelayer,2,HEAL,507,5,2,24
8337,8337,HEAL_508_001,HEAL,1,508,-0.97,Exclude,NA,activelayer,2,HEAL,508,1,2,24
8338,8338,HEAL_508_002,HEAL,2,508,-0.96,Keep,0,activelayer,2,HEAL,508,2,2,24
8339,8339,HEAL_508_003,HEAL,3,508,-0.96,Keep,0,activelayer,2,HEAL,508,3,2,24
8340,8340,HEAL_508_004,HEAL,4,508,-0.96,Keep,0,activelayer,2,HEAL,508,4,2,24
8341,8341,HEAL_508_005,HEAL,5,508,-0.96,Keep,0,activelayer,2,HEAL,508,5,2,24
8342,8342,HEAL_509_001,HEAL,1,509,-1.57,Keep,0,activelayer,2,HEAL,509,1,2,24
8343,8343,HEAL_509_002,HEAL,2,509,-1.36,Keep,0,activelayer,2,HEAL,509,2,2,24
8344,8344,HEAL_509_003,HEAL,3,509,-1.26,Keep,0,activelayer,2,HEAL,509,3,2,24
8345,8345,HEAL_509_004,HEAL,4,509,-1.66,Keep,0,activelayer,2,HEAL,509,4,2,24
8346,8346,HEAL_509_005,HEAL,5,509,-1.26,Keep,0,activelayer,2,HEAL,509,5,2,24
8347,8347,TOOL_501_001,TOOL,1,501,-0.02,Keep,0,activelayer,2,TOOL,501,1,2,24
8348,8348,TOOL_501_002,TOOL,2,501,-0.02,Keep,0,activelayer,2,TOOL,501,2,2,24
8349,8349,TOOL_501_003,TOOL,3,501,-0.02,Keep,2,activelayer,2,TOOL,501,3,2,24
8350,8350,TOOL_501_004,TOOL,4,501,-0.02,Keep,0,activelayer,2,TOOL,501,4,2,24
8351,8351,TOOL_501_005,TOOL,5,501,-0.02,Keep,0,activelayer,2,TOOL,501,5,2,24
8352,8352,TOOL_502_001,TOOL,1,502,-0.06,Keep,0,activelayer,2,TOOL,502,1,2,24
8353,8353,TOOL_502_002,TOOL,2,502,-0.06,Keep,0,activelayer,2,TOOL,502,2,2,24
8354,8354,TOOL_502_003,TOOL,3,502,-0.06,Keep,0,activelayer,2,TOOL,502,3,2,24
8355,8355,TOOL_502_004,TOOL,4,502,-0.06,Keep,0,activelayer,2,TOOL,502,4,2,24
8356,8356,TOOL_502_005,TOOL,5,502,-0.06,Keep,0,activelayer,2,TOOL,502,5,2,24
8357,8357,TOOL_503_001,TOOL,1,503,-0.16,Keep,0,activelayer,2,TOOL,503,1,2,24
8358,8358,TOOL_503_002,TOOL,2,503,-0.16,Keep,0,activelayer,2,TOOL,503,2,2,24
8359,8359,TOOL_503_003,TOOL,3,503,-0.16,Keep,0,activelayer,2,TOOL,503,3,2,24
8360,8360,TOOL_503_004,TOOL,4,503,-0.16,Keep,0,activelayer,2,TOOL,503,4,2,24
8361,8361,TOOL_504_002,TOOL,2,504,-0.26,Keep,0,activelayer,2,TOOL,504,2,2,24
8362,8362,TOOL_504_003,TOOL,3,504,-0.26,Exclude,NA,activelayer,2,TOOL,504,3,2,24
8363,8363,TOOL_504_004,TOOL,4,504,-0.26,Keep,0,activelayer,2,TOOL,504,4,2,24
8364,8364,TOOL_505_002,TOOL,2,505,-0.36,Keep,0,activelayer,2,TOOL,505,2,2,24
8365,8365,TOOL_505_003,TOOL,3,505,-0.36,Keep,0,activelayer,2,TOOL,505,3,2,24
8366,8366,TOOL_505_004,TOOL,4,505,-0.36,Keep,0,activelayer,2,TOOL,505,4,2,24
8367,8367,TOOL_506_002,TOOL,2,506,-0.46,Keep,0,activelayer,2,TOOL,506,2,2,24
8368,8368,TOOL_506_003,TOOL,3,506,-0.46,Keep,0,activelayer,2,TOOL,506,3,2,24
8369,8369,TOOL_506_004,TOOL,4,506,-0.46,Keep,0,activelayer,2,TOOL,506,4,2,24
8370,8370,TOOL_507_002,TOOL,2,507,-0.56,Keep,0,activelayer,2,TOOL,507,2,2,24
8371,8371,TOOL_507_003,TOOL,3,507,-0.56,Keep,0,activelayer,2,TOOL,507,3,2,24
8372,8372,TOOL_507_004,TOOL,4,507,-0.56,Keep,0,activelayer,2,TOOL,507,4,2,24
