"Mass","formula","HC","OC"
619.19349,"C32H32O11N2",1,0.34
619.2091825,"C23H40O19",1.74,0.83
619.224534,"C27H40O16",1.48,0.59
619.236554,"C37H37O5N2P1",1,0.14
619.239535,"C31H40O13",1.29,0.42
619.276022,"C32H44O12",1.38,0.38
619.276609,"C35H45O4N2S1P1",1.29,0.11
619.311587,"C25H52O13N2S1",2.08,0.52
619.3486255,"C34H52O10",1.53,0.29
619.437002,"C40H60O5",1.5,0.12
619.542111,"C38H72O4N2",1.89,0.11
621.073216,"C26H22O18",0.85,0.69
621.164601,"C29H34O13S1",1.17,0.45
621.188339,"C22H38O20",1.73,0.91
621.188919,"C25H39O12N2S1P1",1.56,0.48
621.1986607,"C34H38O7S2",1.12,0.21
621.218474,"C43H30O3N2",0.7,0.07
621.291617,"C32H46O12",1.44,0.38
621.327288,"C25H54O13N2S1",2.16,0.52
621.328689,"C36H51O3N2S1P1",1.42,0.08
621.477047,"C34H70O7S1",2.06,0.21
621.561557,"C43H74O2",1.72,0.05
621.974734,"C19H17O15N3S3",0.89,0.79
622.210004,"C24H37O16N3",1.54,0.67
622.571314,"C38H77O1N3S1",2.03,0.03
623.0525,"C25H20O19",0.8,0.76
623.089626,"C29H25O10N2S1P1",0.86,0.34
623.092821,"C15H34O18N2S1P2",2.27,1.2
623.1107595,"C26H29O12N2S1P1",1.12,0.46
623.111901,"C25H36O10S4",1.44,0.4
623.161945,"C28H32O16",1.14,0.57
623.176979,"C32H32O13",1,0.41
623.197969,"C29H36O15",1.24,0.52
623.198759,"C32H37O7N2S1P1",1.16,0.22
623.2352275,"C31H44O9S2",1.42,0.29
623.2552285,"C40H36O5N2",0.9,0.12
623.262582,"C31H45O11P1",1.45,0.35
623.2711333,"C31H44O13",1.42,0.42
623.271694,"C32H48O8S2",1.5,0.25
623.30656,"C24H52O14N2S1",2.17,0.58
623.307179,"C32H48O12",1.5,0.38
623.308183,"C33H52O7S2",1.58,0.21
623.321933,"C28H52O11N2S1",1.86,0.39
623.431231,"C31H64O8N2S1",2.06,0.26
623.431714,"C39H60O6",1.54,0.15
623.452809,"C36H64O8",1.78,0.22
623.456171,"C33H68O8S1",2.06,0.24
623.5985,"C40H80O4",2,0.1
625.159561,"C28H34O14S1",1.21,0.5
625.174355,"C24H38O13N2S2",1.58,0.54
625.214465,"C32H39O7N2S1P1",1.22,0.22
625.2502253,"C30H42O14",1.4,0.47
625.27131,"C27H46O16",1.7,0.59
625.2868725,"C31H46O13",1.48,0.42
625.322433,"C45H42O1N2",0.93,0.02
625.323393,"C35H51O4N2S1P1",1.46,0.11
625.323874,"C33H54O7S2",1.64,0.21
625.347763,"C29H59O6N2S2P1",2.03,0.21
625.380107,"C30H58O13",1.93,0.43
625.3806125,"C30H58O13",1.93,0.43
625.381075,"C33H59O5N2S1P1",1.79,0.15
625.395873,"C34H58O10",1.71,0.29
625.447432,"C39H62O6",1.59,0.15
625.447846,"C31H68O6N2P2",2.19,0.19
625.468581,"C36H66O8",1.83,0.22
625.483604,"C40H66O5",1.65,0.12
625.559798,"C39H78O3S1",2,0.08
626.266721,"C26H45O16N1",1.73,0.62
626.572811,"C38H77O5N1",2.03,0.13
627.062619,"C28H20O17",0.71,0.61
627.08396,"C25H24O19",0.96,0.76
627.242438,"C26H45O15P1",1.73,0.58
627.262978,"C36H41O6N2P1",1.14,0.17
627.265957,"C30H44O14",1.47,0.47
627.280387,"C26H48O13N2S1",1.85,0.5
627.302138,"C31H48O13",1.55,0.42
627.338703,"C32H52O12",1.62,0.38
627.371714,"C29H60O8N2S2",2.07,0.28
627.37532,"C33H56O11",1.7,0.33
627.390115,"C37H56O8",1.51,0.22
627.425871,"C30H64O9N2S1",2.13,0.3
627.429569,"C37H61O4N2P1",1.65,0.11
627.4631452,"C39H64O6",1.64,0.15
628.461453,"C35H67O6N1S1",1.91,0.17
628.497932,"C36H71O5N1S1",1.97,0.14
629.054068,"C27H22O12N2S2",0.81,0.44
629.114041,"C21H30O18N2S1",1.43,0.86
629.151116,"C30H30O15",1,0.5
629.151739,"C33H31O7N2S1P1",0.94,0.21
629.186833,"C23H38O16N2S1",1.65,0.7
629.189393,"C26H50O1N2S7",1.92,0.04
629.194209,"C25H42O14S2",1.68,0.56
629.209311,"C31H39O8N2S1P1",1.26,0.26
629.246017,"C30H46O10S2",1.53,0.33
629.282478,"C41H43O4P1",1.05,0.1
629.305525,"C26H51O13N2P1",1.96,0.5
629.318186,"C34H51O5N2S1P1",1.5,0.15
629.333474,"C28H58O7N2S3",2.07,0.25
629.4788375,"C39H66O6",1.69,0.15
630.0931115,"C18H34O17N1S2P1",1.89,0.94
630.431644,"C44H57O2N1",1.3,0.05
630.441068,"C34H65O7N1S1",1.91,0.21
630.4772024,"C35H69O6N1S1",1.97,0.17
630.513858,"C36H73O5N1S1",2.03,0.14
631.057677,"C27H20O18",0.74,0.67
631.115553,"C28H29O11N2S1P1",1.04,0.39
631.149622,"C22H38O13N2S1P2",1.73,0.59
631.206566,"C28H40O14S1",1.43,0.5
631.261095,"C32H45O7N2S1P1",1.41,0.22
631.312895,"C37H49O3N2S1P1",1.32,0.08
631.385684,"C28H62O9N2P2",2.21,0.32
631.400628,"C40H56O6",1.4,0.15
631.458095,"C38H64O7",1.68,0.18
632.116908,"C20H32O16N3S1P1",1.6,0.8
632.420173,"C33H63O8N1S1",1.91,0.24
632.4563726,"C34H67O7N1S1",1.97,0.21
633.109841,"C28H26O17",0.93,0.61
633.16489,"C19H39O21P1",2.05,1.11
633.187857,"C36H30O9N2",0.83,0.25
633.188205,"C23H38O20",1.65,0.87
633.255454,"C32H42O13",1.31,0.41
633.327884,"C34H50O11",1.47,0.32
633.363926,"C27H58O12N2S1",2.15,0.44
633.364395,"C35H54O10",1.54,0.29
633.364956,"C27H60O10N2P2",2.22,0.37
633.3790755,"C31H58O9N2S1",1.87,0.29
633.3795248,"C39H54O7",1.38,0.18
633.3798825,"C39H54O7",1.38,0.18
633.380483,"C31H60O7N2P2",1.94,0.23
633.419225,"C37H62O6S1",1.68,0.16
633.4373083,"C37H62O8",1.68,0.22
633.49783,"C34H71O6N2P1",2.09,0.18
633.557672,"C39H74O4N2",1.9,0.1
634.364031,"C32H61O5N1S3",1.91,0.16
634.4719373,"C36H66O4N3P1",1.83,0.11
635.001967,"C22H20O18S2",0.91,0.82
635.052782,"C26H20O19",0.77,0.73
635.124712,"C20H32O19N2S1",1.6,0.95
635.125744,"C31H29O9N2S1P1",0.94,0.29
635.203988,"C23H40O20",1.74,0.87
635.213934,"C37H37O4N2S1P1",1,0.11
635.2351865,"C34H41O6N2S1P1",1.21,0.18
635.240434,"C24H44O19",1.83,0.79
635.256398,"C29H48O11S2",1.66,0.38
635.271176,"C32H44O13",1.38,0.41
635.2921072,"C29H48O15",1.66,0.52
635.2926125,"C32H49O7N2S1P1",1.53,0.22
635.3076193,"C36H49O4N2S1P1",1.36,0.11
635.343611,"C34H52O11",1.53,0.32
635.344109,"C37H53O3N2S1P1",1.43,0.08
635.385589,"C41H52O4N2",1.27,0.1
635.3952067,"C39H56O7",1.44,0.18
635.4164627,"C36H60O9",1.67,0.25
635.439374,"C35H72O1S4",2.06,0.03
635.525516,"C39H72O6",1.85,0.15
636.539678,"C39H75O3N1S1",1.92,0.08
637.031943,"C25H18O20",0.72,0.8
637.068217,"C26H22O19",0.85,0.73
637.212167,"C35H42O5S3",1.2,0.14
637.216809,"C29H39O12N2P1",1.34,0.41
637.249682,"C44H34O3N2",0.77,0.07
637.250665,"C34H43O6N2S1P1",1.26,0.18
637.2870765,"C35H47O5N2S1P1",1.34,0.14
637.292258,"C25H50O18",2,0.72
637.32233,"C46H42O1N2",0.91,0.02
637.3230145,"C33H50O12",1.52,0.36
637.396484,"C36H62O5S2",1.72,0.14
637.415118,"C37H66O2S3",1.78,0.05
638.176004,"C25H37O16N1S1",1.48,0.64
638.914247,"C21H8O18N2S2",0.38,0.86
639.027454,"C18H25O21S1P1",1.39,1.17
639.229103,"C43H32O4N2",0.74,0.09
639.22948,"C30H40O15",1.33,0.5
639.2298,"C30H40O15",1.33,0.5
639.250383,"C27H44O17",1.63,0.63
639.264501,"C29H56O1N2S6",1.93,0.03
639.266583,"C32H48O9S2",1.5,0.28
639.303249,"C43H45O3P1",1.05,0.07
639.348919,"C34H57O7S1P1",1.68,0.21
639.359726,"C30H56O14",1.87,0.47
639.412173,"C36H64O5S2",1.78,0.14
639.4267263,"C39H60O7",1.54,0.18
639.46299,"C40H64O6",1.6,0.15
639.46348,"C32H70O6N2P2",2.19,0.19
640.349975,"C37H55O4N1S2",1.49,0.11
640.390842,"C43H51O2N3",1.19,0.05
640.5156075,"C37H71O7N1",1.92,0.19
641.114929,"C30H26O16",0.87,0.53
641.120505,"C23H30O21",1.3,0.91
641.152815,"C33H38O5S4",1.15,0.15
641.28223,"C32H50O9S2",1.56,0.28
641.3179985,"C32H50O13",1.56,0.41
641.442259,"C39H62O7",1.59,0.18
641.442789,"C31H68O7N2P2",2.19,0.23
641.5262,"C40H70O4N2",1.75,0.1
641.536232,"C38H74O7",1.95,0.18
641.572541,"C39H78O6",2,0.15
642.176577,"C19H38O19N3P1",2,1
642.181357,"C25H42O12N1S2P1",1.68,0.48
642.408019,"C41H58O3N1P1",1.41,0.07
642.409219,"C31H67O6N1S1P2",2.16,0.19
642.429393,"C38H62O5N1P1",1.63,0.13
642.477446,"C36H69O6N1S1",1.92,0.17
642.78645,"C15H4O15N2S6",0.27,1
643.01564,"C16H25O19N2S2P1",1.56,1.19
643.112849,"C19H33O22P1",1.74,1.16
643.118115,"C25H29O16N2P1",1.16,0.64
643.172731,"C24H36O20",1.5,0.83
643.173084,"C27H37O12N2S1P1",1.37,0.44
643.239744,"C33H40O13",1.21,0.39
643.254054,"C29H44O12N2S1",1.52,0.41
643.260786,"C30H44O15",1.47,0.5
643.296661,"C44H40O3N2",0.91,0.07
643.297494,"C34H49O6N2S1P1",1.44,0.18
643.330764,"C36H52O8S1",1.44,0.22
643.334179,"C35H53O5N2S1P1",1.51,0.14
643.336604,"C29H56O13S1",1.93,0.45
643.385456,"C37H56O9",1.51,0.24
643.40678,"C37H61O3N2S1P1",1.65,0.08
644.4928225,"C36H71O6N1S1",1.97,0.17
645.130717,"C26H30O19",1.15,0.73
645.147136,"C20H39O19S1P1",1.95,0.95
645.185725,"C28H38O15S1",1.36,0.54
645.231457,"C40H38O6S1",0.95,0.15
645.25518,"C33H42O13",1.27,0.39
645.291785,"C34H46O12",1.35,0.35
645.292517,"C35H50O7S2",1.43,0.2
645.32903,"C36H54O6S2",1.5,0.17
645.49481,"C36H70O9",1.94,0.25
646.508686,"C36H73O6N1S1",2.03,0.17
647.183552,"C19H42O18N2P2",2.21,0.95
647.198515,"C34H37O7N2S1P1",1.09,0.21
647.2042033,"C24H40O20",1.67,0.83
647.235319,"C33H44O9S2",1.33,0.27
647.24051,"C25H44O19",1.76,0.76
647.255212,"C42H36O5N2",0.86,0.12
647.270757,"C33H44O13",1.33,0.39
647.317596,"C35H53O7S1P1",1.51,0.2
647.395312,"C40H56O7",1.4,0.17
647.474837,"C36H72O5S2",2,0.14
647.476953,"C34H69O7N2P1",2.03,0.21
648.106373,"C35H24O10N1P1",0.69,0.29
648.869508,"C23H6O17S3",0.26,0.74
649.142065,"C30H34O12S2",1.13,0.4
649.1832571,"C23H38O21",1.65,0.91
649.183921,"C26H39O13N2S1P1",1.5,0.5
649.220121,"C27H43O12N2S1P1",1.59,0.44
649.2298488,"C36H42O7S2",1.17,0.19
649.247956,"C25H47O17P1",1.88,0.68
649.322545,"C47H42O1N2",0.89,0.02
649.359267,"C35H54O11",1.54,0.31
649.37383,"C31H58O10N2S1",1.87,0.32
649.395647,"C36H58O10",1.61,0.28
649.471403,"C37H67O5N2P1",1.81,0.14
650.072977,"C23H41O4N1S8",1.78,0.17
650.451384,"C32H66O8N3P1",2.06,0.25
650.521369,"C35H73O9N1",2.09,0.26
650.80566,"C13H16O12S9",1.23,0.92
651.076062,"C18H36O17S4",2,0.94
651.1987373,"C23H40O21",1.74,0.91
651.216967,"C37H36O7N2S1",0.97,0.19
651.266069,"C32H44O14",1.38,0.44
651.33942,"C35H56O7S2",1.6,0.2
651.427089,"C32H66O7N2P2",2.06,0.22
651.6297838,"C42H84O4",2,0.1
652.24808,"C28H49O10N1S1P2",1.75,0.36
652.5886771,"C40H79O5N1",1.98,0.12
652.948955,"C20H15O21S1P1",0.75,1.05
653.063088,"C26H22O20",0.85,0.77
653.19106,"C30H38O14S1",1.27,0.47
653.208387,"C43H30O5N2",0.7,0.12
653.244741,"C44H34O4N2",0.77,0.09
653.2620595,"C23H46O19N2",2,0.83
653.318655,"C34H54O8S2",1.59,0.24
653.412251,"C35H63O5N2S1P1",1.8,0.14
653.55135,"C43H74O4",1.72,0.09
654.264317,"C37H41O6N3S1",1.11,0.16
654.372918,"C31H63O7N1S1P2",2.03,0.23
655.057574,"C29H20O18",0.69,0.62
655.063116,"C35H16O12N2",0.46,0.34
655.157032,"C34H28O12N2",0.82,0.35
655.194459,"C25H41O14N2S1P1",1.64,0.56
655.26039,"C44H36O4N2",0.82,0.09
655.296972,"C32H48O14",1.5,0.44
655.312274,"C36H48O11",1.33,0.31
655.406661,"C38H61O3N2S1P1",1.61,0.08
655.420793,"C31H64O10N2S1",2.06,0.32
655.421761,"C39H60O8",1.54,0.21
655.440296,"C40H64O5S1",1.6,0.12
655.442862,"C36H64O10",1.78,0.28
655.458505,"C32H70O7N2P2",2.19,0.22
656.385676,"C43H51O3N3",1.19,0.07
656.4930295,"C37H71O6N1S1",1.92,0.16
656.493997,"C38H75O1N1S3",1.97,0.03
657.022293,"C25H22O17S2",0.88,0.68
657.061276,"C22H26O21S1",1.18,0.95
657.162268,"C25H39O16S1P1",1.56,0.64
657.1653153,"C24H40O13N2S1P2",1.67,0.54
657.276837,"C34H47O7N2S1P1",1.38,0.21
657.313417,"C35H51O6N2S1P1",1.46,0.17
657.379515,"C41H54O7",1.32,0.17
657.398669,"C31H63O12P1",2.03,0.39
657.422471,"C38H63O3N2S1P1",1.66,0.08
657.494675,"C37H70O9",1.89,0.24
657.586238,"C40H82O4S1",2.05,0.1
658.002513,"C20H21O20N1S2",1.05,1
658.028003,"C15H33O17N1S5",2.2,1.13
658.1681687,"C20H37O23N1",1.85,1.15
658.207529,"C31H37O11N3S1",1.19,0.35
658.372634,"C33H58O10N1P1",1.76,0.3
658.472193,"C36H69O7N1S1",1.92,0.19
658.581475,"C39H81O4N1S1",2.08,0.1
659.131181,"C23H32O22",1.39,0.96
659.201427,"C29H40O15S1",1.38,0.52
659.276219,"C40H40O7N2",1,0.17
659.293262,"C42H45O5P1",1.07,0.12
659.312826,"C41H44O6N2",1.07,0.15
659.415965,"C30H64O11N2S1",2.13,0.37
659.453019,"C39H64O8",1.64,0.21
659.457534,"C36H70O6P2",1.94,0.17
659.50478,"C44H68O4",1.55,0.09
660.135109,"C25H31O16N3S1",1.24,0.64
660.285537,"C35H51O5N1S3",1.46,0.14
660.487914,"C36H71O7N1S1",1.97,0.19
660.524051,"C37H75O6N1S1",2.03,0.16
661.10517,"C21H32O18N2P2",1.52,0.86
661.1837,"C27H39O13N2S1P1",1.44,0.48
661.191289,"C29H43O11S2P1",1.48,0.38
661.213773,"C32H38O15",1.19,0.47
661.322829,"C35H50O12",1.43,0.34
661.359696,"C39H55O3N2S1P1",1.41,0.08
661.408629,"C34H63O10P1",1.85,0.29
661.48946,"C36H70O10",1.94,0.28
661.490365,"C37H74O5S2",2,0.14
661.52344,"C41H74O4S1",1.8,0.1
663.157558,"C31H36O12S2",1.16,0.39
663.1991255,"C24H40O21",1.67,0.88
663.235202,"C25H44O20",1.76,0.8
663.272199,"C29H49O11N2S1P1",1.69,0.38
663.29936,"C40H45O5N2P1",1.12,0.12
663.303354,"C45H45O3P1",1,0.07
663.319147,"C26H52O17N2",2,0.65
663.3378,"C27H56O14N2S1",2.07,0.52
663.370184,"C33H61O9S1P1",1.85,0.27
663.375115,"C36H56O11",1.56,0.31
663.40395,"C38H65O3S2P1",1.71,0.08
664.334015,"C34H51O12N1",1.5,0.35
664.406562,"C36H59O10N1",1.64,0.28
664.429393,"C35H71O2N1S4",2.03,0.06
664.900188,"C16H14O19N2S4",0.88,1.19
665.014375,"C21H19O21N2P1",0.9,1
665.027833,"C27H22O16S2",0.81,0.59
665.04845,"C26H23O15N2S1P1",0.88,0.58
665.178184,"C23H38O22",1.65,0.96
665.2091873,"C34H39O8N2S1P1",1.15,0.24
665.2146253,"C24H42O21",1.75,0.88
665.2151464,"C27H43O13N2S1P1",1.59,0.48
665.230908,"C39H39O8P1",1,0.21
665.28013,"C27H55O12S2P1",2.04,0.44
665.281543,"C33H46O14",1.39,0.42
665.318017,"C34H50O13",1.47,0.38
665.36947,"C39H54O9",1.38,0.23
665.372637,"C36H58O9S1",1.61,0.25
665.390542,"C36H58O11",1.61,0.31
665.599126,"C44H78O2N2",1.77,0.05
666.408845,"C33H67O6N1S1P2",2.03,0.18
666.516238,"C35H73O10N1",2.09,0.29
666.567724,"C40H77O6N1",1.93,0.15
667.239862,"C35H40O13",1.14,0.37
667.334155,"C35H56O8S2",1.6,0.23
667.369269,"C48H48O1N2",1,0.02
667.380144,"C36H61O7S1P1",1.69,0.19
667.38295,"C32H61O12P1",1.91,0.38
667.410651,"C34H68O6S3",2,0.18
667.420931,"C32H64O10N2S1",2,0.31
667.443628,"C38H68O5S2",1.79,0.13
667.478927,"C38H68O9",1.79,0.24
667.515606,"C39H72O8",1.85,0.21
667.5517723,"C40H76O7",1.9,0.17
668.015034,"C22H24O17N1S2P1",1.09,0.77
668.041371,"C15H31O18N3S4",2.07,1.2
668.2123663,"C31H44O9N1S2P1",1.42,0.29
668.221685,"C25H55O3N3S7",2.2,0.12
669.209548,"C23H42O22",1.83,0.96
669.240472,"C34H43O8N2S1P1",1.26,0.24
669.275799,"C45H38O4N2",0.84,0.09
669.307892,"C34H58O1N2S5",1.71,0.03
669.312084,"C46H42O3N2",0.91,0.07
669.403761,"C38H59O6N2P1",1.55,0.16
669.422276,"C39H63O3N2S1P1",1.62,0.08
669.458228,"C37H66O10",1.78,0.27
669.484804,"C40H66O6N2",1.65,0.15
669.494709,"C38H70O9",1.84,0.24
669.507585,"C46H70O1S1",1.52,0.02
669.5099048,"C42H70O6",1.67,0.14
670.393649,"C35H65O1N3S4",1.86,0.03
670.432299,"C39H61O8N1",1.56,0.21
670.563685,"C40H81O2N1S2",2.02,0.05
671.089266,"C23H32O15N2S3",1.39,0.65
671.170392,"C35H32O10N2S1",0.91,0.29
671.306555,"C28H52O14N2S1",1.86,0.5
671.349362,"C30H56O16",1.87,0.53
671.416385,"C39H60O9",1.54,0.23
671.440576,"C35H65O8N2P1",1.86,0.23
671.456131,"C37H68O8S1",1.84,0.22
671.540044,"C38H76O5N2S1",2,0.13
671.996048,"C23H15O23N1",0.65,1
672.2355,"C26H43O19N1",1.65,0.73
672.411954,"C38H59O9N1",1.55,0.24
672.524221,"C38H75O6N1S1",1.97,0.16
673.165688,"C25H38O19S1",1.52,0.76
673.2169877,"C30H42O15S1",1.4,0.5
673.374776,"C41H54O8",1.32,0.2
673.377647,"C38H58O8S1",1.53,0.21
673.471344,"C39H67O5N2P1",1.72,0.13
674.078242,"C24H25O18N3S1",1.04,0.75
674.372948,"C37H57O8N1S1",1.54,0.22
675.1753946,"C21H41O22P1",1.95,1.05
675.239032,"C23H48O20S1",2.09,0.87
675.245381,"C38H44O7S2",1.16,0.18
675.301185,"C39H50O6P2",1.28,0.15
675.312419,"C36H53O8S1P1",1.47,0.22
675.484896,"C41H72O3S2",1.76,0.07
676.306162,"C26H52O15N3P1",2,0.58
676.390755,"C46H51O2N3",1.11,0.04
677.135928,"C30H30O18",1,0.6
677.142076,"C26H35O15N2S1P1",1.35,0.58
677.171614,"C23H38O19N2S1",1.65,0.83
677.173318,"C32H38O12S2",1.19,0.38
677.180846,"C27H50O7S6",1.85,0.26
677.213527,"C29H44O14P2",1.52,0.48
677.214458,"C25H42O21",1.68,0.84
677.220836,"C21H47O18N2S1P1",2.24,0.86
677.297165,"C41H47O3N2S1P1",1.15,0.07
677.318155,"C38H51O5N2S1P1",1.34,0.13
677.338848,"C32H54O15",1.69,0.47
677.354822,"C39H55O4N2S1P1",1.41,0.1
677.419561,"C39H67O3S2P1",1.72,0.08
677.970298,"C21H13O25N1",0.62,1.19
678.285234,"C29H61O4N1S6",2.1,0.14
678.477314,"C39H69O6N1S1",1.77,0.15
678.83677,"C15H20O12S9",1.33,0.8
679.1937356,"C24H40O22",1.67,0.92
679.314043,"C26H52O18N2",2,0.69
679.333823,"C38H53O5N2S1P1",1.39,0.13
679.491999,"C36H73O9P1",2.03,0.25
680.4412533,"C34H67O10N1S1",1.97,0.29
680.5318865,"C36H75O10N1",2.08,0.28
680.6197258,"C42H83O5N1",1.98,0.12
681.209606,"C24H42O22",1.75,0.92
681.38559,"C36H58O12",1.61,0.33
681.458315,"C38H66O10",1.74,0.26
681.531257,"C40H74O8",1.85,0.2
682.154322,"C29H34O16N1P1",1.17,0.55
682.227918,"C32H46O9N1S2P1",1.44,0.28
682.437951,"C33H65O13N1",1.97,0.39
682.562697,"C40H77O7N1",1.93,0.17
682.6357,"C42H85O5N1",2.02,0.12
683.218843,"C44H32O6N2",0.73,0.14
683.2250438,"C24H44O22",1.83,0.92
683.328622,"C34H52O14",1.53,0.41
683.329252,"C35H56O9S2",1.6,0.26
683.36893,"C33H64O8S3",1.94,0.24
683.401607,"C39H61O4N2S1P1",1.56,0.1
683.438359,"C38H68O6S2",1.79,0.16
683.586127,"C40H81O4N2P1",2.02,0.1
684.229074,"C26H43O16N3S1",1.65,0.62
684.40583,"C46H55O4N1",1.2,0.09
684.45512,"C44H64O3N1P1",1.45,0.07
684.466825,"C41H67O5N1S1",1.63,0.12
685.053345,"C19H30O19N2S3",1.58,1
685.074279,"C23H26O24",1.13,1.04
685.183746,"C29H39O13N2S1P1",1.34,0.45
685.2200108,"C27H42O20",1.56,0.74
685.228939,"C38H38O12",1,0.32
685.234368,"C44H34O6N2",0.77,0.14
685.3069,"C25H54O17N2S1",2.16,0.68
685.308599,"C34H54O10S2",1.59,0.29
685.3450615,"C45H51O4P1",1.13,0.09
685.362761,"C35H58O11S1",1.66,0.31
685.3806445,"C35H58O13",1.66,0.37
685.381117,"C38H59O5N2S1P1",1.55,0.13
685.417378,"C39H63O4N2S1P1",1.62,0.1
685.446778,"C36H66O8N2S1",1.83,0.22
685.50502,"C42H70O7",1.67,0.17
686.076989,"C17H37O19N1S4",2.18,1.12
686.406416,"C42H57O7N1",1.36,0.17
686.902771,"C26H8O19S2",0.31,0.73
687.138938,"C32H32O15S1",1,0.47
687.141617,"C28H32O20",1.14,0.71
687.146928,"C21H36O25",1.71,1.19
687.19532,"C34H42O9S1P2",1.24,0.26
687.211505,"C34H40O13S1",1.18,0.38
687.299926,"C40H48O8S1",1.2,0.2
687.307632,"C42H44O7N2",1.05,0.17
687.3755,"C41H57O3N2S1P1",1.39,0.07
687.399184,"C34H61O10N2P1",1.79,0.29
687.415977,"C36H66O8P2",1.83,0.22
687.6294911,"C45H84O4",1.87,0.09
687.62985,"C45H84O4",1.87,0.09
688.055718,"C25H24O20N1P1",0.96,0.8
688.310194,"C43H47O5N1S1",1.09,0.12
688.401132,"C38H63O2N3S3",1.66,0.05
688.465669,"C38H75O1N1S4",1.97,0.03
688.519238,"C38H75O7N1S1",1.97,0.18
688.563556,"C41H75O5N3",1.83,0.12
688.564966,"C39H80O6N1P1",2.05,0.15
689.032222,"C34H14O15N2",0.41,0.44
689.261281,"C39H46O7S2",1.18,0.18
689.263759,"C35H46O12S1",1.31,0.34
689.317555,"C36H50O13",1.39,0.36
689.419547,"C40H67O3S2P1",1.68,0.07
689.562519,"C45H74O3N2",1.64,0.07
690.152224,"C27H33O20N1",1.22,0.74
690.285448,"C37H45O8N3S1",1.22,0.22
690.507944,"C37H74O8N1P1",2,0.22
690.510308,"C44H69O5N1",1.57,0.11
691.177989,"C34H32O14N2",0.94,0.41
691.187386,"C24H40O19N2S1",1.67,0.79
691.188422,"C35H37O9N2S1P1",1.06,0.26
691.210919,"C31H48O9S4",1.55,0.29
691.258439,"C31H52O7N2S4",1.68,0.23
691.31867,"C35H53O8N2S1P1",1.51,0.23
691.438547,"C34H64O12N2",1.88,0.35
691.45316,"C40H69O5S1P1",1.73,0.12
693.006403,"C23H18O25",0.78,1.09
693.1731204,"C24H38O23",1.58,0.96
693.209578,"C25H42O22",1.68,0.88
693.256169,"C27H51O16S1P1",1.89,0.59
693.2638925,"C40H42O7N2S1",1.05,0.17
693.471106,"C47H66O2S1",1.4,0.04
693.926248,"C24H9O22N1S1",0.38,0.92
693.943988,"C24H9O24N1",0.38,1
694.278371,"C48H41O2N1S1",0.85,0.04
694.4569005,"C35H69O10N1S1",1.97,0.29
694.474694,"C35H69O12N1",1.97,0.34
695.147536,"C31H36O14S2",1.16,0.45
695.1885897,"C24H40O23",1.67,0.96
695.218683,"C24H44O19N2S1",1.83,0.79
695.220279,"C33H44O12S2",1.33,0.36
695.343696,"C39H52O11",1.33,0.28
695.546554,"C41H76O8",1.85,0.2
695.583328,"C42H80O7",1.9,0.17
696.332388,"C37H51O8N3S1",1.38,0.22
696.45949,"C40H63O7N3",1.57,0.17
696.557266,"C44H75O5N1",1.7,0.11
696.666451,"C47H87O2N1",1.85,0.04
697.2043578,"C24H42O23",1.75,0.96
697.287166,"C40H47O5N2S1P1",1.18,0.12
697.338313,"C42H50O9",1.19,0.21
697.45398,"C39H70O6S2",1.79,0.15
697.596081,"C46H82O2S1",1.78,0.04
697.601877,"C41H83O4N2P1",2.02,0.1
697.686699,"C48H90O2",1.88,0.04
697.9641,"C20H18O19N3S2P1",0.9,0.95
698.482386,"C42H69O5N1S1",1.64,0.12
699.097508,"C19H40O19S4",2.11,1
699.162167,"C26H36O22",1.38,0.85
699.229787,"C38H41O7N2S1P1",1.08,0.18
699.3219865,"C38H54O8P2",1.42,0.21
699.323648,"C37H53O7N2S1P1",1.43,0.19
699.359641,"C35H56O14",1.6,0.4
700.201889,"C31H44O11N1S2P1",1.42,0.35
700.224103,"C26H43O17N3S1",1.65,0.65
700.273109,"C35H47O8N3S2",1.34,0.23
700.488289,"C44H67O2N3S1",1.52,0.05
701.087264,"C26H27O19N2P1",1.04,0.73
701.098819,"C23H30O21N2S1",1.3,0.91
701.1918953,"C35H42O9S3",1.2,0.26
701.210703,"C22H42O23N2",1.91,1.05
701.248624,"C32H46O15S1",1.44,0.47
701.26979,"C29H50O17S1",1.72,0.59
701.281457,"C36H46O14",1.28,0.39
701.448332,"C37H66O12",1.78,0.32
701.549242,"C40H79O7P1",1.98,0.17
702.194399,"C22H41O24N1",1.86,1.09
702.349937,"C40H54O4N3S1P1",1.35,0.1
702.422284,"C39H61O10N1",1.56,0.26
702.473941,"C44H65O6N1",1.48,0.14
703.13588,"C20H36O23N2S1",1.8,1.15
703.157487,"C25H36O23",1.44,0.92
703.188121,"C33H36O17",1.09,0.52
703.233626,"C24H48O21S1",2,0.88
703.35532,"C35H60O10S2",1.71,0.29
703.458616,"C36H70O7N2P2",1.94,0.19
703.474889,"C36H68O11N2",1.89,0.31
703.481942,"C40H69O6N2P1",1.73,0.15
703.536573,"C39H76O10",1.95,0.26
703.979375,"C15H31O18N1S6",2.07,1.2
705.193673,"C35H34O14N2",0.97,0.4
705.204053,"C36H39O9N2S1P1",1.08,0.25
705.262086,"C32H50O13S2",1.56,0.41
705.406533,"C35H62O14",1.77,0.4
705.484712,"C43H66O6N2",1.53,0.14
705.695351,"C47H94O1S1",2,0.02
