"Mass","formula","El_comp","HC","OC","AImod","NOSC","C","H","O","N","S","P","Class"
834.7710645,"C56H101O3N1","CHON",1.8,0.05,0.0841,-1.6429,56,101,3,1,0,0,"aliphatic"
834.8033788,"C52H105O4N3","CHON",2.02,0.08,-0.0638,-1.6923,52,105,4,3,0,0,"aliphatic"
835.4643028,"C40H74O12N2P2","CHONP",1.85,0.3,-0.1333,-1.1,40,74,12,2,0,2,"aliphatic"
835.536767,"C50H76O10","CHO",1.52,0.2,0.1778,-1.12,50,76,10,0,0,0,"aliphatic"
835.594306,"C48H84O11","CHO",1.75,0.23,0.0353,-1.2917,48,84,11,0,0,0,"aliphatic"
835.645497,"C53H88O7","CHO",1.66,0.13,0.1313,-1.3962,53,88,7,0,0,0,"aliphatic"
835.6465635,"C54H92O2S2","CHOS",1.7,0.04,0.1176,-1.5556,54,92,2,0,2,0,"aliphatic"
835.6484717,"C52H89O4N2P1","CHONP",1.71,0.08,0.1064,-1.4423,52,89,4,2,0,1,"aliphatic"
835.651421,"C46H92O12","CHO",2,0.26,-0.125,-1.4783,46,92,12,0,0,0,"aliphatic"
835.670282,"C47H96O9S1","CHOS",2.04,0.19,-0.1325,-1.617,47,96,9,0,1,0,"aliphatic"
835.682183,"C54H92O6","CHO",1.7,0.11,0.1176,-1.4815,54,92,6,0,0,0,"aliphatic"
835.6830667,"C55H96O1S2","CHOS",1.75,0.02,0.1048,-1.6364,55,96,1,0,2,0,"aliphatic"
835.685446,"C51H96O6S1","CHOS",1.88,0.12,0,-1.6078,51,96,6,0,1,0,"aliphatic"
835.7032845,"C51H96O8","CHO",1.88,0.16,0,-1.5686,51,96,8,0,0,0,"aliphatic"
835.7040287,"C52H100O3S2","CHOS",1.92,0.06,-0.0103,-1.7308,52,100,3,0,2,0,"aliphatic"
835.7185783,"C55H96O5","CHO",1.75,0.09,0.1048,-1.5636,55,96,5,0,0,0,"aliphatic"
835.7394661,"C52H100O7","CHO",1.92,0.13,-0.0103,-1.6538,52,100,7,0,0,0,"aliphatic"
835.7404294,"C53H104O2S2","CHOS",1.96,0.04,-0.02,-1.8113,53,104,2,0,2,0,"aliphatic"
835.754824,"C56H100O4","CHO",1.79,0.07,0.0926,-1.6429,56,100,4,0,0,0,"aliphatic"
835.7760121,"C53H104O6","CHO",1.96,0.11,-0.02,-1.7358,53,104,6,0,0,0,"aliphatic"
835.7769003,"C54H108O1S2","CHOS",2,0.02,-0.0291,-1.8889,54,108,1,0,2,0,"aliphatic"
835.8123127,"C54H108O5","CHO",2,0.09,-0.0291,-1.8148,54,108,5,0,0,0,"aliphatic"
836.647376,"C48H92O4N3S1P1","CHONSP",1.92,0.08,-0.0488,-1.5208,48,92,4,3,1,1,"aliphatic"
836.7434017,"C54H99O1N3S1","CHONS",1.83,0.02,0.0505,-1.5926,54,99,1,3,1,0,"aliphatic"
837.567494,"C54H78O7","CHO",1.44,0.13,0.2475,-1.1852,54,78,7,0,0,0,"unsaturated/lignin"
837.587997,"C43H86O11N2S1","CHONS",2,0.26,-0.1884,-1.3023,43,86,11,2,1,0,"aliphatic"
837.588603,"C51H82O9","CHO",1.61,0.18,0.1398,-1.2549,51,82,9,0,0,0,"aliphatic"
837.60392,"C55H82O6","CHO",1.49,0.11,0.2308,-1.2727,55,82,6,0,0,0,"unsaturated/lignin"
837.6045865,"C56H86O1S2","CHOS",1.54,0.02,0.215,-1.4286,56,86,1,0,2,0,"aliphatic"
837.6058775,"C43H86O13N2","CHON",2,0.3,-0.1884,-1.2558,43,86,13,2,0,0,"aliphatic"
837.606469,"C44H90O8N2S2","CHONS",2.05,0.18,-0.1944,-1.4545,44,90,8,2,2,0,"aliphatic"
837.6073428,"C52H86O6S1","CHOS",1.65,0.12,0.125,-1.3846,52,86,6,0,1,0,"aliphatic"
837.608084,"C44H92O6N2S1P2","CHONSP",2.09,0.14,-0.1944,-1.6364,44,92,6,2,1,2,"aliphatic"
837.6232882,"C46H95O6S2P1","CHOSP",2.07,0.13,-0.15,-1.7174,46,95,6,0,2,1,"aliphatic"
837.6241486,"C44H90O10N2S1","CHONS",2.05,0.23,-0.1944,-1.4091,44,90,10,2,1,0,"aliphatic"
837.6248388,"C52H86O8","CHO",1.65,0.15,0.125,-1.3462,52,86,8,0,0,0,"aliphatic"
837.6256813,"C53H90O3S2","CHOS",1.7,0.06,0.1111,-1.5094,53,90,3,0,2,0,"aliphatic"
837.6420503,"C44H90O12N2","CHON",2.05,0.27,-0.1944,-1.3636,44,90,12,2,0,0,"aliphatic"
837.6434838,"C53H90O5S1","CHOS",1.7,0.09,0.1111,-1.4717,53,90,5,0,1,0,"aliphatic"
837.6463025,"C49H90O10","CHO",1.84,0.2,0,-1.4286,49,90,10,0,0,0,"aliphatic"
837.6617593,"C45H96O7N2P2","CHONP",2.13,0.16,-0.2,-1.6889,45,96,7,2,0,2,"aliphatic"
837.662343,"C54H94O2S2","CHOS",1.74,0.04,0.098,-1.5926,54,94,2,0,2,0,"aliphatic"
837.6786656,"C45H94O11N2","CHON",2.09,0.24,-0.2,-1.4667,45,94,11,2,0,0,"aliphatic"
837.6827556,"C50H94O9","CHO",1.88,0.18,-0.011,-1.52,50,94,9,0,0,0,"aliphatic"
837.697812,"C54H94O6","CHO",1.74,0.11,0.098,-1.5185,54,94,6,0,0,0,"aliphatic"
837.698553,"C55H98O1S2","CHOS",1.78,0.02,0.0857,-1.6727,55,98,1,0,2,0,"aliphatic"
837.7341425,"C55H98O5","CHO",1.78,0.09,0.0857,-1.6,55,98,5,0,0,0,"aliphatic"
837.7526853,"C56H102O2S1","CHOS",1.82,0.04,0.0741,-1.7143,56,102,2,0,1,0,"aliphatic"
837.7672226,"C52H106O1N2S2","CHONS",2.04,0.02,-0.0737,-1.8077,52,106,1,2,2,0,"aliphatic"
837.7918643,"C53H106O6","CHO",2,0.11,-0.04,-1.7736,53,106,6,0,0,0,"aliphatic"
837.8179892,"C56H106O2N2","CHON",1.89,0.04,0.0377,-1.7143,56,106,2,2,0,0,"aliphatic"
838.626994,"C45H93O8N1S2","CHONS",2.07,0.18,-0.1842,-1.5556,45,93,8,1,2,0,"aliphatic"
838.686419,"C52H93O3N3S1","CHONS",1.79,0.06,0.0538,-1.4615,52,93,3,3,1,0,"aliphatic"
838.7226299,"C53H97O2N3S1","CHONS",1.83,0.04,0.0417,-1.5472,53,97,2,3,1,0,"aliphatic"
838.726269,"C50H101O2N3S2","CHONS",2.02,0.04,-0.0909,-1.68,50,101,2,3,2,0,"aliphatic"
838.7592724,"C54H101O1N3S1","CHONS",1.87,0.02,0.0303,-1.6296,54,101,1,3,1,0,"aliphatic"
838.787931,"C53H109O1N1S2","CHONS",2.06,0.02,-0.0707,-1.8868,53,109,1,1,2,0,"aliphatic"
839.567037,"C42H84O12N2S1","CHONS",2,0.29,-0.2121,-1.2381,42,84,12,2,1,0,"aliphatic"
839.586599,"C51H84O7S1","CHOS",1.65,0.14,0.1183,-1.3333,51,84,7,0,1,0,"aliphatic"
839.5897955,"C48H88O7S2","CHOS",1.83,0.15,-0.0118,-1.4583,48,88,7,0,2,0,"aliphatic"
839.622719,"C52H88O6S1","CHOS",1.69,0.12,0.1042,-1.4231,52,88,6,0,1,0,"aliphatic"
839.6255933,"C48H88O11","CHO",1.83,0.23,-0.0118,-1.375,48,88,11,0,0,0,"aliphatic"
839.626143,"C49H92O6S2","CHOS",1.88,0.12,-0.0227,-1.551,49,92,6,0,2,0,"aliphatic"
839.628156,"C47H89O8N2P1","CHONP",1.89,0.17,-0.05,-1.4255,47,89,8,2,0,1,"aliphatic"
839.6404094,"C52H88O8","CHO",1.69,0.15,0.1042,-1.3846,52,88,8,0,0,0,"aliphatic"
839.641036,"C44H94O8N2P2","CHONP",2.14,0.18,-0.2222,-1.6364,44,94,8,2,0,2,"aliphatic"
839.641685,"C53H92O3S2","CHOS",1.74,0.06,0.0909,-1.5472,53,92,3,0,2,0,"aliphatic"
839.6463345,"C45H92O13","CHO",2.04,0.29,-0.1688,-1.4667,45,92,13,0,0,0,"aliphatic"
839.6626662,"C50H96O5S2","CHOS",1.92,0.1,-0.033,-1.64,50,96,5,0,2,0,"aliphatic"
839.676887,"C53H92O7","CHO",1.74,0.13,0.0909,-1.4717,53,92,7,0,0,0,"aliphatic"
839.6781036,"C54H96O2S2","CHOS",1.78,0.04,0.0784,-1.6296,54,96,2,0,2,0,"aliphatic"
839.695678,"C54H96O4S1","CHOS",1.78,0.07,0.0784,-1.5926,54,96,4,0,1,0,"aliphatic"
839.6979875,"C50H96O9","CHO",1.92,0.18,-0.033,-1.56,50,96,9,0,0,0,"aliphatic"
839.709501,"C49H96O8N2","CHON",1.96,0.16,-0.0698,-1.5102,49,96,8,2,0,0,"aliphatic"
839.7132479,"C54H96O6","CHO",1.78,0.11,0.0784,-1.5556,54,96,6,0,0,0,"aliphatic"
839.7161818,"C53H97O3N2P1","CHONP",1.83,0.06,0.0515,-1.6038,53,97,3,2,0,1,"aliphatic"
839.716726,"C51H100O6S1","CHOS",1.96,0.12,-0.0426,-1.6863,51,100,6,0,1,0,"aliphatic"
839.7356198,"C52H104O3S2","CHOS",2,0.06,-0.0515,-1.8077,52,104,3,0,2,0,"aliphatic"
839.7374307,"C50H101O5N2P1","CHONP",2.02,0.1,-0.0787,-1.7,50,101,5,2,0,1,"aliphatic"
839.7414755,"C55H101O3P1","CHOP",1.84,0.05,0.0667,-1.7273,55,101,3,0,0,1,"aliphatic"
839.746768,"C51H104O2N2S2","CHONS",2.04,0.04,-0.087,-1.7647,51,104,2,2,2,0,"aliphatic"
839.7499012,"C55H100O5","CHO",1.82,0.09,0.0667,-1.6364,55,100,5,0,0,0,"aliphatic"
839.753073,"C52H104O5S1","CHOS",2,0.1,-0.0515,-1.7692,52,104,5,0,1,0,"aliphatic"
839.76122,"C54H100O4N2","CHON",1.85,0.07,0.04,-1.5926,54,100,4,2,0,0,"aliphatic"
839.7711076,"C52H104O7","CHO",2,0.13,-0.0515,-1.7308,52,104,7,0,0,0,"aliphatic"
839.7719888,"C53H108O2S2","CHOS",2.04,0.04,-0.06,-1.8868,53,108,2,0,2,0,"aliphatic"
839.783152,"C52H108O1N2S2","CHONS",2.08,0.02,-0.0947,-1.8462,52,108,1,2,2,0,"aliphatic"
839.7975518,"C55H104O3N2","CHON",1.89,0.05,0.0291,-1.6727,55,104,3,2,0,0,"aliphatic"
839.7992159,"C53H109O4P1","CHOP",2.06,0.08,-0.06,-1.9057,53,109,4,0,0,1,"aliphatic"
839.8007023,"C52H108O3N2S1","CHONS",2.08,0.06,-0.0947,-1.8077,52,108,3,2,1,0,"aliphatic"
840.647237,"C50H87O7N3","CHON",1.74,0.14,0.0575,-1.28,50,87,7,3,0,0,"aliphatic"
840.70576,"C49H99O3N3S2","CHONS",2.02,0.06,-0.1059,-1.6327,49,99,3,3,2,0,"aliphatic"
840.7121706,"C50H99O6N1S1","CHONS",1.98,0.12,-0.0667,-1.64,50,99,6,1,1,0,"aliphatic"
840.72995,"C50H99O8N1","CHON",1.98,0.16,-0.0667,-1.6,50,99,8,1,0,0,"aliphatic"
840.73668,"C54H100O3N1P1","CHONP",1.85,0.06,0.0495,-1.6852,54,100,3,1,0,1,"aliphatic"
840.7561471,"C53H99O4N3","CHON",1.87,0.08,0.0208,-1.5472,53,99,4,3,0,0,"aliphatic"
840.7577058,"C51H104O5N1P1","CHONP",2.04,0.1,-0.0753,-1.7843,51,104,5,1,0,1,"aliphatic"
840.778475,"C51H107O1N3S2","CHONS",2.1,0.02,-0.1209,-1.8039,51,107,1,3,2,0,"aliphatic"
841.526312,"C45H82O6N2S3","CHONS",1.82,0.13,-0.0541,-1.2889,45,82,6,2,3,0,"aliphatic"
841.583991,"C42H88O10N2P2","CHONP",2.1,0.24,-0.2424,-1.4762,42,88,10,2,0,2,"aliphatic"
841.608339,"C47H91O4N2S2P1","CHONSP",1.94,0.09,-0.075,-1.5532,47,91,4,2,2,1,"aliphatic"
841.619734,"C51H86O9","CHO",1.69,0.18,0.0968,-1.3333,51,86,9,0,0,0,"aliphatic"
841.6204277,"C43H92O9N2P2","CHONP",2.14,0.21,-0.2464,-1.5814,43,92,9,2,0,2,"aliphatic"
841.625592,"C44H90O14","CHO",2.05,0.32,-0.1892,-1.4091,44,90,14,0,0,0,"aliphatic"
841.626234,"C47H91O6N2S1P1","CHONSP",1.94,0.13,-0.075,-1.5106,47,91,6,2,1,1,"aliphatic"
841.641145,"C48H90O11","CHO",1.88,0.23,-0.0353,-1.4167,48,90,11,0,0,0,"aliphatic"
841.6418197,"C49H94O6S2","CHOS",1.92,0.12,-0.0455,-1.5918,49,94,6,0,2,0,"aliphatic"
841.644671,"C48H95O3N2S2P1","CHONSP",1.98,0.06,-0.0843,-1.6458,48,95,3,2,2,1,"aliphatic"
841.648262,"C52H91O6P1","CHOP",1.75,0.12,0.0833,-1.5192,52,91,6,0,0,1,"aliphatic"
841.6563691,"C52H90O8","CHO",1.73,0.15,0.0833,-1.4231,52,90,8,0,0,0,"aliphatic"
841.657204,"C53H94O3S2","CHOS",1.77,0.06,0.0707,-1.5849,53,94,3,0,2,0,"aliphatic"
841.6592937,"C51H91O5N2P1","CHONP",1.78,0.1,0.0549,-1.4706,51,91,5,2,0,1,"aliphatic"
841.6924508,"C53H94O7","CHO",1.77,0.13,0.0707,-1.5094,53,94,7,0,0,0,"aliphatic"
841.6937614,"C54H98O2S2","CHOS",1.81,0.04,0.0588,-1.6667,54,98,2,0,2,0,"aliphatic"
841.6954324,"C52H95O4N2P1","CHONP",1.83,0.08,0.0426,-1.5577,52,95,4,2,0,1,"aliphatic"
841.6961242,"C50H98O7S1","CHOS",1.96,0.14,-0.0549,-1.64,50,98,7,0,1,0,"aliphatic"
841.6970842,"C51H102O2S3","CHOS",2,0.04,-0.0638,-1.8039,51,102,2,0,3,0,"aliphatic"
841.7206177,"C54H99O4P1","CHOP",1.83,0.07,0.0588,-1.6852,54,99,4,0,0,1,"aliphatic"
841.7292939,"C54H98O6","CHO",1.81,0.11,0.0588,-1.5926,54,98,6,0,0,0,"aliphatic"
841.7301334,"C55H102O1S2","CHOS",1.85,0.02,0.0476,-1.7455,55,102,1,0,2,0,"aliphatic"
841.7321823,"C51H102O6S1","CHOS",2,0.12,-0.0638,-1.7255,51,102,6,0,1,0,"aliphatic"
841.7531721,"C50H103O5N2P1","CHONP",2.06,0.1,-0.1011,-1.74,50,103,5,2,0,1,"aliphatic"
841.757354,"C55H103O3P1","CHOP",1.87,0.05,0.0476,-1.7636,55,103,3,0,0,1,"aliphatic"
841.765527,"C55H102O5","CHO",1.85,0.09,0.0476,-1.6727,55,102,5,0,0,0,"aliphatic"
841.768771,"C52H106O5S1","CHOS",2.04,0.1,-0.0722,-1.8077,52,106,5,0,1,0,"aliphatic"
841.778151,"C52H107O5P1","CHOP",2.06,0.1,-0.0722,-1.8654,52,107,5,0,0,1,"aliphatic"
841.7800222,"C51H106O4N2S1","CHONS",2.08,0.08,-0.1087,-1.7647,51,106,4,2,1,0,"aliphatic"
842.586855,"C43H91O8N1S1P2","CHONSP",2.12,0.19,-0.2286,-1.6279,43,91,8,1,1,2,"aliphatic"
842.6465917,"C48H94O6N1S1P1","CHONSP",1.96,0.12,-0.0714,-1.6042,48,94,6,1,1,1,"aliphatic"
842.647335,"C46H89O10N3","CHON",1.93,0.22,-0.1053,-1.3043,46,89,10,3,0,0,"aliphatic"
842.6641857,"C48H94O8N1P1","CHONP",1.96,0.17,-0.0714,-1.5625,48,94,8,1,0,1,"aliphatic"
842.6915518,"C49H97O7N1S1","CHONS",1.98,0.14,-0.0805,-1.5918,49,97,7,1,1,0,"aliphatic"
842.72048,"C48H97O8N3","CHON",2.02,0.17,-0.122,-1.5,48,97,8,3,0,0,"aliphatic"
842.727457,"C52H98O3N3P1","CHONP",1.88,0.06,0.0108,-1.5962,52,98,3,3,0,1,"aliphatic"
842.7372063,"C50H102O6N1P1","CHONP",2.04,0.12,-0.0889,-1.74,50,102,6,1,0,1,"aliphatic"
843.598471,"C42H88O12N2S1","CHONS",2.1,0.29,-0.2727,-1.3333,42,88,12,2,1,0,"aliphatic"
843.5990543,"C50H84O10","CHO",1.68,0.2,0.0889,-1.28,50,84,10,0,0,0,"aliphatic"
843.599704,"C42H90O10N2P2","CHONP",2.14,0.24,-0.2727,-1.5238,42,90,10,2,0,2,"aliphatic"
843.6383071,"C50H89O6N2P1","CHONP",1.78,0.12,0.0455,-1.42,50,89,6,2,0,1,"aliphatic"
843.641723,"C47H93O6N2S1P1","CHONSP",1.98,0.13,-0.1,-1.5532,47,93,6,2,1,1,"aliphatic"
843.672004,"C52H92O8","CHO",1.77,0.15,0.0625,-1.4615,52,92,8,0,0,0,"aliphatic"
843.6726879,"C53H96O3S2","CHOS",1.81,0.06,0.0505,-1.6226,53,96,3,0,2,0,"aliphatic"
843.6747957,"C51H93O5N2P1","CHONP",1.82,0.1,0.033,-1.5098,51,93,5,2,0,1,"aliphatic"
843.6755181,"C49H96O8S1","CHOS",1.96,0.16,-0.0682,-1.5918,49,96,8,0,1,0,"aliphatic"
843.676351,"C50H100O3S3","CHOS",2,0.06,-0.0769,-1.76,50,100,3,0,3,0,"aliphatic"
843.690735,"C53H96O5S1","CHOS",1.81,0.09,0.0505,-1.5849,53,96,5,0,1,0,"aliphatic"
843.704494,"C48H96O9N2","CHON",2,0.19,-0.1084,-1.5,48,96,9,2,0,0,"aliphatic"
843.7112263,"C52H97O4N2P1","CHONP",1.87,0.08,0.0213,-1.5962,52,97,4,2,0,1,"aliphatic"
843.711895,"C50H100O7S1","CHOS",2,0.14,-0.0769,-1.68,50,100,7,0,1,0,"aliphatic"
843.741501,"C50H104O3N2S2","CHONS",2.08,0.06,-0.1236,-1.76,50,104,3,2,2,0,"aliphatic"
843.7454331,"C55H104O1S2","CHOS",1.89,0.02,0.0286,-1.7818,55,104,1,0,2,0,"aliphatic"
843.7482097,"C51H104O6S1","CHOS",2.04,0.12,-0.0851,-1.7647,51,104,6,0,1,0,"aliphatic"
843.7809494,"C55H104O5","CHO",1.89,0.09,0.0286,-1.7091,55,104,5,0,0,0,"aliphatic"
844.6394353,"C53H87O3N3S1","CHONS",1.64,0.06,0.1368,-1.3208,53,87,3,3,1,0,"aliphatic"
844.66782,"C52H95O3N1S2","CHONS",1.83,0.06,0.0316,-1.5769,52,95,3,1,2,0,"aliphatic"
844.6757139,"C54H91O2N3S1","CHONS",1.69,0.04,0.1224,-1.4074,54,91,2,3,1,0,"aliphatic"
844.7070133,"C49H99O7N1S1","CHONS",2.02,0.14,-0.1034,-1.6327,49,99,7,1,1,0,"aliphatic"
844.74273,"C52H100O3N3P1","CHONP",1.92,0.06,-0.0108,-1.6346,52,100,3,3,0,1,"aliphatic"
845.504548,"C51H76O6P2","CHOP",1.49,0.12,0.2174,-1.2549,51,76,6,0,0,2,"unsaturated/lignin"
845.539083,"C44H82O9N2S2","CHONS",1.86,0.2,-0.0986,-1.2273,44,82,9,2,2,0,"aliphatic"
845.5398558,"C41H83O15P1","CHOP",2.02,0.37,-0.2308,-1.2927,41,83,15,0,0,1,"aliphatic"
845.5406543,"C42H87O10S2P1","CHOSP",2.07,0.24,-0.2353,-1.5,42,87,10,0,2,1,"aliphatic"
845.5422255,"C48H78O12","CHO",1.62,0.25,0.0952,-1.125,48,78,12,0,0,0,"aliphatic"
845.5745414,"C44H82O13N2","CHON",1.86,0.3,-0.0986,-1.1364,44,82,13,2,0,0,"aliphatic"
845.5752968,"C45H86O8N2S2","CHONS",1.91,0.18,-0.1081,-1.3333,45,86,8,2,2,0,"aliphatic"
845.5760832,"C42H87O14P1","CHOP",2.07,0.33,-0.2353,-1.4048,42,87,14,0,0,1,"aliphatic"
845.5770361,"C54H86O1S3","CHOS",1.59,0.02,0.1683,-1.4444,54,86,1,0,3,0,"aliphatic"
845.578565,"C49H82O11","CHO",1.67,0.22,0.0805,-1.2245,49,82,11,0,0,0,"aliphatic"
845.579151,"C50H86O6S2","CHOS",1.72,0.12,0.0667,-1.4,50,86,6,0,2,0,"aliphatic"
845.6091775,"C57H82O5","CHO",1.44,0.09,0.2661,-1.2632,57,82,5,0,0,0,"unsaturated/lignin"
845.6120709,"C54H86O5S1","CHOS",1.59,0.09,0.1683,-1.3704,54,86,5,0,1,0,"aliphatic"
845.615709,"C51H90O5S2","CHOS",1.76,0.1,0.0538,-1.4902,51,90,5,0,2,0,"aliphatic"
845.6510851,"C51H90O9","CHO",1.76,0.18,0.0538,-1.4118,51,90,9,0,0,0,"aliphatic"
845.6699845,"C52H94O6S1","CHOS",1.81,0.12,0.0417,-1.5385,52,94,6,0,1,0,"aliphatic"
845.6707055,"C53H98O1S3","CHOS",1.85,0.02,0.0303,-1.6981,53,98,1,0,3,0,"aliphatic"
845.6835995,"C47H94O10N2","CHON",2,0.21,-0.125,-1.4468,47,94,10,2,0,0,"aliphatic"
845.6876737,"C52H94O8","CHO",1.81,0.15,0.0417,-1.5,52,94,8,0,0,0,"aliphatic"
845.718193,"C60H94O2","CHO",1.57,0.03,0.2203,-1.5,60,94,2,0,0,0,"aliphatic"
845.7189833,"C50H103O5S1P1","CHOSP",2.06,0.1,-0.0989,-1.82,50,103,5,0,1,1,"aliphatic"
845.7199579,"C48H98O9N2","CHON",2.04,0.19,-0.1325,-1.5417,48,98,9,2,0,0,"aliphatic"
845.7208162,"C49H102O4N2S2","CHONS",2.08,0.08,-0.1395,-1.7143,49,102,4,2,2,0,"aliphatic"
845.7239779,"C53H98O7","CHO",1.85,0.13,0.0303,-1.5849,53,98,7,0,0,0,"aliphatic"
845.796517,"C55H106O5","CHO",1.93,0.09,0.0095,-1.7455,55,106,5,0,0,0,"aliphatic"
845.826424,"C55H110O1N2S1","CHONS",2,0.02,-0.0291,-1.8182,55,110,1,2,1,0,"aliphatic"
846.64961,"C47H93O9N1S1","CHONS",1.98,0.19,-0.1111,-1.4894,47,93,9,1,1,0,"aliphatic"
846.679824,"C47H97O5N3S2","CHONS",2.06,0.11,-0.1646,-1.5745,47,97,5,3,2,0,"aliphatic"
846.6828944,"C51H93O8N1","CHON",1.82,0.16,0.0217,-1.451,51,93,8,1,0,0,"aliphatic"
846.6834595,"C52H97O3N1S2","CHONS",1.87,0.06,0.0105,-1.6154,52,97,3,1,2,0,"aliphatic"
846.6914165,"C54H93O2N3S1","CHONS",1.72,0.04,0.102,-1.4444,54,93,2,3,1,0,"aliphatic"
846.7278247,"C55H97O1N3S1","CHONS",1.76,0.02,0.0891,-1.5273,55,97,1,3,1,0,"aliphatic"
846.758748,"C52H102O3N3P1","CHONP",1.96,0.06,-0.0323,-1.6731,52,102,3,3,0,1,"aliphatic"
847.519867,"C41H85O11S2P1","CHOSP",2.07,0.27,-0.2615,-1.439,41,85,11,0,2,1,"aliphatic"
847.554705,"C44H84O9N2S2","CHONS",1.91,0.2,-0.1268,-1.2727,44,84,9,2,2,0,"aliphatic"
847.591815,"C53H84O6S1","CHOS",1.58,0.11,0.1633,-1.3208,53,84,6,0,1,0,"aliphatic"
847.66123,"C58H88O4","CHO",1.52,0.07,0.2321,-1.3793,58,88,4,0,0,0,"aliphatic"
847.6669982,"C51H92O9","CHO",1.8,0.18,0.0323,-1.451,51,92,9,0,0,0,"aliphatic"
847.6675863,"C52H96O4S2","CHOS",1.85,0.08,0.0208,-1.6154,52,96,4,0,2,0,"aliphatic"
847.6880127,"C48H96O11","CHO",2,0.23,-0.1059,-1.5417,48,96,11,0,0,0,"aliphatic"
847.6990237,"C47H96O10N2","CHON",2.04,0.21,-0.15,-1.4894,47,96,10,2,0,0,"aliphatic"
847.7001248,"C48H100O5N2S2","CHONS",2.08,0.1,-0.1566,-1.6667,48,100,5,2,2,0,"aliphatic"
847.7008416,"C56H96O3S1","CHOS",1.71,0.05,0.1215,-1.5714,56,96,3,0,1,0,"aliphatic"
847.7032791,"C52H96O8","CHO",1.85,0.15,0.0208,-1.5385,52,96,8,0,0,0,"aliphatic"
847.7040134,"C53H100O3S2","CHOS",1.89,0.06,0.0101,-1.6981,53,100,3,0,2,0,"aliphatic"
847.7368855,"C57H100O2S1","CHOS",1.75,0.04,0.1091,-1.6491,57,100,2,0,1,0,"aliphatic"
847.7394974,"C53H100O7","CHO",1.89,0.13,0.0101,-1.6226,53,100,7,0,0,0,"aliphatic"
847.7404712,"C54H104O2S2","CHOS",1.93,0.04,0,-1.7778,54,104,2,0,2,0,"aliphatic"
847.7770333,"C55H108O1S2","CHOS",1.96,0.02,-0.0095,-1.8545,55,108,1,0,2,0,"aliphatic"
847.812596,"C55H108O5","CHO",1.96,0.09,-0.0095,-1.7818,55,108,5,0,0,0,"aliphatic"
847.8485996,"C56H112O4","CHO",2,0.07,-0.0185,-1.8571,56,112,4,0,0,0,"aliphatic"
848.7111867,"C48H100O8N1P1","CHONP",2.08,0.17,-0.1429,-1.6875,48,100,8,1,0,1,"aliphatic"
848.743414,"C55H99O1N3S1","CHONS",1.8,0.02,0.0693,-1.5636,55,99,1,3,1,0,"aliphatic"
848.7823692,"C52H103O5N3","CHON",1.98,0.1,-0.0538,-1.6154,52,103,5,3,0,0,"aliphatic"
848.786291,"C57H103O3N1","CHON",1.81,0.05,0.0826,-1.6491,57,103,3,1,0,0,"aliphatic"
849.577222,"C48H87O4N2S2P1","CHONSP",1.81,0.08,0,-1.4375,48,87,4,2,2,1,"aliphatic"
849.613416,"C49H91O3N2S2P1","CHONSP",1.86,0.06,-0.0118,-1.5306,49,91,3,2,2,1,"aliphatic"
849.613962,"C47H94O6S3","CHOS",2,0.13,-0.122,-1.617,47,94,6,0,3,0,"aliphatic"
849.646955,"C51H94O5S2","CHOS",1.84,0.1,0.0108,-1.5686,51,94,5,0,2,0,"aliphatic"
849.649382,"C47H94O10S1","CHOS",2,0.21,-0.122,-1.5319,47,94,10,0,1,0,"aliphatic"
849.651618,"C56H86O4N2","CHON",1.54,0.07,0.2115,-1.2857,56,86,4,2,0,0,"aliphatic"
849.664318,"C53H91O4N2P1","CHONP",1.72,0.08,0.1042,-1.4528,53,91,4,2,0,1,"aliphatic"
849.6682133,"C48H98O7S2","CHOS",2.04,0.15,-0.1294,-1.6667,48,98,7,0,2,0,"aliphatic"
849.6822592,"C51H94O9","CHO",1.84,0.18,0.0108,-1.4902,51,94,9,0,0,0,"aliphatic"
849.6859039,"C48H98O9S1","CHOS",2.04,0.19,-0.1294,-1.625,48,98,9,0,1,0,"aliphatic"
849.688829,"C47H99O6N2S1P1","CHONSP",2.11,0.13,-0.175,-1.6809,47,99,6,2,1,1,"aliphatic"
849.701072,"C52H98O6S1","CHOS",1.88,0.12,0,-1.6154,52,98,6,0,1,0,"aliphatic"
849.703586,"C48H98O11","CHO",2.04,0.23,-0.1294,-1.5833,48,98,11,0,0,0,"aliphatic"
849.719015,"C52H98O8","CHO",1.88,0.15,0,-1.5769,52,98,8,0,0,0,"aliphatic"
849.7199339,"C53H102O3S2","CHOS",1.92,0.06,-0.0101,-1.7358,53,102,3,0,2,0,"aliphatic"
849.7217192,"C51H99O5N2P1","CHONP",1.94,0.1,-0.033,-1.6275,51,99,5,2,0,1,"aliphatic"
849.7948753,"C53H107O3N2P1","CHONP",2.02,0.06,-0.0515,-1.7925,53,107,3,2,0,1,"aliphatic"
849.828161,"C55H110O5","CHO",2,0.09,-0.0286,-1.8182,55,110,5,0,0,0,"aliphatic"
850.671286,"C49H93O6N3S1","CHONS",1.9,0.12,-0.0476,-1.4286,49,93,6,3,1,0,"aliphatic"
850.7590339,"C55H101O1N3S1","CHONS",1.84,0.02,0.0495,-1.6,55,101,1,3,1,0,"aliphatic"
850.7657872,"C56H101O4N1","CHON",1.8,0.07,0.0755,-1.6071,56,101,4,1,0,0,"aliphatic"
