"FT_col","W","formula","presence","Site","Trtmt","Core","Material","formulareps","include"
"FT","W","C16H8O7",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C13H12O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H12O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H16O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H16O5",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C12H24O5S2",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H20O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H24O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H28O3S1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H28O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H32O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H40O2",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C12H10O10",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H10O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H14O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H14O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C11H22O6S2",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H18O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H18O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H22O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H22O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H26O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H30O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H34O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H9O7N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H29O5N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H8O8",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C12H12O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H12O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H16O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H16O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H20O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H20O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H24O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H24O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H28O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H11O7N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H31O5N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H10O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C12H14O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H14O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H18O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H18O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H22O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H22O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H26O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H26O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H8O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H12O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H16O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H20O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H24O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H28O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H11O8N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C14H10O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H14O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H18O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H22O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H26O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H13O8N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H8O10",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C14H12O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H16O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H20O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H24O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H28O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H32O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H11O9N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C13H10O10",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C17H10O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H14O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H14O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H18O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H22O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H26O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H30O3S1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H30O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H38O3",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C21H42O2",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H13O9N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H8O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H12O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H12O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H16O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H16O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H20O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H20O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H24O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H24O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H28O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H32O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H36O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H40O3",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H10O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H14O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H14O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H18O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H18O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H22O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H22O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H26O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H26O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H34O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H29O6N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C15H8O9",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C12H12O11",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H12O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H16O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H16O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H20O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H20O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H24O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H24O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H28O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H28O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H36O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H11O8N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H31O6N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H10O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H14O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H18O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H22O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H26O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H30O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H13O8N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C14H8O10",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C15H12O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H16O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H20O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H24O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H28O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H11O9N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C14H10O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H10O7",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C15H14O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H18O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H22O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H26O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H30O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H8O8",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C14H12O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H12O7",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C15H16O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H16O8N2",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H20O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H20O5",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C17H24O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H28O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H32O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C21H40O3",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H44O2",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H31O5N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H10O11",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H10O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H14O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H14O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H18O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H18O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C12H22O11",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H22O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H22O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H26O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H30O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H38O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C21H42O3",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H33O5N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H8O9",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C13H12O11",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C17H12O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H16O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H16O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H20O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H20O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H24O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H24O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H28O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C21H28O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H32O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H11O8N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C17H15O7N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C18H35O5N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H10O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C13H14O11",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C17H14O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H18O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H18O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H22O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H22O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H26O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C21H30O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H34O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H9O9N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C15H8O10",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H12O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H16O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H20O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H24O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H28O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H11O9N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H15O8N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H10O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H14O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H18O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H22O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H26O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C23H26O3",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C20H30O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H13O9N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C15H12O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H16O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H20O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H24O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H24O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H28O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C23H28O3",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H32O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H11O10N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C15H15O9N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C14H10O11",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C18H10O8",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C15H14O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H14O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H18O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H18O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H22O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H26O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H26O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H30O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H42O3",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C23H46O2",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H8O9",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C14H12O11",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C18H12O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H16O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H16O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H20O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H20O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H24O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H28O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H28O4",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C24H36O2",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C21H40O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H44O3",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H11O8N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C17H10O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H14O11",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C18H14O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H18O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H18O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H22O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H22O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H26O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H30O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H30O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H9O9N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C17H13O8N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H33O6N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H8O10",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C17H12O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C14H16O11",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H16O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H20O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H24O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H24O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H28O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C21H28O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H32O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H32O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H11O9N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C18H35O6N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H10O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H14O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H18O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H22O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H26O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C21H30O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H12O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H16O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H20O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H24O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H28O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C21H32O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H11O10N1",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H15O9N1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H10O11",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C19H10O8",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C16H14O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H18O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H22O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H26O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C23H26O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H30O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H8O9",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C15H12O11",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H12O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H16O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H16O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H20O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H24O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H28O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C23H28O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H32O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C23H44O3",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C24H48O2",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H10O9",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C15H14O11",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H14O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H18O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H18O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H22O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H26O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H26O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H30O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C23H30O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H34O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H42O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H8O10",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C18H12O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H16O11",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C15H21O3N2S2P1",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C19H16O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C16H20O10",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C20H20O7",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H24O9",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C21H24O6",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C18H28O8",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C22H28O5",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C23H32O4",1,"TOOL","CON",2,"Upper Mineral",3,TRUE
"FT","W","C17H10O10",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
"FT","W","C14H14O12",1,"TOOL","CON",2,"Upper Mineral",2,TRUE
