"","column_names","site_pos","core_pos","depth_pos","depth_m","Label","Def1","season","year","site","depth","core","mag.vec","dur.vec"
"554","HEAL_501_001","HEAL",1,501,-0.03,"Exclude",NA,"spring",1,"HEAL",501,1,"1.5","4"
"555","HEAL_502_001","HEAL",1,502,-0.07,"Keep",2,"spring",1,"HEAL",502,1,"1.5","4"
"556","HEAL_503_001","HEAL",1,503,-0.17,"Keep",0,"spring",1,"HEAL",503,1,"1.5","4"
"557","HEAL_504_001","HEAL",1,504,-0.27,"Keep",0,"spring",1,"HEAL",504,1,"1.5","4"
"558","HEAL_505_001","HEAL",1,505,-0.37,"Keep",0,"spring",1,"HEAL",505,1,"1.5","4"
"559","HEAL_506_001","HEAL",1,506,-0.47,"Keep",0,"spring",1,"HEAL",506,1,"1.5","4"
"560","HEAL_507_001","HEAL",1,507,-0.67,"Keep",0,"spring",1,"HEAL",507,1,"1.5","4"
"561","HEAL_508_001","HEAL",1,508,-0.97,"Keep",0,"spring",1,"HEAL",508,1,"1.5","4"
"562","HEAL_509_001","HEAL",1,509,-1.57,"Keep",0,"spring",1,"HEAL",509,1,"1.5","4"
"563","HEAL_501_002","HEAL",2,501,-0.02,"Keep",1,"spring",1,"HEAL",501,2,"1.5","4"
"564","HEAL_502_002","HEAL",2,502,-0.06,"Exclude",NA,"spring",1,"HEAL",502,2,"1.5","4"
"565","HEAL_503_002","HEAL",2,503,-0.16,"Keep",0,"spring",1,"HEAL",503,2,"1.5","4"
"566","HEAL_504_002","HEAL",2,504,-0.26,"Keep",0,"spring",1,"HEAL",504,2,"1.5","4"
"567","HEAL_505_002","HEAL",2,505,-0.36,"Exclude",NA,"spring",1,"HEAL",505,2,"1.5","4"
"568","HEAL_506_002","HEAL",2,506,-0.46,"Keep",0,"spring",1,"HEAL",506,2,"1.5","4"
"569","HEAL_507_002","HEAL",2,507,-0.66,"Keep",0,"spring",1,"HEAL",507,2,"1.5","4"
"570","HEAL_508_002","HEAL",2,508,-0.96,"Keep",0,"spring",1,"HEAL",508,2,"1.5","4"
"571","HEAL_509_002","HEAL",2,509,-1.36,"Keep",0,"spring",1,"HEAL",509,2,"1.5","4"
"572","HEAL_501_003","HEAL",3,501,-0.02,"Keep",3,"spring",1,"HEAL",501,3,"1.5","4"
"573","HEAL_502_003","HEAL",3,502,-0.06,"Keep",0,"spring",1,"HEAL",502,3,"1.5","4"
"574","HEAL_503_003","HEAL",3,503,-0.16,"Keep",0,"spring",1,"HEAL",503,3,"1.5","4"
"575","HEAL_504_003","HEAL",3,504,-0.26,"Keep",0,"spring",1,"HEAL",504,3,"1.5","4"
"576","HEAL_505_003","HEAL",3,505,-0.36,"Keep",0,"spring",1,"HEAL",505,3,"1.5","4"
"577","HEAL_506_003","HEAL",3,506,-0.46,"Keep",0,"spring",1,"HEAL",506,3,"1.5","4"
"578","HEAL_507_003","HEAL",3,507,-0.66,"Keep",0,"spring",1,"HEAL",507,3,"1.5","4"
"579","HEAL_508_003","HEAL",3,508,-0.96,"Keep",0,"spring",1,"HEAL",508,3,"1.5","4"
"580","HEAL_509_003","HEAL",3,509,-1.26,"Keep",0,"spring",1,"HEAL",509,3,"1.5","4"
"581","HEAL_501_004","HEAL",4,501,-0.02,"Keep",4,"spring",1,"HEAL",501,4,"1.5","4"
"582","HEAL_502_004","HEAL",4,502,-0.06,"Keep",4,"spring",1,"HEAL",502,4,"1.5","4"
"583","HEAL_503_004","HEAL",4,503,-0.16,"Keep",0,"spring",1,"HEAL",503,4,"1.5","4"
"584","HEAL_504_004","HEAL",4,504,-0.26,"Keep",0,"spring",1,"HEAL",504,4,"1.5","4"
"585","HEAL_505_004","HEAL",4,505,-0.36,"Keep",0,"spring",1,"HEAL",505,4,"1.5","4"
"586","HEAL_507_004","HEAL",4,507,-0.66,"Keep",0,"spring",1,"HEAL",507,4,"1.5","4"
"587","HEAL_508_004","HEAL",4,508,-0.96,"Keep",0,"spring",1,"HEAL",508,4,"1.5","4"
"588","HEAL_509_004","HEAL",4,509,-1.66,"Keep",0,"spring",1,"HEAL",509,4,"1.5","4"
"589","HEAL_501_005","HEAL",5,501,-0.02,"Keep",3,"spring",1,"HEAL",501,5,"1.5","4"
"590","HEAL_502_005","HEAL",5,502,-0.06,"Keep",3,"spring",1,"HEAL",502,5,"1.5","4"
"591","HEAL_503_005","HEAL",5,503,-0.16,"Exclude",NA,"spring",1,"HEAL",503,5,"1.5","4"
"592","HEAL_504_005","HEAL",5,504,-0.26,"Keep",0,"spring",1,"HEAL",504,5,"1.5","4"
"593","HEAL_505_005","HEAL",5,505,-0.36,"Keep",0,"spring",1,"HEAL",505,5,"1.5","4"
"594","HEAL_506_005","HEAL",5,506,-0.46,"Keep",0,"spring",1,"HEAL",506,5,"1.5","4"
"595","HEAL_507_005","HEAL",5,507,-0.66,"Keep",0,"spring",1,"HEAL",507,5,"1.5","4"
"596","HEAL_508_005","HEAL",5,508,-0.96,"Keep",0,"spring",1,"HEAL",508,5,"1.5","4"
"597","HEAL_509_005","HEAL",5,509,-1.26,"Keep",0,"spring",1,"HEAL",509,5,"1.5","4"
"598","BARR_501_001","BARR",1,501,-0.02,"Exclude",NA,"spring",2,"BARR",501,1,"1.5","4"
"599","BARR_502_001","BARR",1,502,-0.06,"Exclude",NA,"spring",2,"BARR",502,1,"1.5","4"
"600","BARR_503_001","BARR",1,503,-0.16,"Exclude",NA,"spring",2,"BARR",503,1,"1.5","4"
"601","BARR_504_001","BARR",1,504,-0.26,"Exclude",NA,"spring",2,"BARR",504,1,"1.5","4"
"602","BARR_505_001","BARR",1,505,-0.36,"Exclude",NA,"spring",2,"BARR",505,1,"1.5","4"
"603","BARR_506_001","BARR",1,506,-0.56,"Exclude",NA,"spring",2,"BARR",506,1,"1.5","4"
"604","BARR_507_001","BARR",1,507,-0.86,"Exclude",NA,"spring",2,"BARR",507,1,"1.5","4"
"605","BARR_508_001","BARR",1,508,-1.36,"Exclude",NA,"spring",2,"BARR",508,1,"1.5","4"
"606","BARR_509_001","BARR",1,509,-1.76,"Exclude",NA,"spring",2,"BARR",509,1,"1.5","4"
"607","BARR_501_002","BARR",2,501,-0.02,"Exclude",NA,"spring",2,"BARR",501,2,"1.5","4"
"608","BARR_502_002","BARR",2,502,-0.06,"Exclude",NA,"spring",2,"BARR",502,2,"1.5","4"
"609","BARR_506_002","BARR",2,506,-0.56,"Exclude",NA,"spring",2,"BARR",506,2,"1.5","4"
"610","BARR_507_002","BARR",2,507,-0.86,"Exclude",NA,"spring",2,"BARR",507,2,"1.5","4"
"611","BARR_508_002","BARR",2,508,-1.36,"Exclude",NA,"spring",2,"BARR",508,2,"1.5","4"
"612","BARR_509_002","BARR",2,509,-2.26,"Exclude",NA,"spring",2,"BARR",509,2,"1.5","4"
"613","BARR_501_003","BARR",3,501,-0.01,"Exclude",NA,"spring",2,"BARR",501,3,"1.5","4"
"614","BARR_502_003","BARR",3,502,-0.05,"Exclude",NA,"spring",2,"BARR",502,3,"1.5","4"
"615","BARR_503_003","BARR",3,503,-0.15,"Exclude",NA,"spring",2,"BARR",503,3,"1.5","4"
"616","BARR_504_003","BARR",3,504,-0.25,"Exclude",NA,"spring",2,"BARR",504,3,"1.5","4"
"617","BARR_505_003","BARR",3,505,-0.35,"Exclude",NA,"spring",2,"BARR",505,3,"1.5","4"
"618","BARR_506_003","BARR",3,506,-0.55,"Exclude",NA,"spring",2,"BARR",506,3,"1.5","4"
"619","BARR_507_003","BARR",3,507,-0.85,"Exclude",NA,"spring",2,"BARR",507,3,"1.5","4"
"620","BARR_508_003","BARR",3,508,-1.35,"Exclude",NA,"spring",2,"BARR",508,3,"1.5","4"
"621","BARR_509_003","BARR",3,509,-1.75,"Exclude",NA,"spring",2,"BARR",509,3,"1.5","4"
"622","BARR_501_004","BARR",4,501,-0.02,"Exclude",NA,"spring",2,"BARR",501,4,"1.5","4"
"623","BARR_502_004","BARR",4,502,-0.06,"Exclude",NA,"spring",2,"BARR",502,4,"1.5","4"
"624","BARR_503_004","BARR",4,503,-0.16,"Exclude",NA,"spring",2,"BARR",503,4,"1.5","4"
"625","BARR_504_004","BARR",4,504,-0.26,"Exclude",NA,"spring",2,"BARR",504,4,"1.5","4"
"626","BARR_505_004","BARR",4,505,-0.36,"Exclude",NA,"spring",2,"BARR",505,4,"1.5","4"
"627","BARR_506_004","BARR",4,506,-0.56,"Exclude",NA,"spring",2,"BARR",506,4,"1.5","4"
"628","BARR_507_004","BARR",4,507,-0.86,"Exclude",NA,"spring",2,"BARR",507,4,"1.5","4"
"629","BARR_508_004","BARR",4,508,-1.36,"Exclude",NA,"spring",2,"BARR",508,4,"1.5","4"
"630","BARR_509_004","BARR",4,509,-1.96,"Exclude",NA,"spring",2,"BARR",509,4,"1.5","4"
"631","BARR_501_005","BARR",5,501,-0.02,"Exclude",NA,"spring",2,"BARR",501,5,"1.5","4"
"632","BARR_502_005","BARR",5,502,-0.06,"Exclude",NA,"spring",2,"BARR",502,5,"1.5","4"
"633","BARR_503_005","BARR",5,503,-0.16,"Exclude",NA,"spring",2,"BARR",503,5,"1.5","4"
"634","BARR_504_005","BARR",5,504,-0.26,"Exclude",NA,"spring",2,"BARR",504,5,"1.5","4"
"635","BARR_505_005","BARR",5,505,-0.36,"Exclude",NA,"spring",2,"BARR",505,5,"1.5","4"
"636","BARR_506_005","BARR",5,506,-0.56,"Exclude",NA,"spring",2,"BARR",506,5,"1.5","4"
"637","BARR_507_005","BARR",5,507,-0.86,"Exclude",NA,"spring",2,"BARR",507,5,"1.5","4"
"638","BARR_508_005","BARR",5,508,-1.36,"Exclude",NA,"spring",2,"BARR",508,5,"1.5","4"
"639","BARR_509_005","BARR",5,509,-1.86,"Exclude",NA,"spring",2,"BARR",509,5,"1.5","4"
"640","TOOL_501_001","TOOL",1,501,-0.02,"Exclude",NA,"spring",2,"TOOL",501,1,"1.5","4"
"641","TOOL_502_001","TOOL",1,502,-0.06,"Exclude",NA,"spring",2,"TOOL",502,1,"1.5","4"
"642","TOOL_503_001","TOOL",1,503,-0.16,"Exclude",NA,"spring",2,"TOOL",503,1,"1.5","4"
"643","TOOL_501_002","TOOL",2,501,-0.02,"Exclude",NA,"spring",2,"TOOL",501,2,"1.5","4"
"644","TOOL_502_002","TOOL",2,502,-0.06,"Exclude",NA,"spring",2,"TOOL",502,2,"1.5","4"
"645","TOOL_503_002","TOOL",2,503,-0.16,"Exclude",NA,"spring",2,"TOOL",503,2,"1.5","4"
"646","TOOL_504_002","TOOL",2,504,-0.26,"Exclude",NA,"spring",2,"TOOL",504,2,"1.5","4"
"647","TOOL_505_002","TOOL",2,505,-0.36,"Exclude",NA,"spring",2,"TOOL",505,2,"1.5","4"
"648","TOOL_506_002","TOOL",2,506,-0.46,"Exclude",NA,"spring",2,"TOOL",506,2,"1.5","4"
"649","TOOL_507_002","TOOL",2,507,-0.56,"Exclude",NA,"spring",2,"TOOL",507,2,"1.5","4"
"650","TOOL_501_003","TOOL",3,501,-0.02,"Exclude",NA,"spring",2,"TOOL",501,3,"1.5","4"
"651","TOOL_502_003","TOOL",3,502,-0.06,"Exclude",NA,"spring",2,"TOOL",502,3,"1.5","4"
"652","TOOL_503_003","TOOL",3,503,-0.16,"Exclude",NA,"spring",2,"TOOL",503,3,"1.5","4"
"653","TOOL_504_003","TOOL",3,504,-0.26,"Exclude",NA,"spring",2,"TOOL",504,3,"1.5","4"
"654","TOOL_505_003","TOOL",3,505,-0.36,"Exclude",NA,"spring",2,"TOOL",505,3,"1.5","4"
"655","TOOL_506_003","TOOL",3,506,-0.46,"Exclude",NA,"spring",2,"TOOL",506,3,"1.5","4"
"656","TOOL_507_003","TOOL",3,507,-0.56,"Exclude",NA,"spring",2,"TOOL",507,3,"1.5","4"
"657","TOOL_501_004","TOOL",4,501,-0.02,"Exclude",NA,"spring",2,"TOOL",501,4,"1.5","4"
"658","TOOL_502_004","TOOL",4,502,-0.06,"Exclude",NA,"spring",2,"TOOL",502,4,"1.5","4"
"659","TOOL_503_004","TOOL",4,503,-0.16,"Exclude",NA,"spring",2,"TOOL",503,4,"1.5","4"
"660","TOOL_504_004","TOOL",4,504,-0.26,"Exclude",NA,"spring",2,"TOOL",504,4,"1.5","4"
"661","TOOL_505_004","TOOL",4,505,-0.36,"Exclude",NA,"spring",2,"TOOL",505,4,"1.5","4"
"662","TOOL_506_004","TOOL",4,506,-0.46,"Exclude",NA,"spring",2,"TOOL",506,4,"1.5","4"
"663","TOOL_507_004","TOOL",4,507,-0.56,"Exclude",NA,"spring",2,"TOOL",507,4,"1.5","4"
"664","TOOL_501_005","TOOL",5,501,-0.02,"Exclude",NA,"spring",2,"TOOL",501,5,"1.5","4"
"665","TOOL_502_005","TOOL",5,502,-0.06,"Exclude",NA,"spring",2,"TOOL",502,5,"1.5","4"
"666","BONA_501_001","BONA",1,501,-0.02,"Keep",13,"spring",2,"BONA",501,1,"1.5","4"
"667","BONA_502_001","BONA",1,502,-0.06,"Keep",2,"spring",2,"BONA",502,1,"1.5","4"
"668","BONA_503_001","BONA",1,503,-0.16,"Keep",0,"spring",2,"BONA",503,1,"1.5","4"
"669","BONA_504_001","BONA",1,504,-0.26,"Keep",0,"spring",2,"BONA",504,1,"1.5","4"
"670","BONA_505_001","BONA",1,505,-0.46,"Keep",0,"spring",2,"BONA",505,1,"1.5","4"
"671","BONA_506_001","BONA",1,506,-0.76,"Keep",0,"spring",2,"BONA",506,1,"1.5","4"
"672","BONA_507_001","BONA",1,507,-1.06,"Keep",0,"spring",2,"BONA",507,1,"1.5","4"
"673","BONA_508_001","BONA",1,508,-1.56,"Keep",0,"spring",2,"BONA",508,1,"1.5","4"
"674","BONA_509_001","BONA",1,509,-1.86,"Keep",0,"spring",2,"BONA",509,1,"1.5","4"
"675","BONA_501_002","BONA",2,501,-0.01,"Keep",8,"spring",2,"BONA",501,2,"1.5","4"
"676","BONA_502_002","BONA",2,502,-0.05,"Keep",7,"spring",2,"BONA",502,2,"1.5","4"
"677","BONA_503_002","BONA",2,503,-0.15,"Keep",1,"spring",2,"BONA",503,2,"1.5","4"
"678","BONA_504_002","BONA",2,504,-0.25,"Keep",1,"spring",2,"BONA",504,2,"1.5","4"
"679","BONA_505_002","BONA",2,505,-0.45,"Keep",0,"spring",2,"BONA",505,2,"1.5","4"
"680","BONA_506_002","BONA",2,506,-0.75,"Keep",0,"spring",2,"BONA",506,2,"1.5","4"
"681","BONA_507_002","BONA",2,507,-1.05,"Keep",0,"spring",2,"BONA",507,2,"1.5","4"
"682","BONA_508_002","BONA",2,508,-1.55,"Keep",0,"spring",2,"BONA",508,2,"1.5","4"
"683","BONA_509_002","BONA",2,509,-1.85,"Keep",0,"spring",2,"BONA",509,2,"1.5","4"
"684","BONA_501_003","BONA",3,501,-0.02,"Keep",19,"spring",2,"BONA",501,3,"1.5","4"
"685","BONA_502_003","BONA",3,502,-0.06,"Keep",11,"spring",2,"BONA",502,3,"1.5","4"
"686","BONA_503_003","BONA",3,503,-0.16,"Keep",2,"spring",2,"BONA",503,3,"1.5","4"
"687","BONA_504_003","BONA",3,504,-0.26,"Keep",0,"spring",2,"BONA",504,3,"1.5","4"
"688","BONA_505_003","BONA",3,505,-0.46,"Keep",0,"spring",2,"BONA",505,3,"1.5","4"
"689","BONA_506_003","BONA",3,506,-0.76,"Keep",0,"spring",2,"BONA",506,3,"1.5","4"
"690","BONA_507_003","BONA",3,507,-1.06,"Keep",0,"spring",2,"BONA",507,3,"1.5","4"
"691","BONA_508_003","BONA",3,508,-1.56,"Keep",0,"spring",2,"BONA",508,3,"1.5","4"
"692","BONA_509_003","BONA",3,509,-1.86,"Keep",0,"spring",2,"BONA",509,3,"1.5","4"
"693","BONA_501_004","BONA",4,501,-0.02,"Keep",8,"spring",2,"BONA",501,4,"1.5","4"
"694","BONA_502_004","BONA",4,502,-0.06,"Keep",0,"spring",2,"BONA",502,4,"1.5","4"
"695","BONA_503_004","BONA",4,503,-0.16,"Keep",0,"spring",2,"BONA",503,4,"1.5","4"
"696","BONA_504_004","BONA",4,504,-0.26,"Keep",0,"spring",2,"BONA",504,4,"1.5","4"
"697","BONA_505_004","BONA",4,505,-0.46,"Keep",0,"spring",2,"BONA",505,4,"1.5","4"
"698","BONA_506_004","BONA",4,506,-0.76,"Keep",0,"spring",2,"BONA",506,4,"1.5","4"
"699","BONA_507_004","BONA",4,507,-1.06,"Keep",0,"spring",2,"BONA",507,4,"1.5","4"
"700","BONA_508_004","BONA",4,508,-1.56,"Keep",0,"spring",2,"BONA",508,4,"1.5","4"
"701","BONA_509_004","BONA",4,509,-1.96,"Keep",0,"spring",2,"BONA",509,4,"1.5","4"
"702","BONA_501_005","BONA",5,501,-0.03,"Keep",6,"spring",2,"BONA",501,5,"1.5","4"
"703","BONA_502_005","BONA",5,502,-0.07,"Keep",3,"spring",2,"BONA",502,5,"1.5","4"
"704","BONA_503_005","BONA",5,503,-0.17,"Keep",1,"spring",2,"BONA",503,5,"1.5","4"
"705","BONA_504_005","BONA",5,504,-0.27,"Exclude",NA,"spring",2,"BONA",504,5,"1.5","4"
"706","BONA_505_005","BONA",5,505,-0.47,"Keep",0,"spring",2,"BONA",505,5,"1.5","4"
"707","BONA_506_005","BONA",5,506,-0.77,"Keep",0,"spring",2,"BONA",506,5,"1.5","4"
"708","BONA_507_005","BONA",5,507,-1.07,"Keep",0,"spring",2,"BONA",507,5,"1.5","4"
"709","BONA_508_005","BONA",5,508,-1.57,"Keep",0,"spring",2,"BONA",508,5,"1.5","4"
"710","BONA_509_005","BONA",5,509,-2.07,"Keep",0,"spring",2,"BONA",509,5,"1.5","4"
"711","HEAL_501_001","HEAL",1,501,-0.03,"Keep",41,"spring",2,"HEAL",501,1,"1.5","4"
"712","HEAL_502_001","HEAL",1,502,-0.07,"Keep",37,"spring",2,"HEAL",502,1,"1.5","4"
"713","HEAL_503_001","HEAL",1,503,-0.17,"Keep",35,"spring",2,"HEAL",503,1,"1.5","4"
"714","HEAL_504_001","HEAL",1,504,-0.27,"Keep",27,"spring",2,"HEAL",504,1,"1.5","4"
"715","HEAL_505_001","HEAL",1,505,-0.37,"Keep",3,"spring",2,"HEAL",505,1,"1.5","4"
"716","HEAL_506_001","HEAL",1,506,-0.47,"Keep",0,"spring",2,"HEAL",506,1,"1.5","4"
"717","HEAL_508_001","HEAL",1,508,-0.97,"Keep",0,"spring",2,"HEAL",508,1,"1.5","4"
"718","HEAL_509_001","HEAL",1,509,-1.57,"Keep",0,"spring",2,"HEAL",509,1,"1.5","4"
"719","HEAL_501_002","HEAL",2,501,-0.02,"Keep",39,"spring",2,"HEAL",501,2,"1.5","4"
"720","HEAL_502_002","HEAL",2,502,-0.06,"Exclude",NA,"spring",2,"HEAL",502,2,"1.5","4"
"721","HEAL_503_002","HEAL",2,503,-0.16,"Keep",27,"spring",2,"HEAL",503,2,"1.5","4"
"722","HEAL_504_002","HEAL",2,504,-0.26,"Keep",0,"spring",2,"HEAL",504,2,"1.5","4"
"723","HEAL_506_002","HEAL",2,506,-0.46,"Keep",0,"spring",2,"HEAL",506,2,"1.5","4"
"724","HEAL_507_002","HEAL",2,507,-0.66,"Keep",0,"spring",2,"HEAL",507,2,"1.5","4"
"725","HEAL_508_002","HEAL",2,508,-0.96,"Keep",0,"spring",2,"HEAL",508,2,"1.5","4"
"726","HEAL_509_002","HEAL",2,509,-1.36,"Keep",0,"spring",2,"HEAL",509,2,"1.5","4"
"727","HEAL_501_003","HEAL",3,501,-0.02,"Exclude",NA,"spring",2,"HEAL",501,3,"1.5","4"
"728","HEAL_502_003","HEAL",3,502,-0.06,"Keep",35,"spring",2,"HEAL",502,3,"1.5","4"
"729","HEAL_503_003","HEAL",3,503,-0.16,"Keep",30,"spring",2,"HEAL",503,3,"1.5","4"
"730","HEAL_504_003","HEAL",3,504,-0.26,"Keep",17,"spring",2,"HEAL",504,3,"1.5","4"
"731","HEAL_505_003","HEAL",3,505,-0.36,"Keep",0,"spring",2,"HEAL",505,3,"1.5","4"
"732","HEAL_506_003","HEAL",3,506,-0.46,"Keep",0,"spring",2,"HEAL",506,3,"1.5","4"
"733","HEAL_507_003","HEAL",3,507,-0.66,"Keep",0,"spring",2,"HEAL",507,3,"1.5","4"
"734","HEAL_508_003","HEAL",3,508,-0.96,"Keep",0,"spring",2,"HEAL",508,3,"1.5","4"
"735","HEAL_509_003","HEAL",3,509,-1.26,"Keep",0,"spring",2,"HEAL",509,3,"1.5","4"
"736","HEAL_501_004","HEAL",4,501,-0.02,"Keep",36,"spring",2,"HEAL",501,4,"1.5","4"
"737","HEAL_502_004","HEAL",4,502,-0.06,"Keep",35,"spring",2,"HEAL",502,4,"1.5","4"
"738","HEAL_503_004","HEAL",4,503,-0.16,"Keep",33,"spring",2,"HEAL",503,4,"1.5","4"
"739","HEAL_504_004","HEAL",4,504,-0.26,"Keep",16,"spring",2,"HEAL",504,4,"1.5","4"
"740","HEAL_505_004","HEAL",4,505,-0.36,"Keep",0,"spring",2,"HEAL",505,4,"1.5","4"
"741","HEAL_506_004","HEAL",4,506,-0.46,"Exclude",NA,"spring",2,"HEAL",506,4,"1.5","4"
"742","HEAL_507_004","HEAL",4,507,-0.66,"Keep",0,"spring",2,"HEAL",507,4,"1.5","4"
"743","HEAL_508_004","HEAL",4,508,-0.96,"Keep",0,"spring",2,"HEAL",508,4,"1.5","4"
"744","HEAL_509_004","HEAL",4,509,-1.66,"Keep",0,"spring",2,"HEAL",509,4,"1.5","4"
"745","HEAL_501_005","HEAL",5,501,-0.02,"Keep",40,"spring",2,"HEAL",501,5,"1.5","4"
"746","HEAL_502_005","HEAL",5,502,-0.06,"Keep",37,"spring",2,"HEAL",502,5,"1.5","4"
"747","HEAL_503_005","HEAL",5,503,-0.16,"Keep",35,"spring",2,"HEAL",503,5,"1.5","4"
"748","HEAL_504_005","HEAL",5,504,-0.26,"Keep",32,"spring",2,"HEAL",504,5,"1.5","4"
"749","HEAL_505_005","HEAL",5,505,-0.36,"Keep",3,"spring",2,"HEAL",505,5,"1.5","4"
"750","HEAL_506_005","HEAL",5,506,-0.46,"Keep",0,"spring",2,"HEAL",506,5,"1.5","4"
"751","HEAL_507_005","HEAL",5,507,-0.66,"Keep",0,"spring",2,"HEAL",507,5,"1.5","4"
"752","HEAL_508_005","HEAL",5,508,-0.96,"Keep",0,"spring",2,"HEAL",508,5,"1.5","4"
"753","HEAL_509_005","HEAL",5,509,-1.26,"Keep",0,"spring",2,"HEAL",509,5,"1.5","4"
"754","BARR_501_001","BARR",1,501,-0.02,"Keep",0,"spring",3,"BARR",501,1,"1.5","4"
"755","BARR_502_001","BARR",1,502,-0.06,"Keep",0,"spring",3,"BARR",502,1,"1.5","4"
"756","BARR_503_001","BARR",1,503,-0.16,"Exclude",NA,"spring",3,"BARR",503,1,"1.5","4"
"757","BARR_505_001","BARR",1,505,-0.36,"Keep",0,"spring",3,"BARR",505,1,"1.5","4"
"758","BARR_506_001","BARR",1,506,-0.56,"Keep",0,"spring",3,"BARR",506,1,"1.5","4"
"759","BARR_507_001","BARR",1,507,-0.86,"Keep",0,"spring",3,"BARR",507,1,"1.5","4"
"760","BARR_508_001","BARR",1,508,-1.36,"Keep",0,"spring",3,"BARR",508,1,"1.5","4"
"761","BARR_509_001","BARR",1,509,-1.76,"Keep",0,"spring",3,"BARR",509,1,"1.5","4"
"762","BARR_501_002","BARR",2,501,-0.02,"Keep",0,"spring",3,"BARR",501,2,"1.5","4"
"763","BARR_502_002","BARR",2,502,-0.06,"Keep",0,"spring",3,"BARR",502,2,"1.5","4"
"764","BARR_505_002","BARR",2,505,-0.36,"Exclude",NA,"spring",3,"BARR",505,2,"1.5","4"
"765","BARR_507_002","BARR",2,507,-0.86,"Exclude",NA,"spring",3,"BARR",507,2,"1.5","4"
"766","BARR_508_002","BARR",2,508,-1.36,"Keep",0,"spring",3,"BARR",508,2,"1.5","4"
"767","BARR_509_002","BARR",2,509,-2.26,"Keep",0,"spring",3,"BARR",509,2,"1.5","4"
"768","BARR_501_003","BARR",3,501,-0.01,"Keep",0,"spring",3,"BARR",501,3,"1.5","4"
"769","BARR_502_003","BARR",3,502,-0.05,"Keep",0,"spring",3,"BARR",502,3,"1.5","4"
"770","BARR_503_003","BARR",3,503,-0.15,"Exclude",NA,"spring",3,"BARR",503,3,"1.5","4"
"771","BARR_505_003","BARR",3,505,-0.35,"Keep",0,"spring",3,"BARR",505,3,"1.5","4"
"772","BARR_506_003","BARR",3,506,-0.55,"Keep",0,"spring",3,"BARR",506,3,"1.5","4"
"773","BARR_507_003","BARR",3,507,-0.85,"Keep",0,"spring",3,"BARR",507,3,"1.5","4"
"774","BARR_508_003","BARR",3,508,-1.35,"Keep",0,"spring",3,"BARR",508,3,"1.5","4"
"775","BARR_509_003","BARR",3,509,-1.75,"Keep",0,"spring",3,"BARR",509,3,"1.5","4"
"776","BARR_502_004","BARR",4,502,-0.06,"Keep",0,"spring",3,"BARR",502,4,"1.5","4"
"777","BARR_503_004","BARR",4,503,-0.16,"Exclude",NA,"spring",3,"BARR",503,4,"1.5","4"
"778","BARR_504_004","BARR",4,504,-0.26,"Keep",0,"spring",3,"BARR",504,4,"1.5","4"
"779","BARR_505_004","BARR",4,505,-0.36,"Keep",0,"spring",3,"BARR",505,4,"1.5","4"
"780","BARR_506_004","BARR",4,506,-0.56,"Keep",0,"spring",3,"BARR",506,4,"1.5","4"
"781","BARR_507_004","BARR",4,507,-0.86,"Keep",0,"spring",3,"BARR",507,4,"1.5","4"
"782","BARR_508_004","BARR",4,508,-1.36,"Keep",0,"spring",3,"BARR",508,4,"1.5","4"
"783","BARR_509_004","BARR",4,509,-1.96,"Keep",0,"spring",3,"BARR",509,4,"1.5","4"
"784","BARR_501_005","BARR",5,501,-0.02,"Keep",0,"spring",3,"BARR",501,5,"1.5","4"
"785","BARR_502_005","BARR",5,502,-0.06,"Keep",0,"spring",3,"BARR",502,5,"1.5","4"
"786","BARR_503_005","BARR",5,503,-0.16,"Keep",0,"spring",3,"BARR",503,5,"1.5","4"
"787","BARR_504_005","BARR",5,504,-0.26,"Keep",0,"spring",3,"BARR",504,5,"1.5","4"
"788","BARR_505_005","BARR",5,505,-0.36,"Keep",0,"spring",3,"BARR",505,5,"1.5","4"
"789","BARR_507_005","BARR",5,507,-0.86,"Keep",0,"spring",3,"BARR",507,5,"1.5","4"
"790","BARR_508_005","BARR",5,508,-1.36,"Keep",0,"spring",3,"BARR",508,5,"1.5","4"
"791","BARR_509_005","BARR",5,509,-1.86,"Keep",0,"spring",3,"BARR",509,5,"1.5","4"
"792","TOOL_501_001","TOOL",1,501,-0.02,"Keep",0,"spring",3,"TOOL",501,1,"1.5","4"
"793","TOOL_502_001","TOOL",1,502,-0.06,"Keep",1,"spring",3,"TOOL",502,1,"1.5","4"
"794","TOOL_503_001","TOOL",1,503,-0.16,"Keep",0,"spring",3,"TOOL",503,1,"1.5","4"
"795","TOOL_501_002","TOOL",2,501,-0.02,"Keep",1,"spring",3,"TOOL",501,2,"1.5","4"
"796","TOOL_502_002","TOOL",2,502,-0.06,"Keep",0,"spring",3,"TOOL",502,2,"1.5","4"
"797","TOOL_503_002","TOOL",2,503,-0.16,"Keep",0,"spring",3,"TOOL",503,2,"1.5","4"
"798","TOOL_504_002","TOOL",2,504,-0.26,"Keep",0,"spring",3,"TOOL",504,2,"1.5","4"
"799","TOOL_505_002","TOOL",2,505,-0.36,"Keep",0,"spring",3,"TOOL",505,2,"1.5","4"
"800","TOOL_506_002","TOOL",2,506,-0.46,"Keep",0,"spring",3,"TOOL",506,2,"1.5","4"
"801","TOOL_507_002","TOOL",2,507,-0.56,"Keep",0,"spring",3,"TOOL",507,2,"1.5","4"
